model,template,sample,story_id,source,condition,intent_label,outcome_label,raw_rating,norm_rating
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_11-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_11-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_11-attempted,YS2008,attempted,guilty,no_harm,2.9997,0.0001
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_11-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_12-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_12-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_12-attempted,YS2008,attempted,guilty,no_harm,1.3919,0.8041
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_12-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_13-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_13-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_13-attempted,YS2008,attempted,guilty,no_harm,2.9977,0.0012
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_13-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_14-neutral,YS2008,neutral,innocent,no_harm,2.9763,0.0118
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_14-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_14-attempted,YS2008,attempted,guilty,no_harm,2.9948,0.0026
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_14-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_15-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_15-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_15-attempted,YS2008,attempted,guilty,no_harm,2.9883,0.0058
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_15-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_16-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_16-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_16-attempted,YS2008,attempted,guilty,no_harm,1.9998,0.5001
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_16-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_17-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_17-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_17-attempted,YS2008,attempted,guilty,no_harm,1.0001,0.9999
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_17-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_18-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_18-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_18-attempted,YS2008,attempted,guilty,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_18-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_19-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_19-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_19-attempted,YS2008,attempted,guilty,no_harm,2.2281,0.3859
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_19-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_20-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_20-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_20-attempted,YS2008,attempted,guilty,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_20-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_21-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_21-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_21-attempted,YS2008,attempted,guilty,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_21-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_22-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_22-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_22-attempted,YS2008,attempted,guilty,no_harm,2.1441,0.428
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_22-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-CHAIRLIFT-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-CHAIRLIFT-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-CHAIRLIFT-attempted,YS2008,attempted,guilty,no_harm,2.363,0.3185
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-CHAIRLIFT-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_24-neutral,YS2008,neutral,innocent,no_harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_24-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_24-attempted,YS2008,attempted,guilty,no_harm,1.0088,0.9956
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_24-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_26-neutral,YS2008,neutral,innocent,no_harm,2.9984,0.0008
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_26-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_26-attempted,YS2008,attempted,guilty,no_harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_26-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-SPINACH-neutral,YS2008,neutral,innocent,no_harm,2.9999,0.0001
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-SPINACH-accidental,YS2008,accidental,innocent,harm,1.0006,0.9997
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-SPINACH-attempted,YS2008,attempted,guilty,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-SPINACH-intentional,YS2008,intentional,guilty,harm,1.0001,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_28-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_28-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_28-attempted,YS2008,attempted,guilty,no_harm,2.9999,0.0001
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_28-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,2.974,0.013
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,2.0656,0.4672
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_30-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_30-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_30-attempted,YS2008,attempted,guilty,no_harm,2.9689,0.0156
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_30-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-ZOO-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-ZOO-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-ZOO-attempted,YS2008,attempted,guilty,no_harm,2.9047,0.0477
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-ZOO-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_32-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_32-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_32-attempted,YS2008,attempted,guilty,no_harm,2.9998,0.0001
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_32-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-SUSHI-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-SUSHI-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-SUSHI-attempted,YS2008,attempted,guilty,no_harm,2.3849,0.3075
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-SUSHI-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_34-neutral,YS2008,neutral,innocent,no_harm,2.9992,0.0004
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_34-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_34-attempted,YS2008,attempted,guilty,no_harm,2.9997,0.0001
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_34-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-FUMIGATION-neutral,YS2008,neutral,innocent,no_harm,2.9748,0.0126
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-FUMIGATION-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-FUMIGATION-attempted,YS2008,attempted,guilty,no_harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-FUMIGATION-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_36-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_36-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_36-attempted,YS2008,attempted,guilty,no_harm,2.7879,0.106
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_36-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-BOUNCY BALL-neutral,YS2008,neutral,innocent,no_harm,2.6859,0.157
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-BOUNCY BALL-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-BOUNCY BALL-attempted,YS2008,attempted,guilty,no_harm,2.9967,0.0016
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-BOUNCY BALL-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_38-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_38-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_38-attempted,YS2008,attempted,guilty,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_38-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-RABIES-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-RABIES-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-RABIES-attempted,YS2008,attempted,guilty,no_harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-RABIES-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_40-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_40-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_40-attempted,YS2008,attempted,guilty,no_harm,2.1688,0.4156
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_40-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-TREE HOUSE-neutral,YS2008,neutral,innocent,no_harm,2.9999,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-TREE HOUSE-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-TREE HOUSE-attempted,YS2008,attempted,guilty,no_harm,2.9893,0.0053
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-TREE HOUSE-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_42-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_42-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_42-attempted,YS2008,attempted,guilty,no_harm,1.1097,0.9451
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_42-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-CPR-neutral,YS2008,neutral,innocent,no_harm,1.8903,0.5549
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-CPR-accidental,YS2008,accidental,innocent,harm,1.0016,0.9992
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-CPR-attempted,YS2008,attempted,guilty,no_harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-CPR-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_44-neutral,YS2008,neutral,innocent,no_harm,2.9914,0.0043
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_44-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_44-attempted,YS2008,attempted,guilty,no_harm,2.945,0.0275
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_44-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-SEATBELT-neutral,YS2008,neutral,innocent,no_harm,2.0,0.5
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-SEATBELT-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-SEATBELT-attempted,YS2008,attempted,guilty,no_harm,1.9992,0.5004
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-SEATBELT-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_46-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_46-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_46-attempted,YS2008,attempted,guilty,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_46-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-TEENAGERS-neutral,YS2008,neutral,innocent,no_harm,2.1441,0.4279
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-TEENAGERS-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-TEENAGERS-attempted,YS2008,attempted,guilty,no_harm,2.0088,0.4956
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-TEENAGERS-intentional,YS2008,intentional,guilty,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_48-neutral,YS2008,neutral,innocent,no_harm,3.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_48-accidental,YS2008,accidental,innocent,harm,1.0,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_48-attempted,YS2008,attempted,guilty,no_harm,2.2814,0.3593
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2008-YS2008_48-intentional,YS2008,intentional,guilty,harm,1.0001,1.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2009-YS2009_01-neutral,YS2009,neutral,innocent,no_harm,1.0,0.0
Qwen/Qwen2.5-14B-Instruct,human_verbatim,0,YS2009-YS2009_01-accidental,YS2009,accidental,innocent,harm,3.3849,0.795
