model,template,sample,story_id,source,condition,intent_label,outcome_label,raw_rating,norm_rating
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_10-accidental,YS2008,accidental,innocent,harm,1.2014,0.8993
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_10-attempted,YS2008,attempted,guilty,no_harm,1.6451,0.6775
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_10-intentional,YS2008,intentional,guilty,harm,1.192,0.904
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_11-neutral,YS2008,neutral,innocent,no_harm,1.6803,0.6599
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_11-accidental,YS2008,accidental,innocent,harm,1.2095,0.8952
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_11-attempted,YS2008,attempted,guilty,no_harm,1.6127,0.6936
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_11-intentional,YS2008,intentional,guilty,harm,1.2599,0.8701
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_12-neutral,YS2008,neutral,innocent,no_harm,1.8111,0.5945
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_12-accidental,YS2008,accidental,innocent,harm,1.3287,0.8357
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_12-attempted,YS2008,attempted,guilty,no_harm,1.7026,0.6487
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_12-intentional,YS2008,intentional,guilty,harm,1.3415,0.8292
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_13-neutral,YS2008,neutral,innocent,no_harm,1.6318,0.6841
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_13-accidental,YS2008,accidental,innocent,harm,1.2917,0.8542
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_13-attempted,YS2008,attempted,guilty,no_harm,1.6913,0.6544
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_13-intentional,YS2008,intentional,guilty,harm,1.2825,0.8587
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_14-neutral,YS2008,neutral,innocent,no_harm,1.7134,0.6433
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_14-accidental,YS2008,accidental,innocent,harm,1.2778,0.8611
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_14-attempted,YS2008,attempted,guilty,no_harm,1.7206,0.6397
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_14-intentional,YS2008,intentional,guilty,harm,1.3465,0.8267
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_15-neutral,YS2008,neutral,innocent,no_harm,1.7667,0.6166
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_15-accidental,YS2008,accidental,innocent,harm,1.4496,0.7752
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_15-attempted,YS2008,attempted,guilty,no_harm,1.6776,0.6612
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_15-intentional,YS2008,intentional,guilty,harm,1.4761,0.7619
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_16-neutral,YS2008,neutral,innocent,no_harm,1.6958,0.6521
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_16-accidental,YS2008,accidental,innocent,harm,1.2655,0.8672
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_16-attempted,YS2008,attempted,guilty,no_harm,1.5594,0.7203
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_16-intentional,YS2008,intentional,guilty,harm,1.2895,0.8552
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_17-neutral,YS2008,neutral,innocent,no_harm,1.4707,0.7646
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_17-accidental,YS2008,accidental,innocent,harm,1.2369,0.8816
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_17-attempted,YS2008,attempted,guilty,no_harm,1.433,0.7835
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_17-intentional,YS2008,intentional,guilty,harm,1.2894,0.8553
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_18-neutral,YS2008,neutral,innocent,no_harm,1.7417,0.6292
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_18-accidental,YS2008,accidental,innocent,harm,1.2048,0.8976
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_18-attempted,YS2008,attempted,guilty,no_harm,1.5885,0.7057
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_18-intentional,YS2008,intentional,guilty,harm,1.2072,0.8964
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_19-neutral,YS2008,neutral,innocent,no_harm,1.9447,0.5276
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_19-accidental,YS2008,accidental,innocent,harm,1.5097,0.7451
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_19-attempted,YS2008,attempted,guilty,no_harm,1.7466,0.6267
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_19-intentional,YS2008,intentional,guilty,harm,1.4787,0.7607
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_20-neutral,YS2008,neutral,innocent,no_harm,1.7701,0.6149
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_20-accidental,YS2008,accidental,innocent,harm,1.3495,0.8252
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_20-attempted,YS2008,attempted,guilty,no_harm,1.7582,0.6209
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_20-intentional,YS2008,intentional,guilty,harm,1.3771,0.8115
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_21-neutral,YS2008,neutral,innocent,no_harm,1.7681,0.6159
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_21-accidental,YS2008,accidental,innocent,harm,1.3118,0.8441
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_21-attempted,YS2008,attempted,guilty,no_harm,1.6439,0.6781
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_21-intentional,YS2008,intentional,guilty,harm,1.3307,0.8347
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_22-neutral,YS2008,neutral,innocent,no_harm,1.7794,0.6103
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_22-accidental,YS2008,accidental,innocent,harm,1.112,0.944
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_22-attempted,YS2008,attempted,guilty,no_harm,1.6441,0.6779
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_22-intentional,YS2008,intentional,guilty,harm,1.1141,0.9429
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-CHAIRLIFT-neutral,YS2008,neutral,innocent,no_harm,1.7761,0.612
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-CHAIRLIFT-accidental,YS2008,accidental,innocent,harm,1.2945,0.8527
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-CHAIRLIFT-attempted,YS2008,attempted,guilty,no_harm,1.6312,0.6844
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-CHAIRLIFT-intentional,YS2008,intentional,guilty,harm,1.3369,0.8316
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_24-neutral,YS2008,neutral,innocent,no_harm,1.6753,0.6624
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_24-accidental,YS2008,accidental,innocent,harm,1.1238,0.9381
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_24-attempted,YS2008,attempted,guilty,no_harm,1.5451,0.7274
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_24-intentional,YS2008,intentional,guilty,harm,1.1668,0.9166
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,1.7612,0.6194
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,1.2987,0.8507
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,1.7833,0.6084
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,1.3465,0.8268
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_26-neutral,YS2008,neutral,innocent,no_harm,1.6247,0.6877
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_26-accidental,YS2008,accidental,innocent,harm,1.4277,0.7861
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_26-attempted,YS2008,attempted,guilty,no_harm,1.566,0.717
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_26-intentional,YS2008,intentional,guilty,harm,1.5397,0.7302
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-SPINACH-neutral,YS2008,neutral,innocent,no_harm,1.6191,0.6905
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-SPINACH-accidental,YS2008,accidental,innocent,harm,1.3804,0.8098
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-SPINACH-attempted,YS2008,attempted,guilty,no_harm,1.6435,0.6782
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-SPINACH-intentional,YS2008,intentional,guilty,harm,1.3643,0.8179
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_28-neutral,YS2008,neutral,innocent,no_harm,1.8262,0.5869
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_28-accidental,YS2008,accidental,innocent,harm,1.2488,0.8756
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_28-attempted,YS2008,attempted,guilty,no_harm,1.7636,0.6182
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_28-intentional,YS2008,intentional,guilty,harm,1.308,0.846
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,1.7379,0.6311
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,1.3462,0.8269
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,1.6927,0.6537
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,1.3745,0.8127
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_30-neutral,YS2008,neutral,innocent,no_harm,1.7104,0.6448
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_30-accidental,YS2008,accidental,innocent,harm,1.3239,0.8381
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_30-attempted,YS2008,attempted,guilty,no_harm,1.6003,0.6999
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_30-intentional,YS2008,intentional,guilty,harm,1.3498,0.8251
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-ZOO-neutral,YS2008,neutral,innocent,no_harm,1.6951,0.6524
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-ZOO-accidental,YS2008,accidental,innocent,harm,1.2315,0.8842
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-ZOO-attempted,YS2008,attempted,guilty,no_harm,1.6669,0.6666
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-ZOO-intentional,YS2008,intentional,guilty,harm,1.2559,0.872
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_32-neutral,YS2008,neutral,innocent,no_harm,1.6826,0.6587
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_32-accidental,YS2008,accidental,innocent,harm,1.1818,0.9091
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_32-attempted,YS2008,attempted,guilty,no_harm,1.6639,0.6681
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_32-intentional,YS2008,intentional,guilty,harm,1.243,0.8785
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-SUSHI-neutral,YS2008,neutral,innocent,no_harm,1.8163,0.5919
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-SUSHI-accidental,YS2008,accidental,innocent,harm,1.3258,0.8371
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-SUSHI-attempted,YS2008,attempted,guilty,no_harm,1.5072,0.7464
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-SUSHI-intentional,YS2008,intentional,guilty,harm,1.2386,0.8807
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_34-neutral,YS2008,neutral,innocent,no_harm,1.4717,0.7642
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_34-accidental,YS2008,accidental,innocent,harm,1.3236,0.8382
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_34-attempted,YS2008,attempted,guilty,no_harm,1.4391,0.7805
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_34-intentional,YS2008,intentional,guilty,harm,1.327,0.8365
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-FUMIGATION-neutral,YS2008,neutral,innocent,no_harm,1.6891,0.6555
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-FUMIGATION-accidental,YS2008,accidental,innocent,harm,1.3521,0.8239
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-FUMIGATION-attempted,YS2008,attempted,guilty,no_harm,1.4815,0.7593
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-FUMIGATION-intentional,YS2008,intentional,guilty,harm,1.3102,0.8449
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_36-neutral,YS2008,neutral,innocent,no_harm,1.7899,0.6051
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_36-accidental,YS2008,accidental,innocent,harm,1.2,0.9
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_36-attempted,YS2008,attempted,guilty,no_harm,1.6048,0.6976
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_36-intentional,YS2008,intentional,guilty,harm,1.2011,0.8994
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-BOUNCY BALL-neutral,YS2008,neutral,innocent,no_harm,1.7138,0.6431
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-BOUNCY BALL-accidental,YS2008,accidental,innocent,harm,1.2767,0.8616
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-BOUNCY BALL-attempted,YS2008,attempted,guilty,no_harm,1.6638,0.6681
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-BOUNCY BALL-intentional,YS2008,intentional,guilty,harm,1.3781,0.811
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_38-neutral,YS2008,neutral,innocent,no_harm,1.7618,0.6191
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_38-accidental,YS2008,accidental,innocent,harm,1.3321,0.8339
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_38-attempted,YS2008,attempted,guilty,no_harm,1.5202,0.7399
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_38-intentional,YS2008,intentional,guilty,harm,1.3631,0.8184
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-RABIES-neutral,YS2008,neutral,innocent,no_harm,1.8962,0.5519
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-RABIES-accidental,YS2008,accidental,innocent,harm,1.312,0.844
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-RABIES-attempted,YS2008,attempted,guilty,no_harm,1.5333,0.7334
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-RABIES-intentional,YS2008,intentional,guilty,harm,1.3148,0.8426
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_40-neutral,YS2008,neutral,innocent,no_harm,1.81,0.595
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_40-accidental,YS2008,accidental,innocent,harm,1.3913,0.8043
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_40-attempted,YS2008,attempted,guilty,no_harm,1.5883,0.7059
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_40-intentional,YS2008,intentional,guilty,harm,1.308,0.846
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-TREE HOUSE-neutral,YS2008,neutral,innocent,no_harm,1.649,0.6755
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-TREE HOUSE-accidental,YS2008,accidental,innocent,harm,1.2706,0.8647
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-TREE HOUSE-attempted,YS2008,attempted,guilty,no_harm,1.6614,0.6693
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-TREE HOUSE-intentional,YS2008,intentional,guilty,harm,1.2658,0.8671
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_42-neutral,YS2008,neutral,innocent,no_harm,1.7666,0.6167
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_42-accidental,YS2008,accidental,innocent,harm,1.2843,0.8579
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_42-attempted,YS2008,attempted,guilty,no_harm,1.6994,0.6503
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_42-intentional,YS2008,intentional,guilty,harm,1.2962,0.8519
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-CPR-neutral,YS2008,neutral,innocent,no_harm,1.5037,0.7481
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-CPR-accidental,YS2008,accidental,innocent,harm,1.3053,0.8473
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-CPR-attempted,YS2008,attempted,guilty,no_harm,1.4242,0.7879
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-CPR-intentional,YS2008,intentional,guilty,harm,1.2917,0.8542
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_44-neutral,YS2008,neutral,innocent,no_harm,1.6465,0.6768
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_44-accidental,YS2008,accidental,innocent,harm,1.485,0.7575
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_44-attempted,YS2008,attempted,guilty,no_harm,1.5986,0.7007
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_44-intentional,YS2008,intentional,guilty,harm,1.4869,0.7565
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-SEATBELT-neutral,YS2008,neutral,innocent,no_harm,1.6952,0.6524
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-SEATBELT-accidental,YS2008,accidental,innocent,harm,1.2629,0.8685
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-SEATBELT-attempted,YS2008,attempted,guilty,no_harm,1.6925,0.6537
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-SEATBELT-intentional,YS2008,intentional,guilty,harm,1.2529,0.8736
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_46-neutral,YS2008,neutral,innocent,no_harm,1.7099,0.645
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_46-accidental,YS2008,accidental,innocent,harm,1.5364,0.7318
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_46-attempted,YS2008,attempted,guilty,no_harm,1.7048,0.6476
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_46-intentional,YS2008,intentional,guilty,harm,1.5208,0.7396
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-TEENAGERS-neutral,YS2008,neutral,innocent,no_harm,1.5263,0.7368
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-TEENAGERS-accidental,YS2008,accidental,innocent,harm,1.3051,0.8474
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-TEENAGERS-attempted,YS2008,attempted,guilty,no_harm,1.487,0.7565
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-TEENAGERS-intentional,YS2008,intentional,guilty,harm,1.3152,0.8424
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_48-neutral,YS2008,neutral,innocent,no_harm,1.7526,0.6237
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_48-accidental,YS2008,accidental,innocent,harm,1.2714,0.8643
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_48-attempted,YS2008,attempted,guilty,no_harm,1.602,0.699
Qwen/Qwen2.5-14B,human_verbatim,0,YS2008-YS2008_48-intentional,YS2008,intentional,guilty,harm,1.4427,0.7786
Qwen/Qwen2.5-14B,human_verbatim,0,YS2009-YS2009_01-neutral,YS2009,neutral,innocent,no_harm,1.7997,0.2666
Qwen/Qwen2.5-14B,human_verbatim,0,YS2009-YS2009_01-accidental,YS2009,accidental,innocent,harm,1.3476,0.1159
Qwen/Qwen2.5-14B,human_verbatim,0,YS2009-YS2009_01-attempted,YS2009,attempted,guilty,no_harm,1.7477,0.2492
Qwen/Qwen2.5-14B,human_verbatim,0,YS2009-YS2009_01-intentional,YS2009,intentional,guilty,harm,1.2975,0.0992
Qwen/Qwen2.5-14B,human_verbatim,0,YS2009-YS2009_02-neutral,YS2009,neutral,innocent,no_harm,1.4337,0.1446
Qwen/Qwen2.5-14B,human_verbatim,0,YS2009-YS2009_02-accidental,YS2009,accidental,innocent,harm,1.4481,0.1494
Qwen/Qwen2.5-14B,human_verbatim,0,YS2009-YS2009_02-attempted,YS2009,attempted,guilty,no_harm,1.8282,0.2761
Qwen/Qwen2.5-14B,human_verbatim,0,YS2009-YS2009_02-intentional,YS2009,intentional,guilty,harm,1.4357,0.1452
Qwen/Qwen2.5-14B,human_verbatim,0,YS2009-YS2009_03-neutral,YS2009,neutral,innocent,no_harm,1.5793,0.1931
Qwen/Qwen2.5-14B,human_verbatim,0,YS2009-YS2009_03-accidental,YS2009,accidental,innocent,harm,1.3221,0.1074
Qwen/Qwen2.5-14B,human_verbatim,0,YS2009-YS2009_03-attempted,YS2009,attempted,guilty,no_harm,1.654,0.218
Qwen/Qwen2.5-14B,human_verbatim,0,YS2009-YS2009_03-intentional,YS2009,intentional,guilty,harm,1.3026,0.1009
Qwen/Qwen2.5-14B,human_verbatim,0,YS2009-YS2009_04-neutral,YS2009,neutral,innocent,no_harm,1.7095,0.2365
