template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
acceptable7,YS2008-CPR-attempted,YS2008,attempted,guilty,no_harm,0.2366,1
acceptable7,YS2008-CPR-intentional,YS2008,intentional,guilty,harm,0.287,1
acceptable7,YS2008-CPR-neutral,YS2008,neutral,innocent,no_harm,0.2377,1
acceptable7,YS2008-FUMIGATION-accidental,YS2008,accidental,innocent,harm,0.331,1
acceptable7,YS2008-FUMIGATION-attempted,YS2008,attempted,guilty,no_harm,0.2846,1
acceptable7,YS2008-FUMIGATION-intentional,YS2008,intentional,guilty,harm,0.3577,1
acceptable7,YS2008-FUMIGATION-neutral,YS2008,neutral,innocent,no_harm,0.2443,1
acceptable7,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,0.1354,1
acceptable7,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,0.1861,1
acceptable7,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,0.1497,1
acceptable7,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,0.2084,1
acceptable7,YS2008-RABIES-accidental,YS2008,accidental,innocent,harm,0.185,1
acceptable7,YS2008-RABIES-attempted,YS2008,attempted,guilty,no_harm,0.1793,1
acceptable7,YS2008-RABIES-intentional,YS2008,intentional,guilty,harm,0.1818,1
acceptable7,YS2008-RABIES-neutral,YS2008,neutral,innocent,no_harm,0.1635,1
acceptable7,YS2008-SEATBELT-accidental,YS2008,accidental,innocent,harm,0.0755,1
acceptable7,YS2008-SEATBELT-attempted,YS2008,attempted,guilty,no_harm,0.2305,1
acceptable7,YS2008-SEATBELT-intentional,YS2008,intentional,guilty,harm,0.0721,1
acceptable7,YS2008-SEATBELT-neutral,YS2008,neutral,innocent,no_harm,0.1976,1
acceptable7,YS2008-SPINACH-accidental,YS2008,accidental,innocent,harm,0.1257,1
acceptable7,YS2008-SPINACH-attempted,YS2008,attempted,guilty,no_harm,0.2338,1
acceptable7,YS2008-SPINACH-intentional,YS2008,intentional,guilty,harm,0.1372,1
acceptable7,YS2008-SPINACH-neutral,YS2008,neutral,innocent,no_harm,0.2448,1
acceptable7,YS2008-SUSHI-accidental,YS2008,accidental,innocent,harm,0.2352,1
acceptable7,YS2008-SUSHI-attempted,YS2008,attempted,guilty,no_harm,0.3124,1
acceptable7,YS2008-SUSHI-intentional,YS2008,intentional,guilty,harm,0.225,1
acceptable7,YS2008-SUSHI-neutral,YS2008,neutral,innocent,no_harm,0.2586,1
acceptable7,YS2008-TEENAGERS-accidental,YS2008,accidental,innocent,harm,0.1753,1
acceptable7,YS2008-TEENAGERS-attempted,YS2008,attempted,guilty,no_harm,0.2691,1
acceptable7,YS2008-TEENAGERS-intentional,YS2008,intentional,guilty,harm,0.1635,1
acceptable7,YS2008-TEENAGERS-neutral,YS2008,neutral,innocent,no_harm,0.236,1
acceptable7,YS2008-TREE HOUSE-accidental,YS2008,accidental,innocent,harm,0.373,1
acceptable7,YS2008-TREE HOUSE-attempted,YS2008,attempted,guilty,no_harm,0.2112,1
acceptable7,YS2008-TREE HOUSE-intentional,YS2008,intentional,guilty,harm,0.3118,1
acceptable7,YS2008-TREE HOUSE-neutral,YS2008,neutral,innocent,no_harm,0.2097,1
acceptable7,YS2008-YS2008_02-accidental,YS2008,accidental,innocent,harm,0.2215,1
acceptable7,YS2008-YS2008_02-attempted,YS2008,attempted,guilty,no_harm,0.2271,1
acceptable7,YS2008-YS2008_02-intentional,YS2008,intentional,guilty,harm,0.204,1
acceptable7,YS2008-YS2008_02-neutral,YS2008,neutral,innocent,no_harm,0.1919,1
acceptable7,YS2008-YS2008_03-accidental,YS2008,accidental,innocent,harm,0.2335,1
acceptable7,YS2008-YS2008_03-attempted,YS2008,attempted,guilty,no_harm,0.1891,1
acceptable7,YS2008-YS2008_03-intentional,YS2008,intentional,guilty,harm,0.2166,1
acceptable7,YS2008-YS2008_03-neutral,YS2008,neutral,innocent,no_harm,0.1742,1
acceptable7,YS2008-YS2008_04-accidental,YS2008,accidental,innocent,harm,0.2989,1
acceptable7,YS2008-YS2008_04-attempted,YS2008,attempted,guilty,no_harm,0.2809,1
acceptable7,YS2008-YS2008_04-intentional,YS2008,intentional,guilty,harm,0.3043,1
acceptable7,YS2008-YS2008_04-neutral,YS2008,neutral,innocent,no_harm,0.2152,1
acceptable7,YS2008-YS2008_05-accidental,YS2008,accidental,innocent,harm,0.2583,1
acceptable7,YS2008-YS2008_05-attempted,YS2008,attempted,guilty,no_harm,0.3013,1
acceptable7,YS2008-YS2008_05-intentional,YS2008,intentional,guilty,harm,0.2696,1
acceptable7,YS2008-YS2008_05-neutral,YS2008,neutral,innocent,no_harm,0.2266,1
acceptable7,YS2008-YS2008_06-accidental,YS2008,accidental,innocent,harm,0.1643,1
acceptable7,YS2008-YS2008_06-attempted,YS2008,attempted,guilty,no_harm,0.2576,1
acceptable7,YS2008-YS2008_06-intentional,YS2008,intentional,guilty,harm,0.1761,1
acceptable7,YS2008-YS2008_06-neutral,YS2008,neutral,innocent,no_harm,0.1894,1
acceptable7,YS2008-YS2008_07-accidental,YS2008,accidental,innocent,harm,0.35,1
acceptable7,YS2008-YS2008_07-attempted,YS2008,attempted,guilty,no_harm,0.3581,1
acceptable7,YS2008-YS2008_07-intentional,YS2008,intentional,guilty,harm,0.3858,1
acceptable7,YS2008-YS2008_07-neutral,YS2008,neutral,innocent,no_harm,0.2027,1
acceptable7,YS2008-YS2008_08-accidental,YS2008,accidental,innocent,harm,0.3096,1
acceptable7,YS2008-YS2008_08-attempted,YS2008,attempted,guilty,no_harm,0.2539,1
acceptable7,YS2008-YS2008_08-intentional,YS2008,intentional,guilty,harm,0.3318,1
acceptable7,YS2008-YS2008_08-neutral,YS2008,neutral,innocent,no_harm,0.1899,1
acceptable7,YS2008-YS2008_10-accidental,YS2008,accidental,innocent,harm,0.2279,1
acceptable7,YS2008-YS2008_10-attempted,YS2008,attempted,guilty,no_harm,0.2946,1
acceptable7,YS2008-YS2008_10-intentional,YS2008,intentional,guilty,harm,0.2122,1
acceptable7,YS2008-YS2008_10-neutral,YS2008,neutral,innocent,no_harm,0.1852,1
acceptable7,YS2008-YS2008_11-accidental,YS2008,accidental,innocent,harm,0.35,1
acceptable7,YS2008-YS2008_11-attempted,YS2008,attempted,guilty,no_harm,0.3494,1
acceptable7,YS2008-YS2008_11-intentional,YS2008,intentional,guilty,harm,0.3186,1
acceptable7,YS2008-YS2008_11-neutral,YS2008,neutral,innocent,no_harm,0.2353,1
acceptable7,YS2008-YS2008_12-accidental,YS2008,accidental,innocent,harm,0.3868,1
acceptable7,YS2008-YS2008_12-attempted,YS2008,attempted,guilty,no_harm,0.3145,1
acceptable7,YS2008-YS2008_12-intentional,YS2008,intentional,guilty,harm,0.3313,1
acceptable7,YS2008-YS2008_12-neutral,YS2008,neutral,innocent,no_harm,0.1764,1
acceptable7,YS2008-YS2008_13-accidental,YS2008,accidental,innocent,harm,0.316,1
acceptable7,YS2008-YS2008_13-attempted,YS2008,attempted,guilty,no_harm,0.1898,1
acceptable7,YS2008-YS2008_13-intentional,YS2008,intentional,guilty,harm,0.3069,1
acceptable7,YS2008-YS2008_13-neutral,YS2008,neutral,innocent,no_harm,0.1936,1
acceptable7,YS2008-YS2008_14-accidental,YS2008,accidental,innocent,harm,0.3529,1
acceptable7,YS2008-YS2008_14-attempted,YS2008,attempted,guilty,no_harm,0.1922,1
acceptable7,YS2008-YS2008_14-intentional,YS2008,intentional,guilty,harm,0.3337,1
acceptable7,YS2008-YS2008_14-neutral,YS2008,neutral,innocent,no_harm,0.1763,1
acceptable7,YS2008-YS2008_15-accidental,YS2008,accidental,innocent,harm,0.3514,1
acceptable7,YS2008-YS2008_15-attempted,YS2008,attempted,guilty,no_harm,0.2155,1
acceptable7,YS2008-YS2008_15-intentional,YS2008,intentional,guilty,harm,0.3466,1
acceptable7,YS2008-YS2008_15-neutral,YS2008,neutral,innocent,no_harm,0.2132,1
acceptable7,YS2008-YS2008_16-accidental,YS2008,accidental,innocent,harm,0.323,1
acceptable7,YS2008-YS2008_16-attempted,YS2008,attempted,guilty,no_harm,0.2881,1
acceptable7,YS2008-YS2008_16-intentional,YS2008,intentional,guilty,harm,0.3254,1
acceptable7,YS2008-YS2008_16-neutral,YS2008,neutral,innocent,no_harm,0.208,1
acceptable7,YS2008-YS2008_17-accidental,YS2008,accidental,innocent,harm,0.3852,1
acceptable7,YS2008-YS2008_17-attempted,YS2008,attempted,guilty,no_harm,0.2691,1
acceptable7,YS2008-YS2008_17-intentional,YS2008,intentional,guilty,harm,0.3678,1
acceptable7,YS2008-YS2008_17-neutral,YS2008,neutral,innocent,no_harm,0.196,1
acceptable7,YS2008-YS2008_18-accidental,YS2008,accidental,innocent,harm,0.3912,1
acceptable7,YS2008-YS2008_18-attempted,YS2008,attempted,guilty,no_harm,0.1579,1
acceptable7,YS2008-YS2008_18-intentional,YS2008,intentional,guilty,harm,0.3697,1
acceptable7,YS2008-YS2008_18-neutral,YS2008,neutral,innocent,no_harm,0.1099,1
acceptable7,YS2008-YS2008_19-accidental,YS2008,accidental,innocent,harm,0.2881,1
acceptable7,YS2008-YS2008_19-attempted,YS2008,attempted,guilty,no_harm,0.2239,1
acceptable7,YS2008-YS2008_19-intentional,YS2008,intentional,guilty,harm,0.3,1
acceptable7,YS2008-YS2008_19-neutral,YS2008,neutral,innocent,no_harm,0.1428,1
acceptable7,YS2008-YS2008_20-accidental,YS2008,accidental,innocent,harm,0.4427,1
acceptable7,YS2008-YS2008_20-attempted,YS2008,attempted,guilty,no_harm,0.2488,1
acceptable7,YS2008-YS2008_20-intentional,YS2008,intentional,guilty,harm,0.4178,1
acceptable7,YS2008-YS2008_20-neutral,YS2008,neutral,innocent,no_harm,0.236,1
acceptable7,YS2008-YS2008_21-accidental,YS2008,accidental,innocent,harm,0.2133,1
acceptable7,YS2008-YS2008_21-attempted,YS2008,attempted,guilty,no_harm,0.2216,1
acceptable7,YS2008-YS2008_21-intentional,YS2008,intentional,guilty,harm,0.2183,1
acceptable7,YS2008-YS2008_21-neutral,YS2008,neutral,innocent,no_harm,0.2191,1
acceptable7,YS2008-YS2008_22-accidental,YS2008,accidental,innocent,harm,0.5463,1
acceptable7,YS2008-YS2008_22-attempted,YS2008,attempted,guilty,no_harm,0.2251,1
acceptable7,YS2008-YS2008_22-intentional,YS2008,intentional,guilty,harm,0.4421,1
acceptable7,YS2008-YS2008_22-neutral,YS2008,neutral,innocent,no_harm,0.1857,1
acceptable7,YS2008-YS2008_24-accidental,YS2008,accidental,innocent,harm,0.5893,1
acceptable7,YS2008-YS2008_24-attempted,YS2008,attempted,guilty,no_harm,0.2864,1
acceptable7,YS2008-YS2008_24-intentional,YS2008,intentional,guilty,harm,0.54,1
acceptable7,YS2008-YS2008_24-neutral,YS2008,neutral,innocent,no_harm,0.1801,1
acceptable7,YS2008-YS2008_26-accidental,YS2008,accidental,innocent,harm,0.2724,1
acceptable7,YS2008-YS2008_26-attempted,YS2008,attempted,guilty,no_harm,0.3104,1
acceptable7,YS2008-YS2008_26-intentional,YS2008,intentional,guilty,harm,0.2419,1
acceptable7,YS2008-YS2008_26-neutral,YS2008,neutral,innocent,no_harm,0.358,1
acceptable7,YS2008-YS2008_28-accidental,YS2008,accidental,innocent,harm,0.5822,1
acceptable7,YS2008-YS2008_28-attempted,YS2008,attempted,guilty,no_harm,0.2729,1
acceptable7,YS2008-YS2008_28-intentional,YS2008,intentional,guilty,harm,0.5124,1
acceptable7,YS2008-YS2008_28-neutral,YS2008,neutral,innocent,no_harm,0.2082,1
acceptable7,YS2008-YS2008_30-accidental,YS2008,accidental,innocent,harm,0.4599,1
acceptable7,YS2008-YS2008_30-attempted,YS2008,attempted,guilty,no_harm,0.2227,1
acceptable7,YS2008-YS2008_30-intentional,YS2008,intentional,guilty,harm,0.422,1
acceptable7,YS2008-YS2008_30-neutral,YS2008,neutral,innocent,no_harm,0.1274,1
acceptable7,YS2008-YS2008_32-accidental,YS2008,accidental,innocent,harm,0.4434,1
acceptable7,YS2008-YS2008_32-attempted,YS2008,attempted,guilty,no_harm,0.3243,1
acceptable7,YS2008-YS2008_32-intentional,YS2008,intentional,guilty,harm,0.3515,1
acceptable7,YS2008-YS2008_32-neutral,YS2008,neutral,innocent,no_harm,0.2658,1
acceptable7,YS2008-YS2008_34-accidental,YS2008,accidental,innocent,harm,0.4914,1
acceptable7,YS2008-YS2008_34-attempted,YS2008,attempted,guilty,no_harm,0.224,1
acceptable7,YS2008-YS2008_34-intentional,YS2008,intentional,guilty,harm,0.4693,1
acceptable7,YS2008-YS2008_34-neutral,YS2008,neutral,innocent,no_harm,0.2369,1
acceptable7,YS2008-YS2008_36-accidental,YS2008,accidental,innocent,harm,0.5782,1
acceptable7,YS2008-YS2008_36-attempted,YS2008,attempted,guilty,no_harm,0.3429,1
acceptable7,YS2008-YS2008_36-intentional,YS2008,intentional,guilty,harm,0.5755,1
acceptable7,YS2008-YS2008_36-neutral,YS2008,neutral,innocent,no_harm,0.248,1
acceptable7,YS2008-YS2008_38-accidental,YS2008,accidental,innocent,harm,0.314,1
acceptable7,YS2008-YS2008_38-attempted,YS2008,attempted,guilty,no_harm,0.2188,1
acceptable7,YS2008-YS2008_38-intentional,YS2008,intentional,guilty,harm,0.3127,1
acceptable7,YS2008-YS2008_38-neutral,YS2008,neutral,innocent,no_harm,0.1788,1
acceptable7,YS2008-YS2008_40-accidental,YS2008,accidental,innocent,harm,0.3289,1
acceptable7,YS2008-YS2008_40-attempted,YS2008,attempted,guilty,no_harm,0.3228,1
acceptable7,YS2008-YS2008_40-intentional,YS2008,intentional,guilty,harm,0.4225,1
acceptable7,YS2008-YS2008_40-neutral,YS2008,neutral,innocent,no_harm,0.2262,1
acceptable7,YS2008-YS2008_42-accidental,YS2008,accidental,innocent,harm,0.4214,1
acceptable7,YS2008-YS2008_42-attempted,YS2008,attempted,guilty,no_harm,0.2307,1
acceptable7,YS2008-YS2008_42-intentional,YS2008,intentional,guilty,harm,0.4168,1
acceptable7,YS2008-YS2008_42-neutral,YS2008,neutral,innocent,no_harm,0.2188,1
acceptable7,YS2008-YS2008_44-accidental,YS2008,accidental,innocent,harm,0.2716,1
acceptable7,YS2008-YS2008_44-attempted,YS2008,attempted,guilty,no_harm,0.3217,1
acceptable7,YS2008-YS2008_44-intentional,YS2008,intentional,guilty,harm,0.3162,1
acceptable7,YS2008-YS2008_44-neutral,YS2008,neutral,innocent,no_harm,0.3065,1
acceptable7,YS2008-YS2008_46-accidental,YS2008,accidental,innocent,harm,0.2421,1
acceptable7,YS2008-YS2008_46-attempted,YS2008,attempted,guilty,no_harm,0.2153,1
acceptable7,YS2008-YS2008_46-intentional,YS2008,intentional,guilty,harm,0.238,1
acceptable7,YS2008-YS2008_46-neutral,YS2008,neutral,innocent,no_harm,0.1984,1
acceptable7,YS2008-YS2008_48-accidental,YS2008,accidental,innocent,harm,0.4045,1
acceptable7,YS2008-YS2008_48-attempted,YS2008,attempted,guilty,no_harm,0.2423,1
acceptable7,YS2008-YS2008_48-intentional,YS2008,intentional,guilty,harm,0.3439,1
acceptable7,YS2008-YS2008_48-neutral,YS2008,neutral,innocent,no_harm,0.2226,1
acceptable7,YS2008-ZOO-accidental,YS2008,accidental,innocent,harm,0.3282,1
acceptable7,YS2008-ZOO-attempted,YS2008,attempted,guilty,no_harm,0.2747,1
acceptable7,YS2008-ZOO-intentional,YS2008,intentional,guilty,harm,0.3393,1
acceptable7,YS2008-ZOO-neutral,YS2008,neutral,innocent,no_harm,0.25,1
acceptable7,YS2009-YS2009_01-accidental,YS2009,accidental,innocent,harm,0.1583,1
acceptable7,YS2009-YS2009_01-attempted,YS2009,attempted,guilty,no_harm,0.2262,1
acceptable7,YS2009-YS2009_01-intentional,YS2009,intentional,guilty,harm,0.1646,1
acceptable7,YS2009-YS2009_01-neutral,YS2009,neutral,innocent,no_harm,0.2435,1
acceptable7,YS2009-YS2009_02-accidental,YS2009,accidental,innocent,harm,0.223,1
acceptable7,YS2009-YS2009_02-attempted,YS2009,attempted,guilty,no_harm,0.3405,1
acceptable7,YS2009-YS2009_02-intentional,YS2009,intentional,guilty,harm,0.2236,1
acceptable7,YS2009-YS2009_02-neutral,YS2009,neutral,innocent,no_harm,0.2706,1
acceptable7,YS2009-YS2009_03-accidental,YS2009,accidental,innocent,harm,0.1641,1
acceptable7,YS2009-YS2009_03-attempted,YS2009,attempted,guilty,no_harm,0.2864,1
acceptable7,YS2009-YS2009_03-intentional,YS2009,intentional,guilty,harm,0.0894,1
acceptable7,YS2009-YS2009_03-neutral,YS2009,neutral,innocent,no_harm,0.1801,1
acceptable7,YS2009-YS2009_04-accidental,YS2009,accidental,innocent,harm,0.2442,1
acceptable7,YS2009-YS2009_04-attempted,YS2009,attempted,guilty,no_harm,0.1756,1
acceptable7,YS2009-YS2009_04-intentional,YS2009,intentional,guilty,harm,0.2281,1
acceptable7,YS2009-YS2009_04-neutral,YS2009,neutral,innocent,no_harm,0.1986,1
acceptable7,YS2009-YS2009_05-accidental,YS2009,accidental,innocent,harm,0.0886,1
acceptable7,YS2009-YS2009_05-attempted,YS2009,attempted,guilty,no_harm,0.3429,1
acceptable7,YS2009-YS2009_05-intentional,YS2009,intentional,guilty,harm,0.0876,1
acceptable7,YS2009-YS2009_05-neutral,YS2009,neutral,innocent,no_harm,0.248,1
acceptable7,YS2009-YS2009_06-accidental,YS2009,accidental,innocent,harm,0.146,1
acceptable7,YS2009-YS2009_06-attempted,YS2009,attempted,guilty,no_harm,0.2655,1
acceptable7,YS2009-YS2009_06-intentional,YS2009,intentional,guilty,harm,0.1558,1
acceptable7,YS2009-YS2009_06-neutral,YS2009,neutral,innocent,no_harm,0.2083,1
acceptable7,YS2009-YS2009_07-accidental,YS2009,accidental,innocent,harm,0.2414,1
acceptable7,YS2009-YS2009_07-attempted,YS2009,attempted,guilty,no_harm,0.2729,1
acceptable7,YS2009-YS2009_07-intentional,YS2009,intentional,guilty,harm,0.2071,1
acceptable7,YS2009-YS2009_07-neutral,YS2009,neutral,innocent,no_harm,0.2082,1
acceptable7,YS2009-YS2009_08-accidental,YS2009,accidental,innocent,harm,0.0401,1
acceptable7,YS2009-YS2009_08-attempted,YS2009,attempted,guilty,no_harm,0.1969,1
acceptable7,YS2009-YS2009_08-intentional,YS2009,intentional,guilty,harm,0.0454,1
acceptable7,YS2009-YS2009_08-neutral,YS2009,neutral,innocent,no_harm,0.1965,1
acceptable7,YS2009-YS2009_09-accidental,YS2009,accidental,innocent,harm,0.2262,1
acceptable7,YS2009-YS2009_09-attempted,YS2009,attempted,guilty,no_harm,0.3228,1
acceptable7,YS2009-YS2009_09-intentional,YS2009,intentional,guilty,harm,0.1684,1
acceptable7,YS2009-YS2009_09-neutral,YS2009,neutral,innocent,no_harm,0.2262,1
acceptable7,YS2009-YS2009_10-accidental,YS2009,accidental,innocent,harm,0.0841,1
acceptable7,YS2009-YS2009_10-attempted,YS2009,attempted,guilty,no_harm,0.1922,1
acceptable7,YS2009-YS2009_10-intentional,YS2009,intentional,guilty,harm,0.0709,1
acceptable7,YS2009-YS2009_10-neutral,YS2009,neutral,innocent,no_harm,0.1763,1
acceptable7,YS2009-YS2009_11-accidental,YS2009,accidental,innocent,harm,0.1859,1
acceptable7,YS2009-YS2009_11-attempted,YS2009,attempted,guilty,no_harm,0.1771,1
acceptable7,YS2009-YS2009_11-intentional,YS2009,intentional,guilty,harm,0.1808,1
acceptable7,YS2009-YS2009_11-neutral,YS2009,neutral,innocent,no_harm,0.1731,1
acceptable7,YS2009-YS2009_12-accidental,YS2009,accidental,innocent,harm,0.0461,1
acceptable7,YS2009-YS2009_12-attempted,YS2009,attempted,guilty,no_harm,0.1898,1
acceptable7,YS2009-YS2009_12-intentional,YS2009,intentional,guilty,harm,0.0406,1
acceptable7,YS2009-YS2009_12-neutral,YS2009,neutral,innocent,no_harm,0.1936,1
acceptable7,YS2009-YS2009_13-accidental,YS2009,accidental,innocent,harm,0.1636,1
acceptable7,YS2009-YS2009_13-attempted,YS2009,attempted,guilty,no_harm,0.2173,1
acceptable7,YS2009-YS2009_13-intentional,YS2009,intentional,guilty,harm,0.1615,1
acceptable7,YS2009-YS2009_13-neutral,YS2009,neutral,innocent,no_harm,0.1916,1
acceptable7,YS2009-YS2009_14-accidental,YS2009,accidental,innocent,harm,0.1245,1
acceptable7,YS2009-YS2009_14-attempted,YS2009,attempted,guilty,no_harm,0.2239,1
acceptable7,YS2009-YS2009_14-intentional,YS2009,intentional,guilty,harm,0.0977,1
acceptable7,YS2009-YS2009_14-neutral,YS2009,neutral,innocent,no_harm,0.1428,1
acceptable7,YS2009-YS2009_15-accidental,YS2009,accidental,innocent,harm,0.156,1
acceptable7,YS2009-YS2009_15-attempted,YS2009,attempted,guilty,no_harm,0.2153,1
acceptable7,YS2009-YS2009_15-intentional,YS2009,intentional,guilty,harm,0.2076,1
acceptable7,YS2009-YS2009_15-neutral,YS2009,neutral,innocent,no_harm,0.1984,1
acceptable7,YS2009-YS2009_16-accidental,YS2009,accidental,innocent,harm,0.1428,1
acceptable7,YS2009-YS2009_16-attempted,YS2009,attempted,guilty,no_harm,0.31,1
acceptable7,YS2009-YS2009_16-intentional,YS2009,intentional,guilty,harm,0.1665,1
acceptable7,YS2009-YS2009_16-neutral,YS2009,neutral,innocent,no_harm,0.2878,1
acceptable7,YS2009-YS2009_17-accidental,YS2009,accidental,innocent,harm,0.0591,1
acceptable7,YS2009-YS2009_17-attempted,YS2009,attempted,guilty,no_harm,0.2488,1
acceptable7,YS2009-YS2009_17-intentional,YS2009,intentional,guilty,harm,0.0647,1
acceptable7,YS2009-YS2009_17-neutral,YS2009,neutral,innocent,no_harm,0.236,1
acceptable7,YS2009-YS2009_18-accidental,YS2009,accidental,innocent,harm,0.0901,1
acceptable7,YS2009-YS2009_18-attempted,YS2009,attempted,guilty,no_harm,0.2423,1
acceptable7,YS2009-YS2009_18-intentional,YS2009,intentional,guilty,harm,0.1135,1
acceptable7,YS2009-YS2009_18-neutral,YS2009,neutral,innocent,no_harm,0.2226,1
acceptable7,YS2009-YS2009_19-accidental,YS2009,accidental,innocent,harm,0.187,1
acceptable7,YS2009-YS2009_19-attempted,YS2009,attempted,guilty,no_harm,0.2605,1
acceptable7,YS2009-YS2009_19-intentional,YS2009,intentional,guilty,harm,0.1272,1
acceptable7,YS2009-YS2009_19-neutral,YS2009,neutral,innocent,no_harm,0.2459,1
acceptable7,YS2009-YS2009_20-accidental,YS2009,accidental,innocent,harm,0.2245,1
acceptable7,YS2009-YS2009_20-attempted,YS2009,attempted,guilty,no_harm,0.2227,1
acceptable7,YS2009-YS2009_20-intentional,YS2009,intentional,guilty,harm,0.231,1
acceptable7,YS2009-YS2009_20-neutral,YS2009,neutral,innocent,no_harm,0.1274,1
acceptable7,YS2009-YS2009_21-accidental,YS2009,accidental,innocent,harm,0.153,1
acceptable7,YS2009-YS2009_21-attempted,YS2009,attempted,guilty,no_harm,0.3494,1
acceptable7,YS2009-YS2009_21-intentional,YS2009,intentional,guilty,harm,0.2123,1
acceptable7,YS2009-YS2009_21-neutral,YS2009,neutral,innocent,no_harm,0.2353,1
acceptable7,YS2009-YS2009_22-accidental,YS2009,accidental,innocent,harm,0.2482,1
acceptable7,YS2009-YS2009_22-attempted,YS2009,attempted,guilty,no_harm,0.3669,1
acceptable7,YS2009-YS2009_22-intentional,YS2009,intentional,guilty,harm,0.2452,1
acceptable7,YS2009-YS2009_22-neutral,YS2009,neutral,innocent,no_harm,0.3564,1
acceptable7,YS2009-YS2009_23-accidental,YS2009,accidental,innocent,harm,0.0802,1
acceptable7,YS2009-YS2009_23-attempted,YS2009,attempted,guilty,no_harm,0.265,1
acceptable7,YS2009-YS2009_23-intentional,YS2009,intentional,guilty,harm,0.0883,1
acceptable7,YS2009-YS2009_23-neutral,YS2009,neutral,innocent,no_harm,0.2294,1
acceptable7,YS2009-YS2009_24-accidental,YS2009,accidental,innocent,harm,0.2304,1
acceptable7,YS2009-YS2009_24-attempted,YS2009,attempted,guilty,no_harm,0.1891,1
acceptable7,YS2009-YS2009_24-intentional,YS2009,intentional,guilty,harm,0.2016,1
acceptable7,YS2009-YS2009_24-neutral,YS2009,neutral,innocent,no_harm,0.1742,1
acceptable7,YS2011-Allergy-accidental,YS2011,accidental,innocent,harm,0.5109,1
acceptable7,YS2011-Allergy-intentional,YS2011,intentional,guilty,harm,0.4748,1
acceptable7,YS2011-Dog-accidental,YS2011,accidental,innocent,harm,0.3639,1
acceptable7,YS2011-Dog-intentional,YS2011,intentional,guilty,harm,0.5306,1
acceptable7,YS2011-Parent-accidental,YS2011,accidental,innocent,harm,0.2586,1
acceptable7,YS2011-Parent-intentional,YS2011,intentional,guilty,harm,0.2616,1
acceptable7,YS2011-Poison-accidental,YS2011,accidental,innocent,harm,0.4088,1
acceptable7,YS2011-Poison-intentional,YS2011,intentional,guilty,harm,0.4466,1
acceptable7,YS2011-Sibling-accidental,YS2011,accidental,innocent,harm,0.3373,1
acceptable7,YS2011-Sibling-intentional,YS2011,intentional,guilty,harm,0.2916,1
human_verbatim,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,0.1914,1
human_verbatim,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,0.2073,1
human_verbatim,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,0.1847,1
human_verbatim,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,0.2073,1
human_verbatim,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,0.2238,1
human_verbatim,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,0.2406,1
