model,template,sample,story_id,source,condition,intent_label,outcome_label,raw_rating,norm_rating
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_08-neutral,YS2008,neutral,innocent,no_harm,1.5809,0.2905
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_08-accidental,YS2008,accidental,innocent,harm,2.1947,0.5973
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_08-attempted,YS2008,attempted,guilty,no_harm,2.0822,0.5411
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_08-intentional,YS2008,intentional,guilty,harm,2.1303,0.5651
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-ASTHMA-neutral,YS2008,neutral,innocent,no_harm,1.9135,0.4567
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,1.9464,0.4732
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,2.0432,0.5216
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-ASTHMA-intentional,YS2008,intentional,guilty,harm,1.9199,0.4599
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_10-neutral,YS2008,neutral,innocent,no_harm,1.404,0.202
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_10-accidental,YS2008,accidental,innocent,harm,1.5133,0.2567
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_10-attempted,YS2008,attempted,guilty,no_harm,1.6937,0.3469
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_10-intentional,YS2008,intentional,guilty,harm,1.5133,0.2567
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_11-neutral,YS2008,neutral,innocent,no_harm,1.7092,0.3546
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_11-accidental,YS2008,accidental,innocent,harm,1.6311,0.3155
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_11-attempted,YS2008,attempted,guilty,no_harm,2.0,0.5
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_11-intentional,YS2008,intentional,guilty,harm,1.6506,0.3253
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_12-neutral,YS2008,neutral,innocent,no_harm,1.5037,0.2519
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_12-accidental,YS2008,accidental,innocent,harm,1.7761,0.388
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_12-attempted,YS2008,attempted,guilty,no_harm,1.7497,0.3749
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_12-intentional,YS2008,intentional,guilty,harm,1.8098,0.4049
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_13-neutral,YS2008,neutral,innocent,no_harm,2.1494,0.5747
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_13-accidental,YS2008,accidental,innocent,harm,2.1003,0.5502
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_13-attempted,YS2008,attempted,guilty,no_harm,2.15,0.575
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_13-intentional,YS2008,intentional,guilty,harm,2.2447,0.6223
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_14-neutral,YS2008,neutral,innocent,no_harm,1.4207,0.2103
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_14-accidental,YS2008,accidental,innocent,harm,1.5591,0.2796
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_14-attempted,YS2008,attempted,guilty,no_harm,1.5834,0.2917
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_14-intentional,YS2008,intentional,guilty,harm,1.4263,0.2132
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_15-neutral,YS2008,neutral,innocent,no_harm,1.3135,0.1567
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_15-accidental,YS2008,accidental,innocent,harm,1.7121,0.3561
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_15-attempted,YS2008,attempted,guilty,no_harm,1.4353,0.2177
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_15-intentional,YS2008,intentional,guilty,harm,1.6013,0.3007
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_16-neutral,YS2008,neutral,innocent,no_harm,1.5862,0.2931
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_16-accidental,YS2008,accidental,innocent,harm,1.6256,0.3128
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_16-attempted,YS2008,attempted,guilty,no_harm,2.0115,0.5057
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_16-intentional,YS2008,intentional,guilty,harm,1.5667,0.2833
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_17-neutral,YS2008,neutral,innocent,no_harm,1.7705,0.3853
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_17-accidental,YS2008,accidental,innocent,harm,1.5465,0.2732
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_17-attempted,YS2008,attempted,guilty,no_harm,1.8229,0.4114
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_17-intentional,YS2008,intentional,guilty,harm,1.5191,0.2595
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_18-neutral,YS2008,neutral,innocent,no_harm,1.5174,0.2587
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_18-accidental,YS2008,accidental,innocent,harm,1.439,0.2195
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_18-attempted,YS2008,attempted,guilty,no_harm,1.8679,0.4339
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_18-intentional,YS2008,intentional,guilty,harm,1.5133,0.2567
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_19-neutral,YS2008,neutral,innocent,no_harm,1.4267,0.2133
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_19-accidental,YS2008,accidental,innocent,harm,1.5591,0.2796
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_19-attempted,YS2008,attempted,guilty,no_harm,1.6284,0.3142
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_19-intentional,YS2008,intentional,guilty,harm,1.492,0.246
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_20-neutral,YS2008,neutral,innocent,no_harm,1.5493,0.2747
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_20-accidental,YS2008,accidental,innocent,harm,1.6869,0.3434
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_20-attempted,YS2008,attempted,guilty,no_harm,1.7741,0.3871
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_20-intentional,YS2008,intentional,guilty,harm,1.7616,0.3808
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_21-neutral,YS2008,neutral,innocent,no_harm,1.6206,0.3103
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_21-accidental,YS2008,accidental,innocent,harm,1.7241,0.362
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_21-attempted,YS2008,attempted,guilty,no_harm,1.8441,0.4221
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_21-intentional,YS2008,intentional,guilty,harm,1.6188,0.3094
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_22-neutral,YS2008,neutral,innocent,no_harm,1.7617,0.3808
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_22-accidental,YS2008,accidental,innocent,harm,2.238,0.619
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_22-attempted,YS2008,attempted,guilty,no_harm,2.0294,0.5147
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_22-intentional,YS2008,intentional,guilty,harm,2.1657,0.5829
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-CHAIRLIFT-neutral,YS2008,neutral,innocent,no_harm,1.6243,0.3121
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-CHAIRLIFT-accidental,YS2008,accidental,innocent,harm,2.2574,0.6287
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-CHAIRLIFT-attempted,YS2008,attempted,guilty,no_harm,2.0914,0.5457
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-CHAIRLIFT-intentional,YS2008,intentional,guilty,harm,2.3096,0.6548
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_24-neutral,YS2008,neutral,innocent,no_harm,1.7877,0.3939
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_24-accidental,YS2008,accidental,innocent,harm,2.3346,0.6673
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_24-attempted,YS2008,attempted,guilty,no_harm,1.8425,0.4212
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_24-intentional,YS2008,intentional,guilty,harm,2.2051,0.6026
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,1.3517,0.1758
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,2.0469,0.5235
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,1.9706,0.4853
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,1.9362,0.4681
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_26-neutral,YS2008,neutral,innocent,no_harm,1.9464,0.4732
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_26-accidental,YS2008,accidental,innocent,harm,2.0662,0.5331
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_26-attempted,YS2008,attempted,guilty,no_harm,2.0954,0.5477
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_26-intentional,YS2008,intentional,guilty,harm,2.1013,0.5507
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-SPINACH-neutral,YS2008,neutral,innocent,no_harm,1.8498,0.4249
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-SPINACH-accidental,YS2008,accidental,innocent,harm,2.0961,0.5481
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-SPINACH-attempted,YS2008,attempted,guilty,no_harm,2.0158,0.5079
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-SPINACH-intentional,YS2008,intentional,guilty,harm,2.0739,0.5369
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_28-neutral,YS2008,neutral,innocent,no_harm,1.9733,0.4867
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_28-accidental,YS2008,accidental,innocent,harm,2.2973,0.6487
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_28-attempted,YS2008,attempted,guilty,no_harm,1.9516,0.4758
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_28-intentional,YS2008,intentional,guilty,harm,2.2869,0.6435
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,1.9091,0.4545
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,2.2379,0.619
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,1.9571,0.4786
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,2.1281,0.5641
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_30-neutral,YS2008,neutral,innocent,no_harm,1.512,0.256
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_30-accidental,YS2008,accidental,innocent,harm,2.0442,0.5221
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_30-attempted,YS2008,attempted,guilty,no_harm,1.9745,0.4872
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_30-intentional,YS2008,intentional,guilty,harm,2.0814,0.5407
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-ZOO-neutral,YS2008,neutral,innocent,no_harm,1.686,0.343
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-ZOO-accidental,YS2008,accidental,innocent,harm,2.118,0.559
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-ZOO-attempted,YS2008,attempted,guilty,no_harm,1.972,0.486
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-ZOO-intentional,YS2008,intentional,guilty,harm,1.9733,0.4867
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_32-neutral,YS2008,neutral,innocent,no_harm,1.6449,0.3225
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_32-accidental,YS2008,accidental,innocent,harm,2.2122,0.6061
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_32-attempted,YS2008,attempted,guilty,no_harm,1.8389,0.4195
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_32-intentional,YS2008,intentional,guilty,harm,2.0662,0.5331
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-SUSHI-neutral,YS2008,neutral,innocent,no_harm,1.4083,0.2042
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-SUSHI-accidental,YS2008,accidental,innocent,harm,2.0134,0.5067
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-SUSHI-attempted,YS2008,attempted,guilty,no_harm,2.1234,0.5617
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-SUSHI-intentional,YS2008,intentional,guilty,harm,2.0191,0.5096
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_34-neutral,YS2008,neutral,innocent,no_harm,2.2503,0.6251
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_34-accidental,YS2008,accidental,innocent,harm,2.7024,0.8512
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_34-attempted,YS2008,attempted,guilty,no_harm,2.2776,0.6388
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_34-intentional,YS2008,intentional,guilty,harm,2.7275,0.8638
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-FUMIGATION-neutral,YS2008,neutral,innocent,no_harm,2.1572,0.5786
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-FUMIGATION-accidental,YS2008,accidental,innocent,harm,2.2522,0.6261
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-FUMIGATION-attempted,YS2008,attempted,guilty,no_harm,2.2828,0.6414
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-FUMIGATION-intentional,YS2008,intentional,guilty,harm,2.2475,0.6237
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_36-neutral,YS2008,neutral,innocent,no_harm,1.6692,0.3346
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_36-accidental,YS2008,accidental,innocent,harm,1.8987,0.4493
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_36-attempted,YS2008,attempted,guilty,no_harm,1.5834,0.2917
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_36-intentional,YS2008,intentional,guilty,harm,1.7447,0.3724
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-BOUNCY BALL-neutral,YS2008,neutral,innocent,no_harm,1.5517,0.2759
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-BOUNCY BALL-accidental,YS2008,accidental,innocent,harm,2.0084,0.5042
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-BOUNCY BALL-attempted,YS2008,attempted,guilty,no_harm,1.64,0.32
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-BOUNCY BALL-intentional,YS2008,intentional,guilty,harm,1.9531,0.4765
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_38-neutral,YS2008,neutral,innocent,no_harm,1.3507,0.1753
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_38-accidental,YS2008,accidental,innocent,harm,1.9423,0.4712
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_38-attempted,YS2008,attempted,guilty,no_harm,1.6382,0.3191
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_38-intentional,YS2008,intentional,guilty,harm,1.85,0.425
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-RABIES-neutral,YS2008,neutral,innocent,no_harm,1.5862,0.2931
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-RABIES-accidental,YS2008,accidental,innocent,harm,2.2122,0.6061
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-RABIES-attempted,YS2008,attempted,guilty,no_harm,2.816,0.908
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-RABIES-intentional,YS2008,intentional,guilty,harm,2.2055,0.6028
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_40-neutral,YS2008,neutral,innocent,no_harm,1.6744,0.3372
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_40-accidental,YS2008,accidental,innocent,harm,2.3654,0.6827
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_40-attempted,YS2008,attempted,guilty,no_harm,2.1237,0.5618
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_40-intentional,YS2008,intentional,guilty,harm,2.3681,0.684
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-TREE HOUSE-neutral,YS2008,neutral,innocent,no_harm,2.0345,0.5172
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-TREE HOUSE-accidental,YS2008,accidental,innocent,harm,2.433,0.7165
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-TREE HOUSE-attempted,YS2008,attempted,guilty,no_harm,2.1362,0.5681
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-TREE HOUSE-intentional,YS2008,intentional,guilty,harm,2.4636,0.7318
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_42-neutral,YS2008,neutral,innocent,no_harm,1.5493,0.2747
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_42-accidental,YS2008,accidental,innocent,harm,2.3081,0.6541
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_42-attempted,YS2008,attempted,guilty,no_harm,1.7687,0.3844
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_42-intentional,YS2008,intentional,guilty,harm,2.2522,0.6261
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-CPR-neutral,YS2008,neutral,innocent,no_harm,2.2475,0.6237
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-CPR-accidental,YS2008,accidental,innocent,harm,2.0589,0.5294
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-CPR-attempted,YS2008,attempted,guilty,no_harm,2.3981,0.6991
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-CPR-intentional,YS2008,intentional,guilty,harm,2.1063,0.5532
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_44-neutral,YS2008,neutral,innocent,no_harm,1.8639,0.4319
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_44-accidental,YS2008,accidental,innocent,harm,2.2301,0.615
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_44-attempted,YS2008,attempted,guilty,no_harm,1.9464,0.4732
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_44-intentional,YS2008,intentional,guilty,harm,2.2281,0.6141
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-SEATBELT-neutral,YS2008,neutral,innocent,no_harm,2.0308,0.5154
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-SEATBELT-accidental,YS2008,accidental,innocent,harm,2.2574,0.6287
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-SEATBELT-attempted,YS2008,attempted,guilty,no_harm,2.0101,0.5051
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-SEATBELT-intentional,YS2008,intentional,guilty,harm,2.2093,0.6046
unsloth/Meta-Llama-3.1-8B-Instruct,human_verbatim,0,YS2008-YS2008_46-neutral,YS2008,neutral,innocent,no_harm,1.3621,0.181
