template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
acceptable7,YS2008-YS2008_05-attempted,YS2008,attempted,guilty,no_harm,0.1853,1
acceptable7,YS2008-YS2008_05-intentional,YS2008,intentional,guilty,harm,0.2098,1
acceptable7,YS2008-YS2008_05-neutral,YS2008,neutral,innocent,no_harm,0.2262,1
acceptable7,YS2008-YS2008_06-accidental,YS2008,accidental,innocent,harm,0.1693,1
acceptable7,YS2008-YS2008_06-attempted,YS2008,attempted,guilty,no_harm,0.2098,1
acceptable7,YS2008-YS2008_06-intentional,YS2008,intentional,guilty,harm,0.1772,1
acceptable7,YS2008-YS2008_06-neutral,YS2008,neutral,innocent,no_harm,0.2106,1
acceptable7,YS2008-YS2008_07-accidental,YS2008,accidental,innocent,harm,0.2704,1
acceptable7,YS2008-YS2008_07-attempted,YS2008,attempted,guilty,no_harm,0.2738,1
acceptable7,YS2008-YS2008_07-intentional,YS2008,intentional,guilty,harm,0.3128,1
acceptable7,YS2008-YS2008_07-neutral,YS2008,neutral,innocent,no_harm,0.2337,1
acceptable7,YS2008-YS2008_08-accidental,YS2008,accidental,innocent,harm,0.2686,1
acceptable7,YS2008-YS2008_08-attempted,YS2008,attempted,guilty,no_harm,0.2642,1
acceptable7,YS2008-YS2008_08-intentional,YS2008,intentional,guilty,harm,0.2772,1
acceptable7,YS2008-YS2008_08-neutral,YS2008,neutral,innocent,no_harm,0.2444,1
acceptable7,YS2008-YS2008_10-accidental,YS2008,accidental,innocent,harm,0.3095,1
acceptable7,YS2008-YS2008_10-attempted,YS2008,attempted,guilty,no_harm,0.2636,1
acceptable7,YS2008-YS2008_10-intentional,YS2008,intentional,guilty,harm,0.2987,1
acceptable7,YS2008-YS2008_10-neutral,YS2008,neutral,innocent,no_harm,0.2857,1
acceptable7,YS2008-YS2008_11-accidental,YS2008,accidental,innocent,harm,0.2847,1
acceptable7,YS2008-YS2008_11-attempted,YS2008,attempted,guilty,no_harm,0.2401,1
acceptable7,YS2008-YS2008_11-intentional,YS2008,intentional,guilty,harm,0.2665,1
acceptable7,YS2008-YS2008_11-neutral,YS2008,neutral,innocent,no_harm,0.2199,1
acceptable7,YS2008-YS2008_12-accidental,YS2008,accidental,innocent,harm,0.1997,1
acceptable7,YS2008-YS2008_12-attempted,YS2008,attempted,guilty,no_harm,0.2118,1
acceptable7,YS2008-YS2008_12-intentional,YS2008,intentional,guilty,harm,0.2121,1
acceptable7,YS2008-YS2008_12-neutral,YS2008,neutral,innocent,no_harm,0.2108,1
acceptable7,YS2008-YS2008_13-accidental,YS2008,accidental,innocent,harm,0.3407,1
acceptable7,YS2008-YS2008_13-attempted,YS2008,attempted,guilty,no_harm,0.2924,1
acceptable7,YS2008-YS2008_13-intentional,YS2008,intentional,guilty,harm,0.3273,1
acceptable7,YS2008-YS2008_13-neutral,YS2008,neutral,innocent,no_harm,0.2907,1
acceptable7,YS2008-YS2008_14-accidental,YS2008,accidental,innocent,harm,0.2391,1
acceptable7,YS2008-YS2008_14-attempted,YS2008,attempted,guilty,no_harm,0.2108,1
acceptable7,YS2008-YS2008_14-intentional,YS2008,intentional,guilty,harm,0.2396,1
acceptable7,YS2008-YS2008_14-neutral,YS2008,neutral,innocent,no_harm,0.1958,1
acceptable7,YS2008-YS2008_15-accidental,YS2008,accidental,innocent,harm,0.2561,1
acceptable7,YS2008-YS2008_15-attempted,YS2008,attempted,guilty,no_harm,0.2646,1
acceptable7,YS2008-YS2008_15-intentional,YS2008,intentional,guilty,harm,0.2469,1
acceptable7,YS2008-YS2008_15-neutral,YS2008,neutral,innocent,no_harm,0.2739,1
acceptable7,YS2008-YS2008_16-accidental,YS2008,accidental,innocent,harm,0.2568,1
acceptable7,YS2008-YS2008_16-attempted,YS2008,attempted,guilty,no_harm,0.23,1
acceptable7,YS2008-YS2008_16-intentional,YS2008,intentional,guilty,harm,0.2674,1
acceptable7,YS2008-YS2008_16-neutral,YS2008,neutral,innocent,no_harm,0.2222,1
acceptable7,YS2008-YS2008_17-accidental,YS2008,accidental,innocent,harm,0.1784,1
acceptable7,YS2008-YS2008_17-attempted,YS2008,attempted,guilty,no_harm,0.2384,1
acceptable7,YS2008-YS2008_17-intentional,YS2008,intentional,guilty,harm,0.1706,1
acceptable7,YS2008-YS2008_17-neutral,YS2008,neutral,innocent,no_harm,0.2446,1
acceptable7,YS2008-YS2008_18-accidental,YS2008,accidental,innocent,harm,0.246,1
acceptable7,YS2008-YS2008_18-attempted,YS2008,attempted,guilty,no_harm,0.2279,1
acceptable7,YS2008-YS2008_18-intentional,YS2008,intentional,guilty,harm,0.2293,1
acceptable7,YS2008-YS2008_18-neutral,YS2008,neutral,innocent,no_harm,0.228,1
acceptable7,YS2008-YS2008_19-accidental,YS2008,accidental,innocent,harm,0.2475,1
acceptable7,YS2008-YS2008_19-attempted,YS2008,attempted,guilty,no_harm,0.2335,1
acceptable7,YS2008-YS2008_19-intentional,YS2008,intentional,guilty,harm,0.2182,1
acceptable7,YS2008-YS2008_19-neutral,YS2008,neutral,innocent,no_harm,0.2332,1
acceptable7,YS2008-YS2008_20-accidental,YS2008,accidental,innocent,harm,0.2421,1
acceptable7,YS2008-YS2008_20-attempted,YS2008,attempted,guilty,no_harm,0.2264,1
acceptable7,YS2008-YS2008_20-intentional,YS2008,intentional,guilty,harm,0.252,1
acceptable7,YS2008-YS2008_20-neutral,YS2008,neutral,innocent,no_harm,0.2424,1
acceptable7,YS2008-YS2008_21-accidental,YS2008,accidental,innocent,harm,0.2509,1
acceptable7,YS2008-YS2008_21-attempted,YS2008,attempted,guilty,no_harm,0.2822,1
acceptable7,YS2008-YS2008_21-intentional,YS2008,intentional,guilty,harm,0.2822,1
acceptable7,YS2008-YS2008_21-neutral,YS2008,neutral,innocent,no_harm,0.2811,1
acceptable7,YS2008-YS2008_22-accidental,YS2008,accidental,innocent,harm,0.2356,1
acceptable7,YS2008-YS2008_22-attempted,YS2008,attempted,guilty,no_harm,0.1984,1
acceptable7,YS2008-YS2008_22-intentional,YS2008,intentional,guilty,harm,0.2381,1
acceptable7,YS2008-YS2008_22-neutral,YS2008,neutral,innocent,no_harm,0.1974,1
acceptable7,YS2008-YS2008_24-accidental,YS2008,accidental,innocent,harm,0.2546,1
acceptable7,YS2008-YS2008_24-attempted,YS2008,attempted,guilty,no_harm,0.2544,1
acceptable7,YS2008-YS2008_24-intentional,YS2008,intentional,guilty,harm,0.2323,1
acceptable7,YS2008-YS2008_24-neutral,YS2008,neutral,innocent,no_harm,0.2222,1
acceptable7,YS2008-YS2008_26-accidental,YS2008,accidental,innocent,harm,0.2295,1
acceptable7,YS2008-YS2008_26-attempted,YS2008,attempted,guilty,no_harm,0.2248,1
acceptable7,YS2008-YS2008_26-intentional,YS2008,intentional,guilty,harm,0.2719,1
acceptable7,YS2008-YS2008_26-neutral,YS2008,neutral,innocent,no_harm,0.1969,1
acceptable7,YS2008-YS2008_28-accidental,YS2008,accidental,innocent,harm,0.3011,1
acceptable7,YS2008-YS2008_28-attempted,YS2008,attempted,guilty,no_harm,0.2371,1
acceptable7,YS2008-YS2008_28-intentional,YS2008,intentional,guilty,harm,0.2615,1
acceptable7,YS2008-YS2008_28-neutral,YS2008,neutral,innocent,no_harm,0.2563,1
acceptable7,YS2008-YS2008_30-accidental,YS2008,accidental,innocent,harm,0.1865,1
acceptable7,YS2008-YS2008_30-attempted,YS2008,attempted,guilty,no_harm,0.1766,1
acceptable7,YS2008-YS2008_30-intentional,YS2008,intentional,guilty,harm,0.1672,1
acceptable7,YS2008-YS2008_30-neutral,YS2008,neutral,innocent,no_harm,0.1941,1
acceptable7,YS2008-YS2008_32-accidental,YS2008,accidental,innocent,harm,0.2338,1
acceptable7,YS2008-YS2008_32-attempted,YS2008,attempted,guilty,no_harm,0.2667,1
acceptable7,YS2008-YS2008_32-intentional,YS2008,intentional,guilty,harm,0.2571,1
acceptable7,YS2008-YS2008_32-neutral,YS2008,neutral,innocent,no_harm,0.2281,1
acceptable7,YS2008-YS2008_34-accidental,YS2008,accidental,innocent,harm,0.2236,1
acceptable7,YS2008-YS2008_34-attempted,YS2008,attempted,guilty,no_harm,0.2279,1
acceptable7,YS2008-YS2008_34-intentional,YS2008,intentional,guilty,harm,0.2407,1
acceptable7,YS2008-YS2008_34-neutral,YS2008,neutral,innocent,no_harm,0.226,1
acceptable7,YS2008-YS2008_36-accidental,YS2008,accidental,innocent,harm,0.2668,1
acceptable7,YS2008-YS2008_36-attempted,YS2008,attempted,guilty,no_harm,0.1724,1
acceptable7,YS2008-YS2008_36-intentional,YS2008,intentional,guilty,harm,0.2362,1
acceptable7,YS2008-YS2008_36-neutral,YS2008,neutral,innocent,no_harm,0.1836,1
acceptable7,YS2008-YS2008_38-accidental,YS2008,accidental,innocent,harm,0.1279,1
acceptable7,YS2008-YS2008_38-attempted,YS2008,attempted,guilty,no_harm,0.1576,1
acceptable7,YS2008-YS2008_38-intentional,YS2008,intentional,guilty,harm,0.1262,1
acceptable7,YS2008-YS2008_38-neutral,YS2008,neutral,innocent,no_harm,0.174,1
acceptable7,YS2008-YS2008_40-accidental,YS2008,accidental,innocent,harm,0.2294,1
acceptable7,YS2008-YS2008_40-attempted,YS2008,attempted,guilty,no_harm,0.1676,1
acceptable7,YS2008-YS2008_40-intentional,YS2008,intentional,guilty,harm,0.2039,1
acceptable7,YS2008-YS2008_40-neutral,YS2008,neutral,innocent,no_harm,0.2064,1
acceptable7,YS2008-YS2008_42-accidental,YS2008,accidental,innocent,harm,0.358,1
acceptable7,YS2008-YS2008_42-attempted,YS2008,attempted,guilty,no_harm,0.3289,1
acceptable7,YS2008-YS2008_42-intentional,YS2008,intentional,guilty,harm,0.3898,1
acceptable7,YS2008-YS2008_42-neutral,YS2008,neutral,innocent,no_harm,0.2971,1
acceptable7,YS2008-YS2008_44-accidental,YS2008,accidental,innocent,harm,0.3384,1
acceptable7,YS2008-YS2008_44-attempted,YS2008,attempted,guilty,no_harm,0.3395,1
acceptable7,YS2008-YS2008_44-intentional,YS2008,intentional,guilty,harm,0.3525,1
acceptable7,YS2008-YS2008_44-neutral,YS2008,neutral,innocent,no_harm,0.3166,1
acceptable7,YS2008-YS2008_46-accidental,YS2008,accidental,innocent,harm,0.211,1
acceptable7,YS2008-YS2008_46-attempted,YS2008,attempted,guilty,no_harm,0.2626,1
acceptable7,YS2008-YS2008_46-intentional,YS2008,intentional,guilty,harm,0.217,1
acceptable7,YS2008-YS2008_46-neutral,YS2008,neutral,innocent,no_harm,0.2841,1
acceptable7,YS2008-YS2008_48-accidental,YS2008,accidental,innocent,harm,0.241,1
acceptable7,YS2008-YS2008_48-attempted,YS2008,attempted,guilty,no_harm,0.2477,1
acceptable7,YS2008-YS2008_48-intentional,YS2008,intentional,guilty,harm,0.2803,1
acceptable7,YS2008-YS2008_48-neutral,YS2008,neutral,innocent,no_harm,0.2405,1
acceptable7,YS2008-ZOO-accidental,YS2008,accidental,innocent,harm,0.3116,1
acceptable7,YS2008-ZOO-attempted,YS2008,attempted,guilty,no_harm,0.2124,1
acceptable7,YS2008-ZOO-intentional,YS2008,intentional,guilty,harm,0.337,1
acceptable7,YS2008-ZOO-neutral,YS2008,neutral,innocent,no_harm,0.212,1
acceptable7,YS2009-YS2009_01-accidental,YS2009,accidental,innocent,harm,0.2196,1
acceptable7,YS2009-YS2009_01-attempted,YS2009,attempted,guilty,no_harm,0.2464,1
acceptable7,YS2009-YS2009_01-intentional,YS2009,intentional,guilty,harm,0.2591,1
acceptable7,YS2009-YS2009_01-neutral,YS2009,neutral,innocent,no_harm,0.218,1
acceptable7,YS2009-YS2009_02-accidental,YS2009,accidental,innocent,harm,0.2922,1
acceptable7,YS2009-YS2009_02-attempted,YS2009,attempted,guilty,no_harm,0.3031,1
acceptable7,YS2009-YS2009_02-intentional,YS2009,intentional,guilty,harm,0.2926,1
acceptable7,YS2009-YS2009_02-neutral,YS2009,neutral,innocent,no_harm,0.302,1
acceptable7,YS2009-YS2009_03-accidental,YS2009,accidental,innocent,harm,0.2546,1
acceptable7,YS2009-YS2009_03-attempted,YS2009,attempted,guilty,no_harm,0.2544,1
acceptable7,YS2009-YS2009_03-intentional,YS2009,intentional,guilty,harm,0.2323,1
acceptable7,YS2009-YS2009_03-neutral,YS2009,neutral,innocent,no_harm,0.2222,1
acceptable7,YS2009-YS2009_04-accidental,YS2009,accidental,innocent,harm,0.2448,1
acceptable7,YS2009-YS2009_04-attempted,YS2009,attempted,guilty,no_harm,0.2631,1
acceptable7,YS2009-YS2009_04-intentional,YS2009,intentional,guilty,harm,0.3271,1
acceptable7,YS2009-YS2009_04-neutral,YS2009,neutral,innocent,no_harm,0.194,1
acceptable7,YS2009-YS2009_05-accidental,YS2009,accidental,innocent,harm,0.2668,1
acceptable7,YS2009-YS2009_05-attempted,YS2009,attempted,guilty,no_harm,0.1724,1
acceptable7,YS2009-YS2009_05-intentional,YS2009,intentional,guilty,harm,0.2362,1
acceptable7,YS2009-YS2009_05-neutral,YS2009,neutral,innocent,no_harm,0.1836,1
acceptable7,YS2009-YS2009_06-accidental,YS2009,accidental,innocent,harm,0.1927,1
acceptable7,YS2009-YS2009_06-attempted,YS2009,attempted,guilty,no_harm,0.1675,1
acceptable7,YS2009-YS2009_06-intentional,YS2009,intentional,guilty,harm,0.2064,1
acceptable7,YS2009-YS2009_06-neutral,YS2009,neutral,innocent,no_harm,0.1466,1
acceptable7,YS2009-YS2009_07-accidental,YS2009,accidental,innocent,harm,0.3011,1
acceptable7,YS2009-YS2009_07-attempted,YS2009,attempted,guilty,no_harm,0.2371,1
acceptable7,YS2009-YS2009_07-intentional,YS2009,intentional,guilty,harm,0.2615,1
acceptable7,YS2009-YS2009_07-neutral,YS2009,neutral,innocent,no_harm,0.2563,1
acceptable7,YS2009-YS2009_08-accidental,YS2009,accidental,innocent,harm,0.1825,1
acceptable7,YS2009-YS2009_08-attempted,YS2009,attempted,guilty,no_harm,0.1999,1
acceptable7,YS2009-YS2009_08-intentional,YS2009,intentional,guilty,harm,0.2004,1
acceptable7,YS2009-YS2009_08-neutral,YS2009,neutral,innocent,no_harm,0.2153,1
acceptable7,YS2009-YS2009_09-accidental,YS2009,accidental,innocent,harm,0.2294,1
acceptable7,YS2009-YS2009_09-attempted,YS2009,attempted,guilty,no_harm,0.1676,1
acceptable7,YS2009-YS2009_09-intentional,YS2009,intentional,guilty,harm,0.2039,1
acceptable7,YS2009-YS2009_09-neutral,YS2009,neutral,innocent,no_harm,0.2064,1
acceptable7,YS2009-YS2009_10-accidental,YS2009,accidental,innocent,harm,0.2391,1
acceptable7,YS2009-YS2009_10-attempted,YS2009,attempted,guilty,no_harm,0.2108,1
acceptable7,YS2009-YS2009_10-intentional,YS2009,intentional,guilty,harm,0.2396,1
acceptable7,YS2009-YS2009_10-neutral,YS2009,neutral,innocent,no_harm,0.1958,1
acceptable7,YS2009-YS2009_11-accidental,YS2009,accidental,innocent,harm,0.3169,1
acceptable7,YS2009-YS2009_11-attempted,YS2009,attempted,guilty,no_harm,0.3127,1
acceptable7,YS2009-YS2009_11-intentional,YS2009,intentional,guilty,harm,0.3529,1
acceptable7,YS2009-YS2009_11-neutral,YS2009,neutral,innocent,no_harm,0.2594,1
acceptable7,YS2009-YS2009_12-accidental,YS2009,accidental,innocent,harm,0.3407,1
acceptable7,YS2009-YS2009_12-attempted,YS2009,attempted,guilty,no_harm,0.2924,1
acceptable7,YS2009-YS2009_12-intentional,YS2009,intentional,guilty,harm,0.3273,1
acceptable7,YS2009-YS2009_12-neutral,YS2009,neutral,innocent,no_harm,0.2907,1
acceptable7,YS2009-YS2009_13-accidental,YS2009,accidental,innocent,harm,0.246,1
acceptable7,YS2009-YS2009_13-attempted,YS2009,attempted,guilty,no_harm,0.2351,1
acceptable7,YS2009-YS2009_13-intentional,YS2009,intentional,guilty,harm,0.3243,1
acceptable7,YS2009-YS2009_13-neutral,YS2009,neutral,innocent,no_harm,0.2258,1
acceptable7,YS2009-YS2009_14-accidental,YS2009,accidental,innocent,harm,0.2475,1
acceptable7,YS2009-YS2009_14-attempted,YS2009,attempted,guilty,no_harm,0.2335,1
acceptable7,YS2009-YS2009_14-intentional,YS2009,intentional,guilty,harm,0.2182,1
acceptable7,YS2009-YS2009_14-neutral,YS2009,neutral,innocent,no_harm,0.2332,1
acceptable7,YS2009-YS2009_15-accidental,YS2009,accidental,innocent,harm,0.211,1
acceptable7,YS2009-YS2009_15-attempted,YS2009,attempted,guilty,no_harm,0.2626,1
acceptable7,YS2009-YS2009_15-intentional,YS2009,intentional,guilty,harm,0.217,1
acceptable7,YS2009-YS2009_15-neutral,YS2009,neutral,innocent,no_harm,0.2841,1
acceptable7,YS2009-YS2009_16-accidental,YS2009,accidental,innocent,harm,0.3016,1
acceptable7,YS2009-YS2009_16-attempted,YS2009,attempted,guilty,no_harm,0.2797,1
acceptable7,YS2009-YS2009_16-intentional,YS2009,intentional,guilty,harm,0.2924,1
acceptable7,YS2009-YS2009_16-neutral,YS2009,neutral,innocent,no_harm,0.261,1
acceptable7,YS2009-YS2009_17-accidental,YS2009,accidental,innocent,harm,0.2421,1
acceptable7,YS2009-YS2009_17-attempted,YS2009,attempted,guilty,no_harm,0.2264,1
acceptable7,YS2009-YS2009_17-intentional,YS2009,intentional,guilty,harm,0.252,1
acceptable7,YS2009-YS2009_17-neutral,YS2009,neutral,innocent,no_harm,0.2424,1
acceptable7,YS2009-YS2009_18-accidental,YS2009,accidental,innocent,harm,0.241,1
acceptable7,YS2009-YS2009_18-attempted,YS2009,attempted,guilty,no_harm,0.2477,1
acceptable7,YS2009-YS2009_18-intentional,YS2009,intentional,guilty,harm,0.2803,1
acceptable7,YS2009-YS2009_18-neutral,YS2009,neutral,innocent,no_harm,0.2405,1
acceptable7,YS2009-YS2009_19-accidental,YS2009,accidental,innocent,harm,0.1797,1
acceptable7,YS2009-YS2009_19-attempted,YS2009,attempted,guilty,no_harm,0.2127,1
acceptable7,YS2009-YS2009_19-intentional,YS2009,intentional,guilty,harm,0.2248,1
acceptable7,YS2009-YS2009_19-neutral,YS2009,neutral,innocent,no_harm,0.1799,1
acceptable7,YS2009-YS2009_20-accidental,YS2009,accidental,innocent,harm,0.1865,1
acceptable7,YS2009-YS2009_20-attempted,YS2009,attempted,guilty,no_harm,0.1766,1
acceptable7,YS2009-YS2009_20-intentional,YS2009,intentional,guilty,harm,0.1672,1
acceptable7,YS2009-YS2009_20-neutral,YS2009,neutral,innocent,no_harm,0.1941,1
acceptable7,YS2009-YS2009_21-accidental,YS2009,accidental,innocent,harm,0.2847,1
acceptable7,YS2009-YS2009_21-attempted,YS2009,attempted,guilty,no_harm,0.2401,1
acceptable7,YS2009-YS2009_21-intentional,YS2009,intentional,guilty,harm,0.2665,1
acceptable7,YS2009-YS2009_21-neutral,YS2009,neutral,innocent,no_harm,0.2199,1
acceptable7,YS2009-YS2009_22-accidental,YS2009,accidental,innocent,harm,0.2462,1
acceptable7,YS2009-YS2009_22-attempted,YS2009,attempted,guilty,no_harm,0.2616,1
acceptable7,YS2009-YS2009_22-intentional,YS2009,intentional,guilty,harm,0.2254,1
acceptable7,YS2009-YS2009_22-neutral,YS2009,neutral,innocent,no_harm,0.2851,1
acceptable7,YS2009-YS2009_23-accidental,YS2009,accidental,innocent,harm,0.2978,1
acceptable7,YS2009-YS2009_23-attempted,YS2009,attempted,guilty,no_harm,0.2653,1
acceptable7,YS2009-YS2009_23-intentional,YS2009,intentional,guilty,harm,0.3082,1
acceptable7,YS2009-YS2009_23-neutral,YS2009,neutral,innocent,no_harm,0.2281,1
acceptable7,YS2009-YS2009_24-accidental,YS2009,accidental,innocent,harm,0.4065,1
acceptable7,YS2009-YS2009_24-attempted,YS2009,attempted,guilty,no_harm,0.3545,1
acceptable7,YS2009-YS2009_24-intentional,YS2009,intentional,guilty,harm,0.394,1
acceptable7,YS2009-YS2009_24-neutral,YS2009,neutral,innocent,no_harm,0.3535,1
acceptable7,YS2011-Allergy-accidental,YS2011,accidental,innocent,harm,0.1809,1
acceptable7,YS2011-Allergy-intentional,YS2011,intentional,guilty,harm,0.1876,1
acceptable7,YS2011-Dog-accidental,YS2011,accidental,innocent,harm,0.2681,1
acceptable7,YS2011-Dog-intentional,YS2011,intentional,guilty,harm,0.2909,1
acceptable7,YS2011-Parent-accidental,YS2011,accidental,innocent,harm,0.2635,1
acceptable7,YS2011-Parent-intentional,YS2011,intentional,guilty,harm,0.2742,1
acceptable7,YS2011-Poison-accidental,YS2011,accidental,innocent,harm,0.2924,1
acceptable7,YS2011-Poison-intentional,YS2011,intentional,guilty,harm,0.3594,1
acceptable7,YS2011-Sibling-accidental,YS2011,accidental,innocent,harm,0.3115,1
acceptable7,YS2011-Sibling-intentional,YS2011,intentional,guilty,harm,0.2786,1
human_verbatim,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,0.208,1
human_verbatim,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,0.2111,1
human_verbatim,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,0.2504,1
human_verbatim,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,0.2306,1
human_verbatim,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,0.2175,1
human_verbatim,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,0.2091,1
