template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
acceptable7,YS2008-SEATBELT-accidental,YS2008,accidental,innocent,harm,0.6411,1
acceptable7,YS2008-SEATBELT-attempted,YS2008,attempted,guilty,no_harm,0.4455,1
acceptable7,YS2008-SEATBELT-intentional,YS2008,intentional,guilty,harm,0.5898,1
acceptable7,YS2008-SEATBELT-neutral,YS2008,neutral,innocent,no_harm,0.4107,1
acceptable7,YS2008-SPINACH-accidental,YS2008,accidental,innocent,harm,0.682,1
acceptable7,YS2008-SPINACH-attempted,YS2008,attempted,guilty,no_harm,0.3382,1
acceptable7,YS2008-SPINACH-intentional,YS2008,intentional,guilty,harm,0.7171,1
acceptable7,YS2008-SPINACH-neutral,YS2008,neutral,innocent,no_harm,0.2592,1
acceptable7,YS2008-SUSHI-accidental,YS2008,accidental,innocent,harm,0.6619,1
acceptable7,YS2008-SUSHI-attempted,YS2008,attempted,guilty,no_harm,0.5435,1
acceptable7,YS2008-SUSHI-intentional,YS2008,intentional,guilty,harm,0.7166,1
acceptable7,YS2008-SUSHI-neutral,YS2008,neutral,innocent,no_harm,0.2854,1
acceptable7,YS2008-TEENAGERS-accidental,YS2008,accidental,innocent,harm,0.6304,1
acceptable7,YS2008-TEENAGERS-attempted,YS2008,attempted,guilty,no_harm,0.5371,1
acceptable7,YS2008-TEENAGERS-intentional,YS2008,intentional,guilty,harm,0.5573,1
acceptable7,YS2008-TEENAGERS-neutral,YS2008,neutral,innocent,no_harm,0.3908,1
acceptable7,YS2008-TREE HOUSE-accidental,YS2008,accidental,innocent,harm,0.9313,1
acceptable7,YS2008-TREE HOUSE-attempted,YS2008,attempted,guilty,no_harm,0.3367,1
acceptable7,YS2008-TREE HOUSE-intentional,YS2008,intentional,guilty,harm,0.9326,1
acceptable7,YS2008-TREE HOUSE-neutral,YS2008,neutral,innocent,no_harm,0.2841,1
acceptable7,YS2008-YS2008_02-accidental,YS2008,accidental,innocent,harm,0.6251,1
acceptable7,YS2008-YS2008_02-attempted,YS2008,attempted,guilty,no_harm,0.3993,1
acceptable7,YS2008-YS2008_02-intentional,YS2008,intentional,guilty,harm,0.6715,1
acceptable7,YS2008-YS2008_02-neutral,YS2008,neutral,innocent,no_harm,0.284,1
acceptable7,YS2008-YS2008_03-accidental,YS2008,accidental,innocent,harm,0.9303,1
acceptable7,YS2008-YS2008_03-attempted,YS2008,attempted,guilty,no_harm,0.3869,1
acceptable7,YS2008-YS2008_03-intentional,YS2008,intentional,guilty,harm,0.9978,1
acceptable7,YS2008-YS2008_03-neutral,YS2008,neutral,innocent,no_harm,0.411,1
acceptable7,YS2008-YS2008_04-accidental,YS2008,accidental,innocent,harm,0.8337,1
acceptable7,YS2008-YS2008_04-attempted,YS2008,attempted,guilty,no_harm,0.2849,1
acceptable7,YS2008-YS2008_04-intentional,YS2008,intentional,guilty,harm,0.8157,1
acceptable7,YS2008-YS2008_04-neutral,YS2008,neutral,innocent,no_harm,0.1954,1
acceptable7,YS2008-YS2008_05-accidental,YS2008,accidental,innocent,harm,0.8298,1
acceptable7,YS2008-YS2008_05-attempted,YS2008,attempted,guilty,no_harm,0.3688,1
acceptable7,YS2008-YS2008_05-intentional,YS2008,intentional,guilty,harm,0.6268,1
acceptable7,YS2008-YS2008_05-neutral,YS2008,neutral,innocent,no_harm,0.3314,1
acceptable7,YS2008-YS2008_06-accidental,YS2008,accidental,innocent,harm,0.7926,1
acceptable7,YS2008-YS2008_06-attempted,YS2008,attempted,guilty,no_harm,0.6885,1
acceptable7,YS2008-YS2008_06-intentional,YS2008,intentional,guilty,harm,0.8104,1
acceptable7,YS2008-YS2008_06-neutral,YS2008,neutral,innocent,no_harm,0.5196,1
acceptable7,YS2008-YS2008_07-accidental,YS2008,accidental,innocent,harm,0.9789,1
acceptable7,YS2008-YS2008_07-attempted,YS2008,attempted,guilty,no_harm,0.4097,1
acceptable7,YS2008-YS2008_07-intentional,YS2008,intentional,guilty,harm,0.999,1
acceptable7,YS2008-YS2008_07-neutral,YS2008,neutral,innocent,no_harm,0.0963,1
acceptable7,YS2008-YS2008_08-accidental,YS2008,accidental,innocent,harm,0.8165,1
acceptable7,YS2008-YS2008_08-attempted,YS2008,attempted,guilty,no_harm,0.5208,1
acceptable7,YS2008-YS2008_08-intentional,YS2008,intentional,guilty,harm,0.6458,1
acceptable7,YS2008-YS2008_08-neutral,YS2008,neutral,innocent,no_harm,0.3009,1
acceptable7,YS2008-YS2008_10-accidental,YS2008,accidental,innocent,harm,0.7272,1
acceptable7,YS2008-YS2008_10-attempted,YS2008,attempted,guilty,no_harm,0.4739,1
acceptable7,YS2008-YS2008_10-intentional,YS2008,intentional,guilty,harm,0.9979,1
acceptable7,YS2008-YS2008_10-neutral,YS2008,neutral,innocent,no_harm,0.3501,1
acceptable7,YS2008-YS2008_11-accidental,YS2008,accidental,innocent,harm,1.0,1
acceptable7,YS2008-YS2008_11-attempted,YS2008,attempted,guilty,no_harm,0.5565,1
acceptable7,YS2008-YS2008_11-intentional,YS2008,intentional,guilty,harm,1.0,1
acceptable7,YS2008-YS2008_11-neutral,YS2008,neutral,innocent,no_harm,0.3287,1
acceptable7,YS2008-YS2008_12-accidental,YS2008,accidental,innocent,harm,0.9838,1
acceptable7,YS2008-YS2008_12-attempted,YS2008,attempted,guilty,no_harm,0.5473,1
acceptable7,YS2008-YS2008_12-intentional,YS2008,intentional,guilty,harm,0.9938,1
acceptable7,YS2008-YS2008_12-neutral,YS2008,neutral,innocent,no_harm,0.168,1
acceptable7,YS2008-YS2008_13-accidental,YS2008,accidental,innocent,harm,0.9819,1
acceptable7,YS2008-YS2008_13-attempted,YS2008,attempted,guilty,no_harm,0.5942,1
acceptable7,YS2008-YS2008_13-intentional,YS2008,intentional,guilty,harm,0.9086,1
acceptable7,YS2008-YS2008_13-neutral,YS2008,neutral,innocent,no_harm,0.6035,1
acceptable7,YS2008-YS2008_14-accidental,YS2008,accidental,innocent,harm,0.9967,1
acceptable7,YS2008-YS2008_14-attempted,YS2008,attempted,guilty,no_harm,0.5049,1
acceptable7,YS2008-YS2008_14-intentional,YS2008,intentional,guilty,harm,0.9967,1
acceptable7,YS2008-YS2008_14-neutral,YS2008,neutral,innocent,no_harm,0.3368,1
acceptable7,YS2008-YS2008_15-accidental,YS2008,accidental,innocent,harm,0.6748,1
acceptable7,YS2008-YS2008_15-attempted,YS2008,attempted,guilty,no_harm,0.1676,1
acceptable7,YS2008-YS2008_15-intentional,YS2008,intentional,guilty,harm,0.703,1
acceptable7,YS2008-YS2008_15-neutral,YS2008,neutral,innocent,no_harm,0.1742,1
acceptable7,YS2008-YS2008_16-accidental,YS2008,accidental,innocent,harm,0.6566,1
acceptable7,YS2008-YS2008_16-attempted,YS2008,attempted,guilty,no_harm,0.4314,1
acceptable7,YS2008-YS2008_16-intentional,YS2008,intentional,guilty,harm,0.9384,1
acceptable7,YS2008-YS2008_16-neutral,YS2008,neutral,innocent,no_harm,0.1897,1
acceptable7,YS2008-YS2008_17-accidental,YS2008,accidental,innocent,harm,0.8235,1
acceptable7,YS2008-YS2008_17-attempted,YS2008,attempted,guilty,no_harm,0.5318,1
acceptable7,YS2008-YS2008_17-intentional,YS2008,intentional,guilty,harm,0.7583,1
acceptable7,YS2008-YS2008_17-neutral,YS2008,neutral,innocent,no_harm,0.3587,1
acceptable7,YS2008-YS2008_18-accidental,YS2008,accidental,innocent,harm,0.929,1
acceptable7,YS2008-YS2008_18-attempted,YS2008,attempted,guilty,no_harm,0.3349,1
acceptable7,YS2008-YS2008_18-intentional,YS2008,intentional,guilty,harm,0.9859,1
acceptable7,YS2008-YS2008_18-neutral,YS2008,neutral,innocent,no_harm,0.1022,1
acceptable7,YS2008-YS2008_19-accidental,YS2008,accidental,innocent,harm,0.9856,1
acceptable7,YS2008-YS2008_19-attempted,YS2008,attempted,guilty,no_harm,0.5027,1
acceptable7,YS2008-YS2008_19-intentional,YS2008,intentional,guilty,harm,0.9969,1
acceptable7,YS2008-YS2008_19-neutral,YS2008,neutral,innocent,no_harm,0.2603,1
acceptable7,YS2008-YS2008_20-accidental,YS2008,accidental,innocent,harm,0.6455,1
acceptable7,YS2008-YS2008_20-attempted,YS2008,attempted,guilty,no_harm,0.2035,1
acceptable7,YS2008-YS2008_20-intentional,YS2008,intentional,guilty,harm,0.6039,1
acceptable7,YS2008-YS2008_20-neutral,YS2008,neutral,innocent,no_harm,0.1043,1
acceptable7,YS2008-YS2008_21-accidental,YS2008,accidental,innocent,harm,0.9978,1
acceptable7,YS2008-YS2008_21-attempted,YS2008,attempted,guilty,no_harm,0.3435,1
acceptable7,YS2008-YS2008_21-intentional,YS2008,intentional,guilty,harm,0.9811,1
acceptable7,YS2008-YS2008_21-neutral,YS2008,neutral,innocent,no_harm,0.2622,1
acceptable7,YS2008-YS2008_22-accidental,YS2008,accidental,innocent,harm,0.9951,1
acceptable7,YS2008-YS2008_22-attempted,YS2008,attempted,guilty,no_harm,0.5834,1
acceptable7,YS2008-YS2008_22-intentional,YS2008,intentional,guilty,harm,0.9985,1
acceptable7,YS2008-YS2008_22-neutral,YS2008,neutral,innocent,no_harm,0.3998,1
acceptable7,YS2008-YS2008_24-accidental,YS2008,accidental,innocent,harm,0.972,1
acceptable7,YS2008-YS2008_24-attempted,YS2008,attempted,guilty,no_harm,0.6328,1
acceptable7,YS2008-YS2008_24-intentional,YS2008,intentional,guilty,harm,0.9868,1
acceptable7,YS2008-YS2008_24-neutral,YS2008,neutral,innocent,no_harm,0.5432,1
acceptable7,YS2008-YS2008_26-accidental,YS2008,accidental,innocent,harm,0.6353,1
acceptable7,YS2008-YS2008_26-attempted,YS2008,attempted,guilty,no_harm,0.5934,1
acceptable7,YS2008-YS2008_26-intentional,YS2008,intentional,guilty,harm,0.7067,1
acceptable7,YS2008-YS2008_26-neutral,YS2008,neutral,innocent,no_harm,0.4789,1
acceptable7,YS2008-YS2008_28-accidental,YS2008,accidental,innocent,harm,0.7829,1
acceptable7,YS2008-YS2008_28-attempted,YS2008,attempted,guilty,no_harm,0.4309,1
acceptable7,YS2008-YS2008_28-intentional,YS2008,intentional,guilty,harm,0.6663,1
acceptable7,YS2008-YS2008_28-neutral,YS2008,neutral,innocent,no_harm,0.3416,1
acceptable7,YS2008-YS2008_30-accidental,YS2008,accidental,innocent,harm,0.654,1
acceptable7,YS2008-YS2008_30-attempted,YS2008,attempted,guilty,no_harm,0.359,1
acceptable7,YS2008-YS2008_30-intentional,YS2008,intentional,guilty,harm,0.6779,1
acceptable7,YS2008-YS2008_30-neutral,YS2008,neutral,innocent,no_harm,0.2889,1
acceptable7,YS2008-YS2008_32-accidental,YS2008,accidental,innocent,harm,0.8273,1
acceptable7,YS2008-YS2008_32-attempted,YS2008,attempted,guilty,no_harm,0.3001,1
acceptable7,YS2008-YS2008_32-intentional,YS2008,intentional,guilty,harm,0.9655,1
acceptable7,YS2008-YS2008_32-neutral,YS2008,neutral,innocent,no_harm,0.1696,1
acceptable7,YS2008-YS2008_34-accidental,YS2008,accidental,innocent,harm,0.7813,1
acceptable7,YS2008-YS2008_34-attempted,YS2008,attempted,guilty,no_harm,0.5851,1
acceptable7,YS2008-YS2008_34-intentional,YS2008,intentional,guilty,harm,0.9279,1
acceptable7,YS2008-YS2008_34-neutral,YS2008,neutral,innocent,no_harm,0.4196,1
acceptable7,YS2008-YS2008_36-accidental,YS2008,accidental,innocent,harm,0.9875,1
acceptable7,YS2008-YS2008_36-attempted,YS2008,attempted,guilty,no_harm,0.483,1
acceptable7,YS2008-YS2008_36-intentional,YS2008,intentional,guilty,harm,0.9682,1
acceptable7,YS2008-YS2008_36-neutral,YS2008,neutral,innocent,no_harm,0.3098,1
acceptable7,YS2008-YS2008_38-accidental,YS2008,accidental,innocent,harm,0.7655,1
acceptable7,YS2008-YS2008_38-attempted,YS2008,attempted,guilty,no_harm,0.373,1
acceptable7,YS2008-YS2008_38-intentional,YS2008,intentional,guilty,harm,0.9187,1
acceptable7,YS2008-YS2008_38-neutral,YS2008,neutral,innocent,no_harm,0.1559,1
acceptable7,YS2008-YS2008_40-accidental,YS2008,accidental,innocent,harm,0.7182,1
acceptable7,YS2008-YS2008_40-attempted,YS2008,attempted,guilty,no_harm,0.3581,1
acceptable7,YS2008-YS2008_40-intentional,YS2008,intentional,guilty,harm,0.7349,1
acceptable7,YS2008-YS2008_40-neutral,YS2008,neutral,innocent,no_harm,0.2595,1
acceptable7,YS2008-YS2008_42-accidental,YS2008,accidental,innocent,harm,0.8778,1
acceptable7,YS2008-YS2008_42-attempted,YS2008,attempted,guilty,no_harm,0.9466,1
acceptable7,YS2008-YS2008_42-intentional,YS2008,intentional,guilty,harm,0.9656,1
acceptable7,YS2008-YS2008_42-neutral,YS2008,neutral,innocent,no_harm,0.2957,1
acceptable7,YS2008-YS2008_44-accidental,YS2008,accidental,innocent,harm,0.5422,1
acceptable7,YS2008-YS2008_44-attempted,YS2008,attempted,guilty,no_harm,0.3118,1
acceptable7,YS2008-YS2008_44-intentional,YS2008,intentional,guilty,harm,0.5897,1
acceptable7,YS2008-YS2008_44-neutral,YS2008,neutral,innocent,no_harm,0.1686,1
acceptable7,YS2008-YS2008_46-accidental,YS2008,accidental,innocent,harm,0.5315,1
acceptable7,YS2008-YS2008_46-attempted,YS2008,attempted,guilty,no_harm,0.2915,1
acceptable7,YS2008-YS2008_46-intentional,YS2008,intentional,guilty,harm,0.5696,1
acceptable7,YS2008-YS2008_46-neutral,YS2008,neutral,innocent,no_harm,0.1103,1
acceptable7,YS2008-YS2008_48-accidental,YS2008,accidental,innocent,harm,0.8064,1
acceptable7,YS2008-YS2008_48-attempted,YS2008,attempted,guilty,no_harm,0.4236,1
acceptable7,YS2008-YS2008_48-intentional,YS2008,intentional,guilty,harm,0.6042,1
acceptable7,YS2008-YS2008_48-neutral,YS2008,neutral,innocent,no_harm,0.3209,1
acceptable7,YS2008-ZOO-accidental,YS2008,accidental,innocent,harm,0.953,1
acceptable7,YS2008-ZOO-attempted,YS2008,attempted,guilty,no_harm,0.3621,1
acceptable7,YS2008-ZOO-intentional,YS2008,intentional,guilty,harm,0.9548,1
acceptable7,YS2008-ZOO-neutral,YS2008,neutral,innocent,no_harm,0.2467,1
acceptable7,YS2009-YS2009_01-accidental,YS2009,accidental,innocent,harm,0.9904,1
acceptable7,YS2009-YS2009_01-attempted,YS2009,attempted,guilty,no_harm,0.3529,1
acceptable7,YS2009-YS2009_01-intentional,YS2009,intentional,guilty,harm,0.9403,1
acceptable7,YS2009-YS2009_01-neutral,YS2009,neutral,innocent,no_harm,0.3381,1
acceptable7,YS2009-YS2009_02-accidental,YS2009,accidental,innocent,harm,0.6554,1
acceptable7,YS2009-YS2009_02-attempted,YS2009,attempted,guilty,no_harm,0.4793,1
acceptable7,YS2009-YS2009_02-intentional,YS2009,intentional,guilty,harm,0.6563,1
acceptable7,YS2009-YS2009_02-neutral,YS2009,neutral,innocent,no_harm,0.2744,1
acceptable7,YS2009-YS2009_03-accidental,YS2009,accidental,innocent,harm,0.972,1
acceptable7,YS2009-YS2009_03-attempted,YS2009,attempted,guilty,no_harm,0.6328,1
acceptable7,YS2009-YS2009_03-intentional,YS2009,intentional,guilty,harm,0.9868,1
acceptable7,YS2009-YS2009_03-neutral,YS2009,neutral,innocent,no_harm,0.5432,1
acceptable7,YS2009-YS2009_04-accidental,YS2009,accidental,innocent,harm,0.6724,1
acceptable7,YS2009-YS2009_04-attempted,YS2009,attempted,guilty,no_harm,0.3472,1
acceptable7,YS2009-YS2009_04-intentional,YS2009,intentional,guilty,harm,0.5607,1
acceptable7,YS2009-YS2009_04-neutral,YS2009,neutral,innocent,no_harm,0.3856,1
acceptable7,YS2009-YS2009_05-accidental,YS2009,accidental,innocent,harm,0.9875,1
acceptable7,YS2009-YS2009_05-attempted,YS2009,attempted,guilty,no_harm,0.483,1
acceptable7,YS2009-YS2009_05-intentional,YS2009,intentional,guilty,harm,0.9682,1
acceptable7,YS2009-YS2009_05-neutral,YS2009,neutral,innocent,no_harm,0.3098,1
acceptable7,YS2009-YS2009_06-accidental,YS2009,accidental,innocent,harm,0.7517,1
acceptable7,YS2009-YS2009_06-attempted,YS2009,attempted,guilty,no_harm,0.3249,1
acceptable7,YS2009-YS2009_06-intentional,YS2009,intentional,guilty,harm,0.726,1
acceptable7,YS2009-YS2009_06-neutral,YS2009,neutral,innocent,no_harm,0.2435,1
acceptable7,YS2009-YS2009_07-accidental,YS2009,accidental,innocent,harm,0.7829,1
acceptable7,YS2009-YS2009_07-attempted,YS2009,attempted,guilty,no_harm,0.4309,1
acceptable7,YS2009-YS2009_07-intentional,YS2009,intentional,guilty,harm,0.6663,1
acceptable7,YS2009-YS2009_07-neutral,YS2009,neutral,innocent,no_harm,0.3416,1
acceptable7,YS2009-YS2009_08-accidental,YS2009,accidental,innocent,harm,0.6656,1
acceptable7,YS2009-YS2009_08-attempted,YS2009,attempted,guilty,no_harm,0.5589,1
acceptable7,YS2009-YS2009_08-intentional,YS2009,intentional,guilty,harm,0.8506,1
acceptable7,YS2009-YS2009_08-neutral,YS2009,neutral,innocent,no_harm,0.2445,1
acceptable7,YS2009-YS2009_09-accidental,YS2009,accidental,innocent,harm,0.7182,1
acceptable7,YS2009-YS2009_09-attempted,YS2009,attempted,guilty,no_harm,0.3581,1
acceptable7,YS2009-YS2009_09-intentional,YS2009,intentional,guilty,harm,0.7349,1
acceptable7,YS2009-YS2009_09-neutral,YS2009,neutral,innocent,no_harm,0.2595,1
acceptable7,YS2009-YS2009_10-accidental,YS2009,accidental,innocent,harm,0.9967,1
acceptable7,YS2009-YS2009_10-attempted,YS2009,attempted,guilty,no_harm,0.5049,1
acceptable7,YS2009-YS2009_10-intentional,YS2009,intentional,guilty,harm,0.9967,1
acceptable7,YS2009-YS2009_10-neutral,YS2009,neutral,innocent,no_harm,0.3368,1
acceptable7,YS2009-YS2009_11-accidental,YS2009,accidental,innocent,harm,0.9787,1
acceptable7,YS2009-YS2009_11-attempted,YS2009,attempted,guilty,no_harm,0.3296,1
acceptable7,YS2009-YS2009_11-intentional,YS2009,intentional,guilty,harm,0.9773,1
acceptable7,YS2009-YS2009_11-neutral,YS2009,neutral,innocent,no_harm,0.308,1
acceptable7,YS2009-YS2009_12-accidental,YS2009,accidental,innocent,harm,0.9819,1
acceptable7,YS2009-YS2009_12-attempted,YS2009,attempted,guilty,no_harm,0.5942,1
acceptable7,YS2009-YS2009_12-intentional,YS2009,intentional,guilty,harm,0.9086,1
acceptable7,YS2009-YS2009_12-neutral,YS2009,neutral,innocent,no_harm,0.6035,1
acceptable7,YS2009-YS2009_13-accidental,YS2009,accidental,innocent,harm,0.8872,1
acceptable7,YS2009-YS2009_13-attempted,YS2009,attempted,guilty,no_harm,0.4374,1
acceptable7,YS2009-YS2009_13-intentional,YS2009,intentional,guilty,harm,0.7194,1
acceptable7,YS2009-YS2009_13-neutral,YS2009,neutral,innocent,no_harm,0.4758,1
acceptable7,YS2009-YS2009_14-accidental,YS2009,accidental,innocent,harm,0.9856,1
acceptable7,YS2009-YS2009_14-attempted,YS2009,attempted,guilty,no_harm,0.5027,1
acceptable7,YS2009-YS2009_14-intentional,YS2009,intentional,guilty,harm,0.9969,1
acceptable7,YS2009-YS2009_14-neutral,YS2009,neutral,innocent,no_harm,0.2603,1
acceptable7,YS2009-YS2009_15-accidental,YS2009,accidental,innocent,harm,0.5315,1
acceptable7,YS2009-YS2009_15-attempted,YS2009,attempted,guilty,no_harm,0.2915,1
acceptable7,YS2009-YS2009_15-intentional,YS2009,intentional,guilty,harm,0.5696,1
acceptable7,YS2009-YS2009_15-neutral,YS2009,neutral,innocent,no_harm,0.1103,1
acceptable7,YS2009-YS2009_16-accidental,YS2009,accidental,innocent,harm,0.6525,1
acceptable7,YS2009-YS2009_16-attempted,YS2009,attempted,guilty,no_harm,0.4236,1
acceptable7,YS2009-YS2009_16-intentional,YS2009,intentional,guilty,harm,0.6126,1
acceptable7,YS2009-YS2009_16-neutral,YS2009,neutral,innocent,no_harm,0.3108,1
acceptable7,YS2009-YS2009_17-accidental,YS2009,accidental,innocent,harm,0.6455,1
acceptable7,YS2009-YS2009_17-attempted,YS2009,attempted,guilty,no_harm,0.2035,1
acceptable7,YS2009-YS2009_17-intentional,YS2009,intentional,guilty,harm,0.6039,1
acceptable7,YS2009-YS2009_17-neutral,YS2009,neutral,innocent,no_harm,0.1043,1
acceptable7,YS2009-YS2009_18-accidental,YS2009,accidental,innocent,harm,0.8064,1
acceptable7,YS2009-YS2009_18-attempted,YS2009,attempted,guilty,no_harm,0.4236,1
acceptable7,YS2009-YS2009_18-intentional,YS2009,intentional,guilty,harm,0.6042,1
acceptable7,YS2009-YS2009_18-neutral,YS2009,neutral,innocent,no_harm,0.3209,1
acceptable7,YS2009-YS2009_19-accidental,YS2009,accidental,innocent,harm,0.547,1
acceptable7,YS2009-YS2009_19-attempted,YS2009,attempted,guilty,no_harm,0.2958,1
acceptable7,YS2009-YS2009_19-intentional,YS2009,intentional,guilty,harm,0.4721,1
acceptable7,YS2009-YS2009_19-neutral,YS2009,neutral,innocent,no_harm,0.2737,1
acceptable7,YS2009-YS2009_20-accidental,YS2009,accidental,innocent,harm,0.654,1
acceptable7,YS2009-YS2009_20-attempted,YS2009,attempted,guilty,no_harm,0.359,1
acceptable7,YS2009-YS2009_20-intentional,YS2009,intentional,guilty,harm,0.6779,1
acceptable7,YS2009-YS2009_20-neutral,YS2009,neutral,innocent,no_harm,0.2889,1
acceptable7,YS2009-YS2009_21-accidental,YS2009,accidental,innocent,harm,1.0,1
acceptable7,YS2009-YS2009_21-attempted,YS2009,attempted,guilty,no_harm,0.5565,1
acceptable7,YS2009-YS2009_21-intentional,YS2009,intentional,guilty,harm,1.0,1
acceptable7,YS2009-YS2009_21-neutral,YS2009,neutral,innocent,no_harm,0.3287,1
acceptable7,YS2009-YS2009_22-accidental,YS2009,accidental,innocent,harm,0.9709,1
acceptable7,YS2009-YS2009_22-attempted,YS2009,attempted,guilty,no_harm,0.9961,1
acceptable7,YS2009-YS2009_22-intentional,YS2009,intentional,guilty,harm,0.9275,1
acceptable7,YS2009-YS2009_22-neutral,YS2009,neutral,innocent,no_harm,0.9906,1
acceptable7,YS2009-YS2009_23-accidental,YS2009,accidental,innocent,harm,0.9999,1
acceptable7,YS2009-YS2009_23-attempted,YS2009,attempted,guilty,no_harm,0.9904,1
acceptable7,YS2009-YS2009_23-intentional,YS2009,intentional,guilty,harm,0.9995,1
acceptable7,YS2009-YS2009_23-neutral,YS2009,neutral,innocent,no_harm,0.2727,1
acceptable7,YS2009-YS2009_24-accidental,YS2009,accidental,innocent,harm,0.9303,1
acceptable7,YS2009-YS2009_24-attempted,YS2009,attempted,guilty,no_harm,0.3869,1
acceptable7,YS2009-YS2009_24-intentional,YS2009,intentional,guilty,harm,0.9978,1
acceptable7,YS2009-YS2009_24-neutral,YS2009,neutral,innocent,no_harm,0.411,1
acceptable7,YS2011-Allergy-accidental,YS2011,accidental,innocent,harm,0.9017,1
acceptable7,YS2011-Allergy-intentional,YS2011,intentional,guilty,harm,0.9975,1
acceptable7,YS2011-Dog-accidental,YS2011,accidental,innocent,harm,0.9855,1
acceptable7,YS2011-Dog-intentional,YS2011,intentional,guilty,harm,0.9359,1
acceptable7,YS2011-Parent-accidental,YS2011,accidental,innocent,harm,0.5446,1
acceptable7,YS2011-Parent-intentional,YS2011,intentional,guilty,harm,0.5428,1
acceptable7,YS2011-Poison-accidental,YS2011,accidental,innocent,harm,0.9951,1
acceptable7,YS2011-Poison-intentional,YS2011,intentional,guilty,harm,1.0,1
acceptable7,YS2011-Sibling-accidental,YS2011,accidental,innocent,harm,0.6665,1
acceptable7,YS2011-Sibling-intentional,YS2011,intentional,guilty,harm,0.6335,1
human_verbatim,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,0.8886,1
human_verbatim,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,0.5738,1
human_verbatim,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,0.7189,1
human_verbatim,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,0.4971,1
human_verbatim,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,0.993,1
human_verbatim,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,0.5115,1
