model,template,sample,story_id,source,condition,intent_label,outcome_label,raw_rating,norm_rating
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_10-attempted,YS2008,attempted,guilty,no_harm,1.5709,0.2855
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_10-intentional,YS2008,intentional,guilty,harm,1.6549,0.3274
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_11-neutral,YS2008,neutral,innocent,no_harm,1.4362,0.2181
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_11-accidental,YS2008,accidental,innocent,harm,1.4637,0.2319
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_11-attempted,YS2008,attempted,guilty,no_harm,1.3045,0.1522
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_11-intentional,YS2008,intentional,guilty,harm,1.316,0.158
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_12-neutral,YS2008,neutral,innocent,no_harm,1.4661,0.233
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_12-accidental,YS2008,accidental,innocent,harm,1.511,0.2555
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_12-attempted,YS2008,attempted,guilty,no_harm,1.4448,0.2224
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_12-intentional,YS2008,intentional,guilty,harm,1.511,0.2555
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_13-neutral,YS2008,neutral,innocent,no_harm,1.2961,0.148
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_13-accidental,YS2008,accidental,innocent,harm,1.4687,0.2343
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_13-attempted,YS2008,attempted,guilty,no_harm,1.2353,0.1176
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_13-intentional,YS2008,intentional,guilty,harm,1.4637,0.2319
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_14-neutral,YS2008,neutral,innocent,no_harm,1.772,0.386
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_14-accidental,YS2008,accidental,innocent,harm,1.7634,0.3817
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_14-attempted,YS2008,attempted,guilty,no_harm,1.6754,0.3377
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_14-intentional,YS2008,intentional,guilty,harm,1.7645,0.3822
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_15-neutral,YS2008,neutral,innocent,no_harm,1.5585,0.2793
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_15-accidental,YS2008,accidental,innocent,harm,1.4152,0.2076
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_15-attempted,YS2008,attempted,guilty,no_harm,1.5673,0.2837
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_15-intentional,YS2008,intentional,guilty,harm,1.4874,0.2437
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_16-neutral,YS2008,neutral,innocent,no_harm,1.9383,0.4691
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_16-accidental,YS2008,accidental,innocent,harm,1.503,0.2515
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_16-attempted,YS2008,attempted,guilty,no_harm,2.0,0.5
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_16-intentional,YS2008,intentional,guilty,harm,1.5492,0.2746
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_17-neutral,YS2008,neutral,innocent,no_harm,1.5709,0.2855
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_17-accidental,YS2008,accidental,innocent,harm,1.888,0.444
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_17-attempted,YS2008,attempted,guilty,no_harm,1.6334,0.3167
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_17-intentional,YS2008,intentional,guilty,harm,2.0558,0.5279
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_18-neutral,YS2008,neutral,innocent,no_harm,2.1806,0.5903
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_18-accidental,YS2008,accidental,innocent,harm,1.511,0.2555
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_18-attempted,YS2008,attempted,guilty,no_harm,1.9405,0.4703
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_18-intentional,YS2008,intentional,guilty,harm,1.5562,0.2781
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_19-neutral,YS2008,neutral,innocent,no_harm,1.3631,0.1815
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_19-accidental,YS2008,accidental,innocent,harm,1.2349,0.1175
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_19-attempted,YS2008,attempted,guilty,no_harm,1.3774,0.1887
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_19-intentional,YS2008,intentional,guilty,harm,1.2612,0.1306
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_20-neutral,YS2008,neutral,innocent,no_harm,1.5199,0.26
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_20-accidental,YS2008,accidental,innocent,harm,1.6204,0.3102
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_20-attempted,YS2008,attempted,guilty,no_harm,1.4828,0.2414
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_20-intentional,YS2008,intentional,guilty,harm,1.6169,0.3085
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_21-neutral,YS2008,neutral,innocent,no_harm,1.4555,0.2278
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_21-accidental,YS2008,accidental,innocent,harm,1.7218,0.3609
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_21-attempted,YS2008,attempted,guilty,no_harm,1.519,0.2595
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_21-intentional,YS2008,intentional,guilty,harm,1.7167,0.3584
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_22-neutral,YS2008,neutral,innocent,no_harm,1.3207,0.1604
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_22-accidental,YS2008,accidental,innocent,harm,1.5136,0.2568
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_22-attempted,YS2008,attempted,guilty,no_harm,1.3274,0.1637
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_22-intentional,YS2008,intentional,guilty,harm,1.4661,0.233
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-CHAIRLIFT-neutral,YS2008,neutral,innocent,no_harm,1.5166,0.2583
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-CHAIRLIFT-accidental,YS2008,accidental,innocent,harm,1.5673,0.2837
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-CHAIRLIFT-attempted,YS2008,attempted,guilty,no_harm,1.4214,0.2107
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-CHAIRLIFT-intentional,YS2008,intentional,guilty,harm,1.564,0.282
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_24-neutral,YS2008,neutral,innocent,no_harm,1.3348,0.1674
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_24-accidental,YS2008,accidental,innocent,harm,1.5199,0.26
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_24-attempted,YS2008,attempted,guilty,no_harm,1.3774,0.1887
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_24-intentional,YS2008,intentional,guilty,harm,1.4687,0.2343
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,1.5709,0.2855
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,1.6204,0.3102
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,1.6754,0.3377
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,1.7281,0.364
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_26-neutral,YS2008,neutral,innocent,no_harm,1.4687,0.2343
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_26-accidental,YS2008,accidental,innocent,harm,1.7702,0.3851
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_26-attempted,YS2008,attempted,guilty,no_harm,1.4048,0.2024
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_26-intentional,YS2008,intentional,guilty,harm,1.5236,0.2618
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-SPINACH-neutral,YS2008,neutral,innocent,no_harm,1.5199,0.26
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-SPINACH-accidental,YS2008,accidental,innocent,harm,1.7146,0.3573
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-SPINACH-attempted,YS2008,attempted,guilty,no_harm,1.4362,0.2181
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-SPINACH-intentional,YS2008,intentional,guilty,harm,1.5611,0.2806
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_28-neutral,YS2008,neutral,innocent,no_harm,1.6042,0.3021
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_28-accidental,YS2008,accidental,innocent,harm,1.7645,0.3822
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_28-attempted,YS2008,attempted,guilty,no_harm,1.5562,0.2781
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_28-intentional,YS2008,intentional,guilty,harm,1.7094,0.3547
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,1.4925,0.2463
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,1.6718,0.3359
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,1.4874,0.2437
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,1.6795,0.3397
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_30-neutral,YS2008,neutral,innocent,no_harm,1.7057,0.3529
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_30-accidental,YS2008,accidental,innocent,harm,1.6606,0.3303
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_30-attempted,YS2008,attempted,guilty,no_harm,1.5166,0.2583
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_30-intentional,YS2008,intentional,guilty,harm,1.5611,0.2806
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-ZOO-neutral,YS2008,neutral,innocent,no_harm,1.611,0.3055
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-ZOO-accidental,YS2008,accidental,innocent,harm,2.0608,0.5304
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-ZOO-attempted,YS2008,attempted,guilty,no_harm,1.5673,0.2837
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-ZOO-intentional,YS2008,intentional,guilty,harm,1.9394,0.4697
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_32-neutral,YS2008,neutral,innocent,no_harm,1.4637,0.2319
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_32-accidental,YS2008,accidental,innocent,harm,1.6024,0.3012
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_32-attempted,YS2008,attempted,guilty,no_harm,1.3325,0.1662
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_32-intentional,YS2008,intentional,guilty,harm,1.5981,0.2991
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-SUSHI-neutral,YS2008,neutral,innocent,no_harm,1.4403,0.2201
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-SUSHI-accidental,YS2008,accidental,innocent,harm,1.3929,0.1964
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-SUSHI-attempted,YS2008,attempted,guilty,no_harm,1.4214,0.2107
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-SUSHI-intentional,YS2008,intentional,guilty,harm,1.4403,0.2201
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_34-neutral,YS2008,neutral,innocent,no_harm,1.7039,0.3519
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_34-accidental,YS2008,accidental,innocent,harm,1.8188,0.4094
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_34-attempted,YS2008,attempted,guilty,no_harm,1.7057,0.3529
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_34-intentional,YS2008,intentional,guilty,harm,1.878,0.439
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-FUMIGATION-neutral,YS2008,neutral,innocent,no_harm,1.6718,0.3359
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-FUMIGATION-accidental,YS2008,accidental,innocent,harm,1.4787,0.2393
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-FUMIGATION-attempted,YS2008,attempted,guilty,no_harm,1.6685,0.3343
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-FUMIGATION-intentional,YS2008,intentional,guilty,harm,1.4362,0.2181
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_36-neutral,YS2008,neutral,innocent,no_harm,1.4238,0.2119
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_36-accidental,YS2008,accidental,innocent,harm,1.7025,0.3512
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_36-attempted,YS2008,attempted,guilty,no_harm,1.4637,0.2319
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_36-intentional,YS2008,intentional,guilty,harm,1.7025,0.3512
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-BOUNCY BALL-neutral,YS2008,neutral,innocent,no_harm,1.2841,0.142
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-BOUNCY BALL-accidental,YS2008,accidental,innocent,harm,1.575,0.2875
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-BOUNCY BALL-attempted,YS2008,attempted,guilty,no_harm,1.3833,0.1917
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-BOUNCY BALL-intentional,YS2008,intentional,guilty,harm,1.6754,0.3377
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_38-neutral,YS2008,neutral,innocent,no_harm,2.0614,0.5307
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_38-accidental,YS2008,accidental,innocent,harm,1.511,0.2555
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_38-attempted,YS2008,attempted,guilty,no_harm,1.6566,0.3283
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_38-intentional,YS2008,intentional,guilty,harm,1.4687,0.2343
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-RABIES-neutral,YS2008,neutral,innocent,no_harm,1.7039,0.3519
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-RABIES-accidental,YS2008,accidental,innocent,harm,1.5136,0.2568
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-RABIES-attempted,YS2008,attempted,guilty,no_harm,1.4787,0.2393
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-RABIES-intentional,YS2008,intentional,guilty,harm,1.3821,0.1911
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_40-neutral,YS2008,neutral,innocent,no_harm,1.3521,0.176
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_40-accidental,YS2008,accidental,innocent,harm,1.2317,0.1158
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_40-attempted,YS2008,attempted,guilty,no_harm,1.3689,0.1844
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_40-intentional,YS2008,intentional,guilty,harm,1.2825,0.1413
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-TREE HOUSE-neutral,YS2008,neutral,innocent,no_harm,1.3897,0.1948
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-TREE HOUSE-accidental,YS2008,accidental,innocent,harm,1.4787,0.2393
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-TREE HOUSE-attempted,YS2008,attempted,guilty,no_harm,1.3833,0.1917
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-TREE HOUSE-intentional,YS2008,intentional,guilty,harm,1.5199,0.26
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_42-neutral,YS2008,neutral,innocent,no_harm,1.772,0.386
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_42-accidental,YS2008,accidental,innocent,harm,1.5673,0.2837
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_42-attempted,YS2008,attempted,guilty,no_harm,1.7218,0.3609
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_42-intentional,YS2008,intentional,guilty,harm,1.6685,0.3343
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-CPR-neutral,YS2008,neutral,innocent,no_harm,1.2431,0.1215
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-CPR-accidental,YS2008,accidental,innocent,harm,1.3774,0.1887
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-CPR-attempted,YS2008,attempted,guilty,no_harm,1.2929,0.1464
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-CPR-intentional,YS2008,intentional,guilty,harm,1.3631,0.1815
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_44-neutral,YS2008,neutral,innocent,no_harm,1.6685,0.3343
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_44-accidental,YS2008,accidental,innocent,harm,1.3774,0.1887
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_44-attempted,YS2008,attempted,guilty,no_harm,1.5709,0.2855
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_44-intentional,YS2008,intentional,guilty,harm,1.4362,0.2181
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-SEATBELT-neutral,YS2008,neutral,innocent,no_harm,1.2466,0.1233
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-SEATBELT-accidental,YS2008,accidental,innocent,harm,1.5611,0.2806
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-SEATBELT-attempted,YS2008,attempted,guilty,no_harm,1.3541,0.177
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-SEATBELT-intentional,YS2008,intentional,guilty,harm,1.6549,0.3274
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_46-neutral,YS2008,neutral,innocent,no_harm,1.4499,0.225
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_46-accidental,YS2008,accidental,innocent,harm,1.511,0.2555
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_46-attempted,YS2008,attempted,guilty,no_harm,1.4214,0.2107
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-YS2008_46-intentional,YS2008,intentional,guilty,harm,1.6084,0.3042
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-TEENAGERS-neutral,YS2008,neutral,innocent,no_harm,1.1747,0.0874
Qwen/Qwen2.5-0.5B-Instruct,human_verbatim,0,YS2008-TEENAGERS-accidental,YS2008,accidental,innocent,harm,1.1263,0.0631
