model,template,sample,story_id,source,condition,intent_label,outcome_label,raw_rating,norm_rating
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-IRON-accidental,YS2008,accidental,innocent,harm,2.3767,0.6884
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-IRON-attempted,YS2008,attempted,guilty,no_harm,2.2935,0.6468
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-IRON-intentional,YS2008,intentional,guilty,harm,2.3134,0.6567
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-MEATLOAF-neutral,YS2008,neutral,innocent,no_harm,2.4323,0.7162
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-MEATLOAF-accidental,YS2008,accidental,innocent,harm,2.5237,0.7619
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-MEATLOAF-attempted,YS2008,attempted,guilty,no_harm,2.4548,0.7274
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-MEATLOAF-intentional,YS2008,intentional,guilty,harm,2.5561,0.7781
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-RIVER-neutral,YS2008,neutral,innocent,no_harm,2.3974,0.6987
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-RIVER-accidental,YS2008,accidental,innocent,harm,2.4036,0.7018
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-RIVER-attempted,YS2008,attempted,guilty,no_harm,2.3819,0.6909
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-RIVER-intentional,YS2008,intentional,guilty,harm,2.4401,0.72
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-LOGAN AIRPORT-neutral,YS2008,neutral,innocent,no_harm,2.3458,0.6729
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-LOGAN AIRPORT-accidental,YS2008,accidental,innocent,harm,2.399,0.6995
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-LOGAN AIRPORT-attempted,YS2008,attempted,guilty,no_harm,2.3458,0.6729
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-LOGAN AIRPORT-intentional,YS2008,intentional,guilty,harm,2.3364,0.6682
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-TRACKS-neutral,YS2008,neutral,innocent,no_harm,2.2435,0.6218
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-TRACKS-accidental,YS2008,accidental,innocent,harm,2.3282,0.6641
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-TRACKS-attempted,YS2008,attempted,guilty,no_harm,2.24,0.62
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-TRACKS-intentional,YS2008,intentional,guilty,harm,2.2752,0.6376
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-HARNESS-neutral,YS2008,neutral,innocent,no_harm,2.5569,0.7785
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-HARNESS-accidental,YS2008,accidental,innocent,harm,2.5655,0.7828
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-HARNESS-attempted,YS2008,attempted,guilty,no_harm,2.5319,0.7659
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-HARNESS-intentional,YS2008,intentional,guilty,harm,2.4881,0.744
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-IGLOO-neutral,YS2008,neutral,innocent,no_harm,2.4674,0.7337
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-IGLOO-accidental,YS2008,accidental,innocent,harm,2.4144,0.7072
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-IGLOO-attempted,YS2008,attempted,guilty,no_harm,2.4043,0.7022
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-IGLOO-intentional,YS2008,intentional,guilty,harm,2.3545,0.6772
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-HAM-neutral,YS2008,neutral,innocent,no_harm,2.4465,0.7232
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-HAM-accidental,YS2008,accidental,innocent,harm,2.4317,0.7158
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-HAM-attempted,YS2008,attempted,guilty,no_harm,2.4036,0.7018
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-HAM-intentional,YS2008,intentional,guilty,harm,2.4317,0.7158
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-POPCORN-neutral,YS2008,neutral,innocent,no_harm,2.354,0.677
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-POPCORN-accidental,YS2008,accidental,innocent,harm,2.3974,0.6987
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-POPCORN-attempted,YS2008,attempted,guilty,no_harm,2.354,0.677
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-POPCORN-intentional,YS2008,intentional,guilty,harm,2.4475,0.7237
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-VET-neutral,YS2008,neutral,innocent,no_harm,2.4665,0.7332
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-VET-accidental,YS2008,accidental,innocent,harm,2.5018,0.7509
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-VET-attempted,YS2008,attempted,guilty,no_harm,2.41,0.705
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-VET-intentional,YS2008,intentional,guilty,harm,2.4128,0.7064
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-CHAIRLIFT-neutral,YS2008,neutral,innocent,no_harm,2.481,0.7405
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-CHAIRLIFT-accidental,YS2008,accidental,innocent,harm,2.5471,0.7735
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-CHAIRLIFT-attempted,YS2008,attempted,guilty,no_harm,2.4726,0.7363
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-CHAIRLIFT-intentional,YS2008,intentional,guilty,harm,2.5319,0.7659
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SAFETY TOWN-neutral,YS2008,neutral,innocent,no_harm,2.4751,0.7376
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SAFETY TOWN-accidental,YS2008,accidental,innocent,harm,2.4635,0.7318
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SAFETY TOWN-attempted,YS2008,attempted,guilty,no_harm,2.5146,0.7573
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SAFETY TOWN-intentional,YS2008,intentional,guilty,harm,2.4643,0.7321
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,2.318,0.659
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,2.4265,0.7132
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,2.3309,0.6654
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,2.4095,0.7047
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-HUNT-neutral,YS2008,neutral,innocent,no_harm,2.4943,0.7472
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-HUNT-accidental,YS2008,accidental,innocent,harm,2.4192,0.7096
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-HUNT-attempted,YS2008,attempted,guilty,no_harm,2.4736,0.7368
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-HUNT-intentional,YS2008,intentional,guilty,harm,2.401,0.7005
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SPINACH-neutral,YS2008,neutral,innocent,no_harm,2.3965,0.6982
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SPINACH-accidental,YS2008,accidental,innocent,harm,2.571,0.7855
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SPINACH-attempted,YS2008,attempted,guilty,no_harm,2.3247,0.6624
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SPINACH-intentional,YS2008,intentional,guilty,harm,2.5422,0.7711
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-PEANUT ALLERGY-neutral,YS2008,neutral,innocent,no_harm,2.303,0.6515
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-PEANUT ALLERGY-accidental,YS2008,accidental,innocent,harm,2.3337,0.6669
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-PEANUT ALLERGY-attempted,YS2008,attempted,guilty,no_harm,2.2832,0.6416
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-PEANUT ALLERGY-intentional,YS2008,intentional,guilty,harm,2.3309,0.6654
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,2.3146,0.6573
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,2.4276,0.7138
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,2.3348,0.6674
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,2.4439,0.7219
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SAFETY CORD-neutral,YS2008,neutral,innocent,no_harm,2.5283,0.7641
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SAFETY CORD-accidental,YS2008,accidental,innocent,harm,2.5218,0.7609
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SAFETY CORD-attempted,YS2008,attempted,guilty,no_harm,2.5019,0.751
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SAFETY CORD-intentional,YS2008,intentional,guilty,harm,2.461,0.7305
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-ZOO-neutral,YS2008,neutral,innocent,no_harm,2.39,0.695
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-ZOO-accidental,YS2008,accidental,innocent,harm,2.5013,0.7507
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-ZOO-attempted,YS2008,attempted,guilty,no_harm,2.3586,0.6793
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-ZOO-intentional,YS2008,intentional,guilty,harm,2.4635,0.7318
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-BAR-neutral,YS2008,neutral,innocent,no_harm,2.2935,0.6468
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-BAR-accidental,YS2008,accidental,innocent,harm,2.2479,0.6239
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-BAR-attempted,YS2008,attempted,guilty,no_harm,2.2357,0.6178
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-BAR-intentional,YS2008,intentional,guilty,harm,2.2107,0.6053
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SUSHI-neutral,YS2008,neutral,innocent,no_harm,2.4211,0.7105
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SUSHI-accidental,YS2008,accidental,innocent,harm,2.4734,0.7367
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SUSHI-attempted,YS2008,attempted,guilty,no_harm,2.4211,0.7105
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SUSHI-intentional,YS2008,intentional,guilty,harm,2.4589,0.7294
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-CAYO-neutral,YS2008,neutral,innocent,no_harm,2.5561,0.7781
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-CAYO-accidental,YS2008,accidental,innocent,harm,2.5102,0.7551
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-CAYO-attempted,YS2008,attempted,guilty,no_harm,2.5237,0.7619
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-CAYO-intentional,YS2008,intentional,guilty,harm,2.5102,0.7551
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-FUMIGATION-neutral,YS2008,neutral,innocent,no_harm,2.3224,0.6612
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-FUMIGATION-accidental,YS2008,accidental,innocent,harm,2.4536,0.7268
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-FUMIGATION-attempted,YS2008,attempted,guilty,no_harm,2.387,0.6935
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-FUMIGATION-intentional,YS2008,intentional,guilty,harm,2.4536,0.7268
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-PORRIDGE-neutral,YS2008,neutral,innocent,no_harm,2.468,0.734
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-PORRIDGE-accidental,YS2008,accidental,innocent,harm,2.4796,0.7398
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-PORRIDGE-attempted,YS2008,attempted,guilty,no_harm,2.4952,0.7476
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-PORRIDGE-intentional,YS2008,intentional,guilty,harm,2.5061,0.753
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-BOUNCY BALL-neutral,YS2008,neutral,innocent,no_harm,2.3489,0.6745
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-BOUNCY BALL-accidental,YS2008,accidental,innocent,harm,2.4097,0.7048
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-BOUNCY BALL-attempted,YS2008,attempted,guilty,no_harm,2.2903,0.6452
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-BOUNCY BALL-intentional,YS2008,intentional,guilty,harm,2.3713,0.6857
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-PARACHUTES-neutral,YS2008,neutral,innocent,no_harm,2.4682,0.7341
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-PARACHUTES-accidental,YS2008,accidental,innocent,harm,2.47,0.735
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-PARACHUTES-attempted,YS2008,attempted,guilty,no_harm,2.3,0.65
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-PARACHUTES-intentional,YS2008,intentional,guilty,harm,2.5065,0.7533
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-RABIES-neutral,YS2008,neutral,innocent,no_harm,2.6226,0.8113
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-RABIES-accidental,YS2008,accidental,innocent,harm,2.5859,0.793
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-RABIES-attempted,YS2008,attempted,guilty,no_harm,2.5757,0.7879
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-RABIES-intentional,YS2008,intentional,guilty,harm,2.5948,0.7974
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-FRAT-neutral,YS2008,neutral,innocent,no_harm,2.3819,0.691
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-FRAT-accidental,YS2008,accidental,innocent,harm,2.4428,0.7214
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-FRAT-attempted,YS2008,attempted,guilty,no_harm,2.3031,0.6515
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-FRAT-intentional,YS2008,intentional,guilty,harm,2.399,0.6995
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-TREE HOUSE-neutral,YS2008,neutral,innocent,no_harm,2.5517,0.7758
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-TREE HOUSE-accidental,YS2008,accidental,innocent,harm,2.5839,0.7919
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-TREE HOUSE-attempted,YS2008,attempted,guilty,no_harm,2.5013,0.7507
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-TREE HOUSE-intentional,YS2008,intentional,guilty,harm,2.5482,0.7741
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SPRING BREAK-neutral,YS2008,neutral,innocent,no_harm,2.547,0.7735
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SPRING BREAK-accidental,YS2008,accidental,innocent,harm,2.6547,0.8274
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SPRING BREAK-attempted,YS2008,attempted,guilty,no_harm,2.5278,0.7639
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SPRING BREAK-intentional,YS2008,intentional,guilty,harm,2.5972,0.7986
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-CPR-neutral,YS2008,neutral,innocent,no_harm,2.259,0.6295
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-CPR-accidental,YS2008,accidental,innocent,harm,2.4643,0.7321
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-CPR-attempted,YS2008,attempted,guilty,no_harm,2.259,0.6295
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-CPR-intentional,YS2008,intentional,guilty,harm,2.3918,0.6959
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-MOTHER-neutral,YS2008,neutral,innocent,no_harm,2.1993,0.5996
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-MOTHER-accidental,YS2008,accidental,innocent,harm,2.3821,0.691
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-MOTHER-attempted,YS2008,attempted,guilty,no_harm,2.2246,0.6123
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-MOTHER-intentional,YS2008,intentional,guilty,harm,2.3821,0.691
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SEATBELT-neutral,YS2008,neutral,innocent,no_harm,2.3134,0.6567
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SEATBELT-accidental,YS2008,accidental,innocent,harm,2.4317,0.7158
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SEATBELT-attempted,YS2008,attempted,guilty,no_harm,2.3458,0.6729
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-SEATBELT-intentional,YS2008,intentional,guilty,harm,2.4461,0.7231
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-WET FLOOR-neutral,YS2008,neutral,innocent,no_harm,2.2827,0.6414
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-WET FLOOR-accidental,YS2008,accidental,innocent,harm,2.3315,0.6657
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-WET FLOOR-attempted,YS2008,attempted,guilty,no_harm,2.3379,0.669
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-WET FLOOR-intentional,YS2008,intentional,guilty,harm,2.3642,0.6821
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-TEENAGERS-neutral,YS2008,neutral,innocent,no_harm,2.4952,0.7476
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-TEENAGERS-accidental,YS2008,accidental,innocent,harm,2.5278,0.7639
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-TEENAGERS-attempted,YS2008,attempted,guilty,no_harm,2.5699,0.785
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-TEENAGERS-intentional,YS2008,intentional,guilty,harm,2.5414,0.7707
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-LAPTOP-neutral,YS2008,neutral,innocent,no_harm,2.4802,0.7401
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-LAPTOP-accidental,YS2008,accidental,innocent,harm,2.5422,0.7711
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-LAPTOP-attempted,YS2008,attempted,guilty,no_harm,2.4506,0.7253
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-LAPTOP-intentional,YS2008,intentional,guilty,harm,2.4698,0.7349
Qwen/Qwen2.5-3B,human_verbatim,0,YS2009-YS2009_01-neutral,YS2009,neutral,innocent,no_harm,2.425,0.475
Qwen/Qwen2.5-3B,human_verbatim,0,YS2009-YS2009_01-accidental,YS2009,accidental,innocent,harm,2.5934,0.5311
Qwen/Qwen2.5-3B,human_verbatim,0,YS2009-YS2009_01-attempted,YS2009,attempted,guilty,no_harm,2.5122,0.5041
Qwen/Qwen2.5-3B,human_verbatim,0,YS2009-YS2009_01-intentional,YS2009,intentional,guilty,harm,2.6562,0.5521
Qwen/Qwen2.5-3B,human_verbatim,0,YS2009-YS2009_02-neutral,YS2009,neutral,innocent,no_harm,2.5238,0.5079
Qwen/Qwen2.5-3B,human_verbatim,0,YS2009-YS2009_02-accidental,YS2009,accidental,innocent,harm,2.7259,0.5753
Qwen/Qwen2.5-3B,human_verbatim,0,YS2009-YS2009_02-attempted,YS2009,attempted,guilty,no_harm,2.5125,0.5042
Qwen/Qwen2.5-3B,human_verbatim,0,YS2009-YS2009_02-intentional,YS2009,intentional,guilty,harm,2.6472,0.5491
Qwen/Qwen2.5-3B,human_verbatim,0,YS2009-YS2009_03-neutral,YS2009,neutral,innocent,no_harm,2.5731,0.5244
Qwen/Qwen2.5-3B,human_verbatim,0,YS2009-YS2009_03-accidental,YS2009,accidental,innocent,harm,2.608,0.536
Qwen/Qwen2.5-3B,human_verbatim,0,YS2009-YS2009_03-attempted,YS2009,attempted,guilty,no_harm,2.6765,0.5588
Qwen/Qwen2.5-3B,human_verbatim,0,YS2009-YS2009_03-intentional,YS2009,intentional,guilty,harm,2.6585,0.5528
Qwen/Qwen2.5-3B,human_verbatim,0,YS2009-YS2009_04-neutral,YS2009,neutral,innocent,no_harm,2.5554,0.5185
Qwen/Qwen2.5-3B,human_verbatim,0,YS2009-YS2009_04-accidental,YS2009,accidental,innocent,harm,2.6992,0.5664
