template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
acceptable7,YS2008-CPR-attempted,YS2008,attempted,guilty,no_harm,0.2575,1
acceptable7,YS2008-CPR-intentional,YS2008,intentional,guilty,harm,0.2944,1
acceptable7,YS2008-CPR-neutral,YS2008,neutral,innocent,no_harm,0.2779,1
acceptable7,YS2008-FRAT-accidental,YS2008,accidental,innocent,harm,0.346,1
acceptable7,YS2008-FRAT-attempted,YS2008,attempted,guilty,no_harm,0.3287,1
acceptable7,YS2008-FRAT-intentional,YS2008,intentional,guilty,harm,0.3404,1
acceptable7,YS2008-FRAT-neutral,YS2008,neutral,innocent,no_harm,0.3678,1
acceptable7,YS2008-FUMIGATION-accidental,YS2008,accidental,innocent,harm,0.3747,1
acceptable7,YS2008-FUMIGATION-attempted,YS2008,attempted,guilty,no_harm,0.2871,1
acceptable7,YS2008-FUMIGATION-intentional,YS2008,intentional,guilty,harm,0.3751,1
acceptable7,YS2008-FUMIGATION-neutral,YS2008,neutral,innocent,no_harm,0.2947,1
acceptable7,YS2008-HAM-accidental,YS2008,accidental,innocent,harm,0.3813,1
acceptable7,YS2008-HAM-attempted,YS2008,attempted,guilty,no_harm,0.3953,1
acceptable7,YS2008-HAM-intentional,YS2008,intentional,guilty,harm,0.3666,1
acceptable7,YS2008-HAM-neutral,YS2008,neutral,innocent,no_harm,0.4087,1
acceptable7,YS2008-HARNESS-accidental,YS2008,accidental,innocent,harm,0.5153,1
acceptable7,YS2008-HARNESS-attempted,YS2008,attempted,guilty,no_harm,0.3388,1
acceptable7,YS2008-HARNESS-intentional,YS2008,intentional,guilty,harm,0.5461,1
acceptable7,YS2008-HARNESS-neutral,YS2008,neutral,innocent,no_harm,0.3811,1
acceptable7,YS2008-HUNT-accidental,YS2008,accidental,innocent,harm,0.4848,1
acceptable7,YS2008-HUNT-attempted,YS2008,attempted,guilty,no_harm,0.4571,1
acceptable7,YS2008-HUNT-intentional,YS2008,intentional,guilty,harm,0.5054,1
acceptable7,YS2008-HUNT-neutral,YS2008,neutral,innocent,no_harm,0.4665,1
acceptable7,YS2008-IGLOO-accidental,YS2008,accidental,innocent,harm,0.5701,1
acceptable7,YS2008-IGLOO-attempted,YS2008,attempted,guilty,no_harm,0.405,1
acceptable7,YS2008-IGLOO-intentional,YS2008,intentional,guilty,harm,0.5387,1
acceptable7,YS2008-IGLOO-neutral,YS2008,neutral,innocent,no_harm,0.415,1
acceptable7,YS2008-IRON-accidental,YS2008,accidental,innocent,harm,0.444,1
acceptable7,YS2008-IRON-attempted,YS2008,attempted,guilty,no_harm,0.3269,1
acceptable7,YS2008-IRON-intentional,YS2008,intentional,guilty,harm,0.449,1
acceptable7,YS2008-IRON-neutral,YS2008,neutral,innocent,no_harm,0.3771,1
acceptable7,YS2008-JELLYFISH-accidental,YS2008,accidental,innocent,harm,0.4112,1
acceptable7,YS2008-JELLYFISH-attempted,YS2008,attempted,guilty,no_harm,0.3677,1
acceptable7,YS2008-JELLYFISH-intentional,YS2008,intentional,guilty,harm,0.3981,1
acceptable7,YS2008-JELLYFISH-neutral,YS2008,neutral,innocent,no_harm,0.3414,1
acceptable7,YS2008-LAB-accidental,YS2008,accidental,innocent,harm,0.4405,1
acceptable7,YS2008-LAB-attempted,YS2008,attempted,guilty,no_harm,0.416,1
acceptable7,YS2008-LAB-intentional,YS2008,intentional,guilty,harm,0.4317,1
acceptable7,YS2008-LAB-neutral,YS2008,neutral,innocent,no_harm,0.4145,1
acceptable7,YS2008-LAPTOP-accidental,YS2008,accidental,innocent,harm,0.3693,1
acceptable7,YS2008-LAPTOP-attempted,YS2008,attempted,guilty,no_harm,0.2698,1
acceptable7,YS2008-LAPTOP-intentional,YS2008,intentional,guilty,harm,0.3444,1
acceptable7,YS2008-LAPTOP-neutral,YS2008,neutral,innocent,no_harm,0.3111,1
acceptable7,YS2008-LATEX-accidental,YS2008,accidental,innocent,harm,0.3879,1
acceptable7,YS2008-LATEX-attempted,YS2008,attempted,guilty,no_harm,0.3679,1
acceptable7,YS2008-LATEX-intentional,YS2008,intentional,guilty,harm,0.3904,1
acceptable7,YS2008-LATEX-neutral,YS2008,neutral,innocent,no_harm,0.3432,1
acceptable7,YS2008-LOGAN AIRPORT-accidental,YS2008,accidental,innocent,harm,0.4144,1
acceptable7,YS2008-LOGAN AIRPORT-attempted,YS2008,attempted,guilty,no_harm,0.3355,1
acceptable7,YS2008-LOGAN AIRPORT-intentional,YS2008,intentional,guilty,harm,0.406,1
acceptable7,YS2008-LOGAN AIRPORT-neutral,YS2008,neutral,innocent,no_harm,0.2849,1
acceptable7,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,0.4996,1
acceptable7,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,0.4316,1
acceptable7,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,0.4169,1
acceptable7,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,0.4833,1
acceptable7,YS2008-MEATLOAF-accidental,YS2008,accidental,innocent,harm,0.4061,1
acceptable7,YS2008-MEATLOAF-attempted,YS2008,attempted,guilty,no_harm,0.3217,1
acceptable7,YS2008-MEATLOAF-intentional,YS2008,intentional,guilty,harm,0.3698,1
acceptable7,YS2008-MEATLOAF-neutral,YS2008,neutral,innocent,no_harm,0.321,1
acceptable7,YS2008-MOTHER-accidental,YS2008,accidental,innocent,harm,0.3906,1
acceptable7,YS2008-MOTHER-attempted,YS2008,attempted,guilty,no_harm,0.3902,1
acceptable7,YS2008-MOTHER-intentional,YS2008,intentional,guilty,harm,0.3957,1
acceptable7,YS2008-MOTHER-neutral,YS2008,neutral,innocent,no_harm,0.3667,1
acceptable7,YS2008-MOTORBOAT-accidental,YS2008,accidental,innocent,harm,0.3982,1
acceptable7,YS2008-MOTORBOAT-attempted,YS2008,attempted,guilty,no_harm,0.3776,1
acceptable7,YS2008-MOTORBOAT-intentional,YS2008,intentional,guilty,harm,0.4329,1
acceptable7,YS2008-MOTORBOAT-neutral,YS2008,neutral,innocent,no_harm,0.3727,1
acceptable7,YS2008-MUSHROOMS-accidental,YS2008,accidental,innocent,harm,0.4869,1
acceptable7,YS2008-MUSHROOMS-attempted,YS2008,attempted,guilty,no_harm,0.4554,1
acceptable7,YS2008-MUSHROOMS-intentional,YS2008,intentional,guilty,harm,0.509,1
acceptable7,YS2008-MUSHROOMS-neutral,YS2008,neutral,innocent,no_harm,0.398,1
acceptable7,YS2008-PARACHUTES-accidental,YS2008,accidental,innocent,harm,0.3507,1
acceptable7,YS2008-PARACHUTES-attempted,YS2008,attempted,guilty,no_harm,0.3499,1
acceptable7,YS2008-PARACHUTES-intentional,YS2008,intentional,guilty,harm,0.3151,1
acceptable7,YS2008-PARACHUTES-neutral,YS2008,neutral,innocent,no_harm,0.3045,1
acceptable7,YS2008-PEANUT ALLERGY-accidental,YS2008,accidental,innocent,harm,0.3138,1
acceptable7,YS2008-PEANUT ALLERGY-attempted,YS2008,attempted,guilty,no_harm,0.3676,1
acceptable7,YS2008-PEANUT ALLERGY-intentional,YS2008,intentional,guilty,harm,0.2938,1
acceptable7,YS2008-PEANUT ALLERGY-neutral,YS2008,neutral,innocent,no_harm,0.3661,1
acceptable7,YS2008-POOL-accidental,YS2008,accidental,innocent,harm,0.3753,1
acceptable7,YS2008-POOL-attempted,YS2008,attempted,guilty,no_harm,0.349,1
acceptable7,YS2008-POOL-intentional,YS2008,intentional,guilty,harm,0.3799,1
acceptable7,YS2008-POOL-neutral,YS2008,neutral,innocent,no_harm,0.3558,1
acceptable7,YS2008-POPCORN-accidental,YS2008,accidental,innocent,harm,0.2938,1
acceptable7,YS2008-POPCORN-attempted,YS2008,attempted,guilty,no_harm,0.3121,1
acceptable7,YS2008-POPCORN-intentional,YS2008,intentional,guilty,harm,0.2939,1
acceptable7,YS2008-POPCORN-neutral,YS2008,neutral,innocent,no_harm,0.2978,1
acceptable7,YS2008-PORRIDGE-accidental,YS2008,accidental,innocent,harm,0.3689,1
acceptable7,YS2008-PORRIDGE-attempted,YS2008,attempted,guilty,no_harm,0.3206,1
acceptable7,YS2008-PORRIDGE-intentional,YS2008,intentional,guilty,harm,0.4149,1
acceptable7,YS2008-PORRIDGE-neutral,YS2008,neutral,innocent,no_harm,0.3895,1
acceptable7,YS2008-RABIES-accidental,YS2008,accidental,innocent,harm,0.2904,1
acceptable7,YS2008-RABIES-attempted,YS2008,attempted,guilty,no_harm,0.3061,1
acceptable7,YS2008-RABIES-intentional,YS2008,intentional,guilty,harm,0.2785,1
acceptable7,YS2008-RABIES-neutral,YS2008,neutral,innocent,no_harm,0.2939,1
acceptable7,YS2008-RIVER-accidental,YS2008,accidental,innocent,harm,0.5395,1
acceptable7,YS2008-RIVER-attempted,YS2008,attempted,guilty,no_harm,0.3719,1
acceptable7,YS2008-RIVER-intentional,YS2008,intentional,guilty,harm,0.5035,1
acceptable7,YS2008-RIVER-neutral,YS2008,neutral,innocent,no_harm,0.3708,1
acceptable7,YS2008-SAFETY CORD-accidental,YS2008,accidental,innocent,harm,0.4783,1
acceptable7,YS2008-SAFETY CORD-attempted,YS2008,attempted,guilty,no_harm,0.4152,1
acceptable7,YS2008-SAFETY CORD-intentional,YS2008,intentional,guilty,harm,0.4915,1
acceptable7,YS2008-SAFETY CORD-neutral,YS2008,neutral,innocent,no_harm,0.3447,1
acceptable7,YS2008-SAFETY TOWN-accidental,YS2008,accidental,innocent,harm,0.3508,1
acceptable7,YS2008-SAFETY TOWN-attempted,YS2008,attempted,guilty,no_harm,0.2677,1
acceptable7,YS2008-SAFETY TOWN-intentional,YS2008,intentional,guilty,harm,0.3099,1
acceptable7,YS2008-SAFETY TOWN-neutral,YS2008,neutral,innocent,no_harm,0.2829,1
acceptable7,YS2008-SEATBELT-accidental,YS2008,accidental,innocent,harm,0.4471,1
acceptable7,YS2008-SEATBELT-attempted,YS2008,attempted,guilty,no_harm,0.4374,1
acceptable7,YS2008-SEATBELT-intentional,YS2008,intentional,guilty,harm,0.44,1
acceptable7,YS2008-SEATBELT-neutral,YS2008,neutral,innocent,no_harm,0.4338,1
acceptable7,YS2008-SESAME-accidental,YS2008,accidental,innocent,harm,0.4576,1
acceptable7,YS2008-SESAME-attempted,YS2008,attempted,guilty,no_harm,0.3026,1
acceptable7,YS2008-SESAME-intentional,YS2008,intentional,guilty,harm,0.3935,1
acceptable7,YS2008-SESAME-neutral,YS2008,neutral,innocent,no_harm,0.3279,1
acceptable7,YS2008-SPINACH-accidental,YS2008,accidental,innocent,harm,0.3719,1
acceptable7,YS2008-SPINACH-attempted,YS2008,attempted,guilty,no_harm,0.3144,1
acceptable7,YS2008-SPINACH-intentional,YS2008,intentional,guilty,harm,0.3659,1
acceptable7,YS2008-SPINACH-neutral,YS2008,neutral,innocent,no_harm,0.3194,1
acceptable7,YS2008-SPRING BREAK-accidental,YS2008,accidental,innocent,harm,0.3541,1
acceptable7,YS2008-SPRING BREAK-attempted,YS2008,attempted,guilty,no_harm,0.3041,1
acceptable7,YS2008-SPRING BREAK-intentional,YS2008,intentional,guilty,harm,0.3516,1
acceptable7,YS2008-SPRING BREAK-neutral,YS2008,neutral,innocent,no_harm,0.2582,1
acceptable7,YS2008-SUSHI-accidental,YS2008,accidental,innocent,harm,0.3535,1
acceptable7,YS2008-SUSHI-attempted,YS2008,attempted,guilty,no_harm,0.3964,1
acceptable7,YS2008-SUSHI-intentional,YS2008,intentional,guilty,harm,0.3115,1
acceptable7,YS2008-SUSHI-neutral,YS2008,neutral,innocent,no_harm,0.3402,1
acceptable7,YS2008-TEENAGERS-accidental,YS2008,accidental,innocent,harm,0.2856,1
acceptable7,YS2008-TEENAGERS-attempted,YS2008,attempted,guilty,no_harm,0.3982,1
acceptable7,YS2008-TEENAGERS-intentional,YS2008,intentional,guilty,harm,0.3414,1
acceptable7,YS2008-TEENAGERS-neutral,YS2008,neutral,innocent,no_harm,0.3598,1
acceptable7,YS2008-TRACKS-accidental,YS2008,accidental,innocent,harm,0.3701,1
acceptable7,YS2008-TRACKS-attempted,YS2008,attempted,guilty,no_harm,0.3276,1
acceptable7,YS2008-TRACKS-intentional,YS2008,intentional,guilty,harm,0.3678,1
acceptable7,YS2008-TRACKS-neutral,YS2008,neutral,innocent,no_harm,0.3251,1
acceptable7,YS2008-TREE HOUSE-accidental,YS2008,accidental,innocent,harm,0.5096,1
acceptable7,YS2008-TREE HOUSE-attempted,YS2008,attempted,guilty,no_harm,0.3601,1
acceptable7,YS2008-TREE HOUSE-intentional,YS2008,intentional,guilty,harm,0.4753,1
acceptable7,YS2008-TREE HOUSE-neutral,YS2008,neutral,innocent,no_harm,0.3856,1
acceptable7,YS2008-VET-accidental,YS2008,accidental,innocent,harm,0.457,1
acceptable7,YS2008-VET-attempted,YS2008,attempted,guilty,no_harm,0.4439,1
acceptable7,YS2008-VET-intentional,YS2008,intentional,guilty,harm,0.4759,1
acceptable7,YS2008-VET-neutral,YS2008,neutral,innocent,no_harm,0.4317,1
acceptable7,YS2008-VITAMIN-accidental,YS2008,accidental,innocent,harm,0.2866,1
acceptable7,YS2008-VITAMIN-attempted,YS2008,attempted,guilty,no_harm,0.3283,1
acceptable7,YS2008-VITAMIN-intentional,YS2008,intentional,guilty,harm,0.3311,1
acceptable7,YS2008-VITAMIN-neutral,YS2008,neutral,innocent,no_harm,0.254,1
acceptable7,YS2008-WET FLOOR-accidental,YS2008,accidental,innocent,harm,0.3567,1
acceptable7,YS2008-WET FLOOR-attempted,YS2008,attempted,guilty,no_harm,0.3095,1
acceptable7,YS2008-WET FLOOR-intentional,YS2008,intentional,guilty,harm,0.3811,1
acceptable7,YS2008-WET FLOOR-neutral,YS2008,neutral,innocent,no_harm,0.3154,1
acceptable7,YS2008-ZOO-accidental,YS2008,accidental,innocent,harm,0.3276,1
acceptable7,YS2008-ZOO-attempted,YS2008,attempted,guilty,no_harm,0.283,1
acceptable7,YS2008-ZOO-intentional,YS2008,intentional,guilty,harm,0.3121,1
acceptable7,YS2008-ZOO-neutral,YS2008,neutral,innocent,no_harm,0.3128,1
acceptable7,YS2009-YS2009_01-accidental,YS2009,accidental,innocent,harm,0.2938,1
acceptable7,YS2009-YS2009_01-attempted,YS2009,attempted,guilty,no_harm,0.3121,1
acceptable7,YS2009-YS2009_01-intentional,YS2009,intentional,guilty,harm,0.2939,1
acceptable7,YS2009-YS2009_01-neutral,YS2009,neutral,innocent,no_harm,0.2978,1
acceptable7,YS2009-YS2009_02-accidental,YS2009,accidental,innocent,harm,0.3535,1
acceptable7,YS2009-YS2009_02-attempted,YS2009,attempted,guilty,no_harm,0.3864,1
acceptable7,YS2009-YS2009_02-intentional,YS2009,intentional,guilty,harm,0.3115,1
acceptable7,YS2009-YS2009_02-neutral,YS2009,neutral,innocent,no_harm,0.3261,1
acceptable7,YS2009-YS2009_03-accidental,YS2009,accidental,innocent,harm,0.3508,1
acceptable7,YS2009-YS2009_03-attempted,YS2009,attempted,guilty,no_harm,0.2677,1
acceptable7,YS2009-YS2009_03-intentional,YS2009,intentional,guilty,harm,0.3099,1
acceptable7,YS2009-YS2009_03-neutral,YS2009,neutral,innocent,no_harm,0.2829,1
acceptable7,YS2009-YS2009_04-accidental,YS2009,accidental,innocent,harm,0.4996,1
acceptable7,YS2009-YS2009_04-attempted,YS2009,attempted,guilty,no_harm,0.4316,1
acceptable7,YS2009-YS2009_04-intentional,YS2009,intentional,guilty,harm,0.4169,1
acceptable7,YS2009-YS2009_04-neutral,YS2009,neutral,innocent,no_harm,0.4833,1
acceptable7,YS2009-YS2009_05-accidental,YS2009,accidental,innocent,harm,0.3689,1
acceptable7,YS2009-YS2009_05-attempted,YS2009,attempted,guilty,no_harm,0.3206,1
acceptable7,YS2009-YS2009_05-intentional,YS2009,intentional,guilty,harm,0.4149,1
acceptable7,YS2009-YS2009_05-neutral,YS2009,neutral,innocent,no_harm,0.3895,1
acceptable7,YS2009-YS2009_06-accidental,YS2009,accidental,innocent,harm,0.3719,1
acceptable7,YS2009-YS2009_06-attempted,YS2009,attempted,guilty,no_harm,0.3144,1
acceptable7,YS2009-YS2009_06-intentional,YS2009,intentional,guilty,harm,0.3659,1
acceptable7,YS2009-YS2009_06-neutral,YS2009,neutral,innocent,no_harm,0.3194,1
acceptable7,YS2009-YS2009_07-accidental,YS2009,accidental,innocent,harm,0.3138,1
acceptable7,YS2009-YS2009_07-attempted,YS2009,attempted,guilty,no_harm,0.3676,1
acceptable7,YS2009-YS2009_07-intentional,YS2009,intentional,guilty,harm,0.2938,1
acceptable7,YS2009-YS2009_07-neutral,YS2009,neutral,innocent,no_harm,0.3661,1
acceptable7,YS2009-YS2009_08-accidental,YS2009,accidental,innocent,harm,0.2904,1
acceptable7,YS2009-YS2009_08-attempted,YS2009,attempted,guilty,no_harm,0.3061,1
acceptable7,YS2009-YS2009_08-intentional,YS2009,intentional,guilty,harm,0.2785,1
acceptable7,YS2009-YS2009_08-neutral,YS2009,neutral,innocent,no_harm,0.2939,1
acceptable7,YS2009-YS2009_09-accidental,YS2009,accidental,innocent,harm,0.346,1
acceptable7,YS2009-YS2009_09-attempted,YS2009,attempted,guilty,no_harm,0.3287,1
acceptable7,YS2009-YS2009_09-intentional,YS2009,intentional,guilty,harm,0.3404,1
acceptable7,YS2009-YS2009_09-neutral,YS2009,neutral,innocent,no_harm,0.3678,1
acceptable7,YS2009-YS2009_10-accidental,YS2009,accidental,innocent,harm,0.4061,1
acceptable7,YS2009-YS2009_10-attempted,YS2009,attempted,guilty,no_harm,0.3217,1
acceptable7,YS2009-YS2009_10-intentional,YS2009,intentional,guilty,harm,0.3698,1
acceptable7,YS2009-YS2009_10-neutral,YS2009,neutral,innocent,no_harm,0.321,1
acceptable7,YS2009-YS2009_11-accidental,YS2009,accidental,innocent,harm,0.5096,1
acceptable7,YS2009-YS2009_11-attempted,YS2009,attempted,guilty,no_harm,0.3601,1
acceptable7,YS2009-YS2009_11-intentional,YS2009,intentional,guilty,harm,0.4753,1
acceptable7,YS2009-YS2009_11-neutral,YS2009,neutral,innocent,no_harm,0.3856,1
acceptable7,YS2009-YS2009_12-accidental,YS2009,accidental,innocent,harm,0.444,1
acceptable7,YS2009-YS2009_12-attempted,YS2009,attempted,guilty,no_harm,0.3269,1
acceptable7,YS2009-YS2009_12-intentional,YS2009,intentional,guilty,harm,0.449,1
acceptable7,YS2009-YS2009_12-neutral,YS2009,neutral,innocent,no_harm,0.3771,1
acceptable7,YS2009-YS2009_13-accidental,YS2009,accidental,innocent,harm,0.4471,1
acceptable7,YS2009-YS2009_13-attempted,YS2009,attempted,guilty,no_harm,0.4374,1
acceptable7,YS2009-YS2009_13-intentional,YS2009,intentional,guilty,harm,0.44,1
acceptable7,YS2009-YS2009_13-neutral,YS2009,neutral,innocent,no_harm,0.4338,1
acceptable7,YS2009-YS2009_14-accidental,YS2009,accidental,innocent,harm,0.5701,1
acceptable7,YS2009-YS2009_14-attempted,YS2009,attempted,guilty,no_harm,0.405,1
acceptable7,YS2009-YS2009_14-intentional,YS2009,intentional,guilty,harm,0.5387,1
acceptable7,YS2009-YS2009_14-neutral,YS2009,neutral,innocent,no_harm,0.415,1
acceptable7,YS2009-YS2009_15-accidental,YS2009,accidental,innocent,harm,0.3567,1
acceptable7,YS2009-YS2009_15-attempted,YS2009,attempted,guilty,no_harm,0.3095,1
acceptable7,YS2009-YS2009_15-intentional,YS2009,intentional,guilty,harm,0.3811,1
acceptable7,YS2009-YS2009_15-neutral,YS2009,neutral,innocent,no_harm,0.3154,1
acceptable7,YS2009-YS2009_16-accidental,YS2009,accidental,innocent,harm,0.2856,1
acceptable7,YS2009-YS2009_16-attempted,YS2009,attempted,guilty,no_harm,0.3982,1
acceptable7,YS2009-YS2009_16-intentional,YS2009,intentional,guilty,harm,0.3414,1
acceptable7,YS2009-YS2009_16-neutral,YS2009,neutral,innocent,no_harm,0.3598,1
acceptable7,YS2009-YS2009_17-accidental,YS2009,accidental,innocent,harm,0.3813,1
acceptable7,YS2009-YS2009_17-attempted,YS2009,attempted,guilty,no_harm,0.3953,1
acceptable7,YS2009-YS2009_17-intentional,YS2009,intentional,guilty,harm,0.3666,1
acceptable7,YS2009-YS2009_17-neutral,YS2009,neutral,innocent,no_harm,0.4087,1
acceptable7,YS2009-YS2009_18-accidental,YS2009,accidental,innocent,harm,0.3693,1
acceptable7,YS2009-YS2009_18-attempted,YS2009,attempted,guilty,no_harm,0.2698,1
acceptable7,YS2009-YS2009_18-intentional,YS2009,intentional,guilty,harm,0.3444,1
acceptable7,YS2009-YS2009_18-neutral,YS2009,neutral,innocent,no_harm,0.3111,1
acceptable7,YS2009-YS2009_19-accidental,YS2009,accidental,innocent,harm,0.402,1
acceptable7,YS2009-YS2009_19-attempted,YS2009,attempted,guilty,no_harm,0.2942,1
acceptable7,YS2009-YS2009_19-intentional,YS2009,intentional,guilty,harm,0.3538,1
acceptable7,YS2009-YS2009_19-neutral,YS2009,neutral,innocent,no_harm,0.3039,1
acceptable7,YS2009-YS2009_20-accidental,YS2009,accidental,innocent,harm,0.4783,1
acceptable7,YS2009-YS2009_20-attempted,YS2009,attempted,guilty,no_harm,0.4152,1
acceptable7,YS2009-YS2009_20-intentional,YS2009,intentional,guilty,harm,0.4915,1
acceptable7,YS2009-YS2009_20-neutral,YS2009,neutral,innocent,no_harm,0.3447,1
acceptable7,YS2009-YS2009_21-accidental,YS2009,accidental,innocent,harm,0.4576,1
acceptable7,YS2009-YS2009_21-attempted,YS2009,attempted,guilty,no_harm,0.3026,1
acceptable7,YS2009-YS2009_21-intentional,YS2009,intentional,guilty,harm,0.3935,1
acceptable7,YS2009-YS2009_21-neutral,YS2009,neutral,innocent,no_harm,0.3279,1
acceptable7,YS2009-YS2009_22-accidental,YS2009,accidental,innocent,harm,0.2817,1
acceptable7,YS2009-YS2009_22-attempted,YS2009,attempted,guilty,no_harm,0.2575,1
acceptable7,YS2009-YS2009_22-intentional,YS2009,intentional,guilty,harm,0.2944,1
acceptable7,YS2009-YS2009_22-neutral,YS2009,neutral,innocent,no_harm,0.2779,1
acceptable7,YS2009-YS2009_23-accidental,YS2009,accidental,innocent,harm,0.3276,1
acceptable7,YS2009-YS2009_23-attempted,YS2009,attempted,guilty,no_harm,0.283,1
acceptable7,YS2009-YS2009_23-intentional,YS2009,intentional,guilty,harm,0.3121,1
acceptable7,YS2009-YS2009_23-neutral,YS2009,neutral,innocent,no_harm,0.3128,1
acceptable7,YS2009-YS2009_24-accidental,YS2009,accidental,innocent,harm,0.4112,1
acceptable7,YS2009-YS2009_24-attempted,YS2009,attempted,guilty,no_harm,0.3677,1
acceptable7,YS2009-YS2009_24-intentional,YS2009,intentional,guilty,harm,0.3981,1
acceptable7,YS2009-YS2009_24-neutral,YS2009,neutral,innocent,no_harm,0.3414,1
acceptable7,YS2011-Allergy-accidental,YS2011,accidental,innocent,harm,0.3714,1
acceptable7,YS2011-Allergy-intentional,YS2011,intentional,guilty,harm,0.3645,1
acceptable7,YS2011-Dog-accidental,YS2011,accidental,innocent,harm,0.4706,1
acceptable7,YS2011-Dog-intentional,YS2011,intentional,guilty,harm,0.5603,1
acceptable7,YS2011-Parent-accidental,YS2011,accidental,innocent,harm,0.3734,1
acceptable7,YS2011-Parent-intentional,YS2011,intentional,guilty,harm,0.3832,1
acceptable7,YS2011-Poison-accidental,YS2011,accidental,innocent,harm,0.3264,1
acceptable7,YS2011-Poison-intentional,YS2011,intentional,guilty,harm,0.3458,1
acceptable7,YS2011-Sibling-accidental,YS2011,accidental,innocent,harm,0.2888,1
acceptable7,YS2011-Sibling-intentional,YS2011,intentional,guilty,harm,0.3196,1
blame_w1,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,0.5662,1
blame_w1,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,0.5175,1
blame_w1,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,0.5627,1
blame_w1,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,0.5081,1
blame_w1,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,0.4813,1
blame_w1,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,0.4535,1
blame_w1,YS2008-ASTHMA-intentional,YS2008,intentional,guilty,harm,0.4702,1
