template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
acceptable7,YS2008-CHAIRLIFT-intentional,YS2008,intentional,guilty,harm,0.4277,1
acceptable7,YS2008-CHAIRLIFT-neutral,YS2008,neutral,innocent,no_harm,0.6897,1
acceptable7,YS2008-COFFEE-accidental,YS2008,accidental,innocent,harm,0.965,1
acceptable7,YS2008-COFFEE-attempted,YS2008,attempted,guilty,no_harm,0.2973,1
acceptable7,YS2008-COFFEE-intentional,YS2008,intentional,guilty,harm,0.8915,1
acceptable7,YS2008-COFFEE-neutral,YS2008,neutral,innocent,no_harm,0.3293,1
acceptable7,YS2008-CPR-accidental,YS2008,accidental,innocent,harm,0.6696,1
acceptable7,YS2008-CPR-attempted,YS2008,attempted,guilty,no_harm,0.3321,1
acceptable7,YS2008-CPR-intentional,YS2008,intentional,guilty,harm,0.4755,1
acceptable7,YS2008-CPR-neutral,YS2008,neutral,innocent,no_harm,0.3879,1
acceptable7,YS2008-FRAT-accidental,YS2008,accidental,innocent,harm,0.4914,1
acceptable7,YS2008-FRAT-attempted,YS2008,attempted,guilty,no_harm,0.3354,1
acceptable7,YS2008-FRAT-intentional,YS2008,intentional,guilty,harm,0.5344,1
acceptable7,YS2008-FRAT-neutral,YS2008,neutral,innocent,no_harm,0.4285,1
acceptable7,YS2008-FUMIGATION-accidental,YS2008,accidental,innocent,harm,0.5702,1
acceptable7,YS2008-FUMIGATION-attempted,YS2008,attempted,guilty,no_harm,0.4063,1
acceptable7,YS2008-FUMIGATION-intentional,YS2008,intentional,guilty,harm,0.4551,1
acceptable7,YS2008-FUMIGATION-neutral,YS2008,neutral,innocent,no_harm,0.4386,1
acceptable7,YS2008-HAM-accidental,YS2008,accidental,innocent,harm,0.8887,1
acceptable7,YS2008-HAM-attempted,YS2008,attempted,guilty,no_harm,0.3285,1
acceptable7,YS2008-HAM-intentional,YS2008,intentional,guilty,harm,0.9958,1
acceptable7,YS2008-HAM-neutral,YS2008,neutral,innocent,no_harm,0.3983,1
acceptable7,YS2008-HARNESS-accidental,YS2008,accidental,innocent,harm,0.7871,1
acceptable7,YS2008-HARNESS-attempted,YS2008,attempted,guilty,no_harm,0.3963,1
acceptable7,YS2008-HARNESS-intentional,YS2008,intentional,guilty,harm,0.5889,1
acceptable7,YS2008-HARNESS-neutral,YS2008,neutral,innocent,no_harm,0.6901,1
acceptable7,YS2008-HUNT-accidental,YS2008,accidental,innocent,harm,0.4268,1
acceptable7,YS2008-HUNT-attempted,YS2008,attempted,guilty,no_harm,0.3817,1
acceptable7,YS2008-HUNT-intentional,YS2008,intentional,guilty,harm,0.4394,1
acceptable7,YS2008-HUNT-neutral,YS2008,neutral,innocent,no_harm,0.3778,1
acceptable7,YS2008-IGLOO-accidental,YS2008,accidental,innocent,harm,0.5155,1
acceptable7,YS2008-IGLOO-attempted,YS2008,attempted,guilty,no_harm,0.3703,1
acceptable7,YS2008-IGLOO-intentional,YS2008,intentional,guilty,harm,0.521,1
acceptable7,YS2008-IGLOO-neutral,YS2008,neutral,innocent,no_harm,0.5316,1
acceptable7,YS2008-IRON-accidental,YS2008,accidental,innocent,harm,0.5727,1
acceptable7,YS2008-IRON-attempted,YS2008,attempted,guilty,no_harm,0.3168,1
acceptable7,YS2008-IRON-intentional,YS2008,intentional,guilty,harm,0.4465,1
acceptable7,YS2008-IRON-neutral,YS2008,neutral,innocent,no_harm,0.3247,1
acceptable7,YS2008-JELLYFISH-accidental,YS2008,accidental,innocent,harm,0.867,1
acceptable7,YS2008-JELLYFISH-attempted,YS2008,attempted,guilty,no_harm,0.3152,1
acceptable7,YS2008-JELLYFISH-intentional,YS2008,intentional,guilty,harm,0.7249,1
acceptable7,YS2008-JELLYFISH-neutral,YS2008,neutral,innocent,no_harm,0.2984,1
acceptable7,YS2008-LAB-accidental,YS2008,accidental,innocent,harm,0.4657,1
acceptable7,YS2008-LAB-attempted,YS2008,attempted,guilty,no_harm,0.295,1
acceptable7,YS2008-LAB-intentional,YS2008,intentional,guilty,harm,0.4705,1
acceptable7,YS2008-LAB-neutral,YS2008,neutral,innocent,no_harm,0.3928,1
acceptable7,YS2008-LAPTOP-accidental,YS2008,accidental,innocent,harm,0.4463,1
acceptable7,YS2008-LAPTOP-attempted,YS2008,attempted,guilty,no_harm,0.3892,1
acceptable7,YS2008-LAPTOP-intentional,YS2008,intentional,guilty,harm,0.3873,1
acceptable7,YS2008-LAPTOP-neutral,YS2008,neutral,innocent,no_harm,0.3548,1
acceptable7,YS2008-LATEX-accidental,YS2008,accidental,innocent,harm,0.9785,1
acceptable7,YS2008-LATEX-attempted,YS2008,attempted,guilty,no_harm,0.3522,1
acceptable7,YS2008-LATEX-intentional,YS2008,intentional,guilty,harm,0.9746,1
acceptable7,YS2008-LATEX-neutral,YS2008,neutral,innocent,no_harm,0.6732,1
acceptable7,YS2008-LOGAN AIRPORT-accidental,YS2008,accidental,innocent,harm,0.4332,1
acceptable7,YS2008-LOGAN AIRPORT-attempted,YS2008,attempted,guilty,no_harm,0.3278,1
acceptable7,YS2008-LOGAN AIRPORT-intentional,YS2008,intentional,guilty,harm,0.429,1
acceptable7,YS2008-LOGAN AIRPORT-neutral,YS2008,neutral,innocent,no_harm,0.472,1
acceptable7,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,0.4989,1
acceptable7,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,0.3474,1
acceptable7,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,0.3814,1
acceptable7,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,0.5403,1
acceptable7,YS2008-MEATLOAF-accidental,YS2008,accidental,innocent,harm,0.9857,1
acceptable7,YS2008-MEATLOAF-attempted,YS2008,attempted,guilty,no_harm,0.3608,1
acceptable7,YS2008-MEATLOAF-intentional,YS2008,intentional,guilty,harm,0.9654,1
acceptable7,YS2008-MEATLOAF-neutral,YS2008,neutral,innocent,no_harm,0.329,1
acceptable7,YS2008-MOTHER-accidental,YS2008,accidental,innocent,harm,0.4555,1
acceptable7,YS2008-MOTHER-attempted,YS2008,attempted,guilty,no_harm,0.4269,1
acceptable7,YS2008-MOTHER-intentional,YS2008,intentional,guilty,harm,0.5084,1
acceptable7,YS2008-MOTHER-neutral,YS2008,neutral,innocent,no_harm,0.4476,1
acceptable7,YS2008-MOTORBOAT-accidental,YS2008,accidental,innocent,harm,0.5626,1
acceptable7,YS2008-MOTORBOAT-attempted,YS2008,attempted,guilty,no_harm,0.36,1
acceptable7,YS2008-MOTORBOAT-intentional,YS2008,intentional,guilty,harm,0.4737,1
acceptable7,YS2008-MOTORBOAT-neutral,YS2008,neutral,innocent,no_harm,0.3426,1
acceptable7,YS2008-MUSHROOMS-accidental,YS2008,accidental,innocent,harm,0.6119,1
acceptable7,YS2008-MUSHROOMS-attempted,YS2008,attempted,guilty,no_harm,0.3649,1
acceptable7,YS2008-MUSHROOMS-intentional,YS2008,intentional,guilty,harm,0.3784,1
acceptable7,YS2008-MUSHROOMS-neutral,YS2008,neutral,innocent,no_harm,0.4802,1
acceptable7,YS2008-PARACHUTES-accidental,YS2008,accidental,innocent,harm,0.9611,1
acceptable7,YS2008-PARACHUTES-attempted,YS2008,attempted,guilty,no_harm,0.391,1
acceptable7,YS2008-PARACHUTES-intentional,YS2008,intentional,guilty,harm,0.9289,1
acceptable7,YS2008-PARACHUTES-neutral,YS2008,neutral,innocent,no_harm,0.9886,1
acceptable7,YS2008-PEANUT ALLERGY-accidental,YS2008,accidental,innocent,harm,0.6382,1
acceptable7,YS2008-PEANUT ALLERGY-attempted,YS2008,attempted,guilty,no_harm,0.2981,1
acceptable7,YS2008-PEANUT ALLERGY-intentional,YS2008,intentional,guilty,harm,0.4001,1
acceptable7,YS2008-PEANUT ALLERGY-neutral,YS2008,neutral,innocent,no_harm,0.4461,1
acceptable7,YS2008-POOL-accidental,YS2008,accidental,innocent,harm,0.5577,1
acceptable7,YS2008-POOL-attempted,YS2008,attempted,guilty,no_harm,0.3873,1
acceptable7,YS2008-POOL-intentional,YS2008,intentional,guilty,harm,0.4958,1
acceptable7,YS2008-POOL-neutral,YS2008,neutral,innocent,no_harm,0.3918,1
acceptable7,YS2008-POPCORN-accidental,YS2008,accidental,innocent,harm,0.3952,1
acceptable7,YS2008-POPCORN-attempted,YS2008,attempted,guilty,no_harm,0.3761,1
acceptable7,YS2008-POPCORN-intentional,YS2008,intentional,guilty,harm,0.4334,1
acceptable7,YS2008-POPCORN-neutral,YS2008,neutral,innocent,no_harm,0.3591,1
acceptable7,YS2008-PORRIDGE-accidental,YS2008,accidental,innocent,harm,0.981,1
acceptable7,YS2008-PORRIDGE-attempted,YS2008,attempted,guilty,no_harm,0.7999,1
acceptable7,YS2008-PORRIDGE-intentional,YS2008,intentional,guilty,harm,0.9466,1
acceptable7,YS2008-PORRIDGE-neutral,YS2008,neutral,innocent,no_harm,0.654,1
acceptable7,YS2008-RABIES-accidental,YS2008,accidental,innocent,harm,0.9104,1
acceptable7,YS2008-RABIES-attempted,YS2008,attempted,guilty,no_harm,0.4682,1
acceptable7,YS2008-RABIES-intentional,YS2008,intentional,guilty,harm,0.8356,1
acceptable7,YS2008-RABIES-neutral,YS2008,neutral,innocent,no_harm,0.8931,1
acceptable7,YS2008-RIVER-accidental,YS2008,accidental,innocent,harm,0.3935,1
acceptable7,YS2008-RIVER-attempted,YS2008,attempted,guilty,no_harm,0.4907,1
acceptable7,YS2008-RIVER-intentional,YS2008,intentional,guilty,harm,0.4388,1
acceptable7,YS2008-RIVER-neutral,YS2008,neutral,innocent,no_harm,0.4339,1
acceptable7,YS2008-SAFETY CORD-accidental,YS2008,accidental,innocent,harm,0.7144,1
acceptable7,YS2008-SAFETY CORD-attempted,YS2008,attempted,guilty,no_harm,0.4402,1
acceptable7,YS2008-SAFETY CORD-intentional,YS2008,intentional,guilty,harm,0.7845,1
acceptable7,YS2008-SAFETY CORD-neutral,YS2008,neutral,innocent,no_harm,0.6554,1
acceptable7,YS2008-SAFETY TOWN-accidental,YS2008,accidental,innocent,harm,0.4168,1
acceptable7,YS2008-SAFETY TOWN-attempted,YS2008,attempted,guilty,no_harm,0.3425,1
acceptable7,YS2008-SAFETY TOWN-intentional,YS2008,intentional,guilty,harm,0.3462,1
acceptable7,YS2008-SAFETY TOWN-neutral,YS2008,neutral,innocent,no_harm,0.2854,1
acceptable7,YS2008-SEATBELT-accidental,YS2008,accidental,innocent,harm,0.723,1
acceptable7,YS2008-SEATBELT-attempted,YS2008,attempted,guilty,no_harm,0.4041,1
acceptable7,YS2008-SEATBELT-intentional,YS2008,intentional,guilty,harm,0.4657,1
acceptable7,YS2008-SEATBELT-neutral,YS2008,neutral,innocent,no_harm,0.4032,1
acceptable7,YS2008-SESAME-accidental,YS2008,accidental,innocent,harm,0.9936,1
acceptable7,YS2008-SESAME-attempted,YS2008,attempted,guilty,no_harm,0.3298,1
acceptable7,YS2008-SESAME-intentional,YS2008,intentional,guilty,harm,0.9835,1
acceptable7,YS2008-SESAME-neutral,YS2008,neutral,innocent,no_harm,0.4734,1
acceptable7,YS2008-SPINACH-accidental,YS2008,accidental,innocent,harm,0.4612,1
acceptable7,YS2008-SPINACH-attempted,YS2008,attempted,guilty,no_harm,0.3265,1
acceptable7,YS2008-SPINACH-intentional,YS2008,intentional,guilty,harm,0.5707,1
acceptable7,YS2008-SPINACH-neutral,YS2008,neutral,innocent,no_harm,0.3117,1
acceptable7,YS2008-SPRING BREAK-accidental,YS2008,accidental,innocent,harm,0.9756,1
acceptable7,YS2008-SPRING BREAK-attempted,YS2008,attempted,guilty,no_harm,0.3129,1
acceptable7,YS2008-SPRING BREAK-intentional,YS2008,intentional,guilty,harm,0.9384,1
acceptable7,YS2008-SPRING BREAK-neutral,YS2008,neutral,innocent,no_harm,0.4995,1
acceptable7,YS2008-SUSHI-accidental,YS2008,accidental,innocent,harm,0.4237,1
acceptable7,YS2008-SUSHI-attempted,YS2008,attempted,guilty,no_harm,0.307,1
acceptable7,YS2008-SUSHI-intentional,YS2008,intentional,guilty,harm,0.666,1
acceptable7,YS2008-SUSHI-neutral,YS2008,neutral,innocent,no_harm,0.5423,1
acceptable7,YS2008-TEENAGERS-accidental,YS2008,accidental,innocent,harm,0.4416,1
acceptable7,YS2008-TEENAGERS-attempted,YS2008,attempted,guilty,no_harm,0.3513,1
acceptable7,YS2008-TEENAGERS-intentional,YS2008,intentional,guilty,harm,0.4232,1
acceptable7,YS2008-TEENAGERS-neutral,YS2008,neutral,innocent,no_harm,0.3428,1
acceptable7,YS2008-TRACKS-accidental,YS2008,accidental,innocent,harm,0.8558,1
acceptable7,YS2008-TRACKS-attempted,YS2008,attempted,guilty,no_harm,0.3976,1
acceptable7,YS2008-TRACKS-intentional,YS2008,intentional,guilty,harm,0.7832,1
acceptable7,YS2008-TRACKS-neutral,YS2008,neutral,innocent,no_harm,0.3765,1
acceptable7,YS2008-TREE HOUSE-accidental,YS2008,accidental,innocent,harm,0.379,1
acceptable7,YS2008-TREE HOUSE-attempted,YS2008,attempted,guilty,no_harm,0.3326,1
acceptable7,YS2008-TREE HOUSE-intentional,YS2008,intentional,guilty,harm,0.3902,1
acceptable7,YS2008-TREE HOUSE-neutral,YS2008,neutral,innocent,no_harm,0.4085,1
acceptable7,YS2008-VET-accidental,YS2008,accidental,innocent,harm,0.7203,1
acceptable7,YS2008-VET-attempted,YS2008,attempted,guilty,no_harm,0.357,1
acceptable7,YS2008-VET-intentional,YS2008,intentional,guilty,harm,0.4507,1
acceptable7,YS2008-VET-neutral,YS2008,neutral,innocent,no_harm,0.4352,1
acceptable7,YS2008-VITAMIN-accidental,YS2008,accidental,innocent,harm,0.5397,1
acceptable7,YS2008-VITAMIN-attempted,YS2008,attempted,guilty,no_harm,0.3773,1
acceptable7,YS2008-VITAMIN-intentional,YS2008,intentional,guilty,harm,0.6306,1
acceptable7,YS2008-VITAMIN-neutral,YS2008,neutral,innocent,no_harm,0.0916,1
acceptable7,YS2008-WET FLOOR-accidental,YS2008,accidental,innocent,harm,0.4635,1
acceptable7,YS2008-WET FLOOR-attempted,YS2008,attempted,guilty,no_harm,0.3944,1
acceptable7,YS2008-WET FLOOR-intentional,YS2008,intentional,guilty,harm,0.3913,1
acceptable7,YS2008-WET FLOOR-neutral,YS2008,neutral,innocent,no_harm,0.4447,1
acceptable7,YS2008-ZOO-accidental,YS2008,accidental,innocent,harm,0.3154,1
acceptable7,YS2008-ZOO-attempted,YS2008,attempted,guilty,no_harm,0.2985,1
acceptable7,YS2008-ZOO-intentional,YS2008,intentional,guilty,harm,0.3085,1
acceptable7,YS2008-ZOO-neutral,YS2008,neutral,innocent,no_harm,0.5077,1
acceptable7,YS2009-YS2009_01-accidental,YS2009,accidental,innocent,harm,0.3952,1
acceptable7,YS2009-YS2009_01-attempted,YS2009,attempted,guilty,no_harm,0.3761,1
acceptable7,YS2009-YS2009_01-intentional,YS2009,intentional,guilty,harm,0.4334,1
acceptable7,YS2009-YS2009_01-neutral,YS2009,neutral,innocent,no_harm,0.3591,1
acceptable7,YS2009-YS2009_02-accidental,YS2009,accidental,innocent,harm,0.4237,1
acceptable7,YS2009-YS2009_02-attempted,YS2009,attempted,guilty,no_harm,0.3148,1
acceptable7,YS2009-YS2009_02-intentional,YS2009,intentional,guilty,harm,0.666,1
acceptable7,YS2009-YS2009_02-neutral,YS2009,neutral,innocent,no_harm,0.5629,1
acceptable7,YS2009-YS2009_03-accidental,YS2009,accidental,innocent,harm,0.4168,1
acceptable7,YS2009-YS2009_03-attempted,YS2009,attempted,guilty,no_harm,0.3425,1
acceptable7,YS2009-YS2009_03-intentional,YS2009,intentional,guilty,harm,0.3462,1
acceptable7,YS2009-YS2009_03-neutral,YS2009,neutral,innocent,no_harm,0.2854,1
acceptable7,YS2009-YS2009_04-accidental,YS2009,accidental,innocent,harm,0.4989,1
acceptable7,YS2009-YS2009_04-attempted,YS2009,attempted,guilty,no_harm,0.3474,1
acceptable7,YS2009-YS2009_04-intentional,YS2009,intentional,guilty,harm,0.3814,1
acceptable7,YS2009-YS2009_04-neutral,YS2009,neutral,innocent,no_harm,0.5403,1
acceptable7,YS2009-YS2009_05-accidental,YS2009,accidental,innocent,harm,0.981,1
acceptable7,YS2009-YS2009_05-attempted,YS2009,attempted,guilty,no_harm,0.7999,1
acceptable7,YS2009-YS2009_05-intentional,YS2009,intentional,guilty,harm,0.9466,1
acceptable7,YS2009-YS2009_05-neutral,YS2009,neutral,innocent,no_harm,0.654,1
acceptable7,YS2009-YS2009_06-accidental,YS2009,accidental,innocent,harm,0.4612,1
acceptable7,YS2009-YS2009_06-attempted,YS2009,attempted,guilty,no_harm,0.3265,1
acceptable7,YS2009-YS2009_06-intentional,YS2009,intentional,guilty,harm,0.5707,1
acceptable7,YS2009-YS2009_06-neutral,YS2009,neutral,innocent,no_harm,0.3117,1
acceptable7,YS2009-YS2009_07-accidental,YS2009,accidental,innocent,harm,0.6382,1
acceptable7,YS2009-YS2009_07-attempted,YS2009,attempted,guilty,no_harm,0.2981,1
acceptable7,YS2009-YS2009_07-intentional,YS2009,intentional,guilty,harm,0.4001,1
acceptable7,YS2009-YS2009_07-neutral,YS2009,neutral,innocent,no_harm,0.4461,1
acceptable7,YS2009-YS2009_08-accidental,YS2009,accidental,innocent,harm,0.9104,1
acceptable7,YS2009-YS2009_08-attempted,YS2009,attempted,guilty,no_harm,0.4682,1
acceptable7,YS2009-YS2009_08-intentional,YS2009,intentional,guilty,harm,0.8356,1
acceptable7,YS2009-YS2009_08-neutral,YS2009,neutral,innocent,no_harm,0.8931,1
acceptable7,YS2009-YS2009_09-accidental,YS2009,accidental,innocent,harm,0.4914,1
acceptable7,YS2009-YS2009_09-attempted,YS2009,attempted,guilty,no_harm,0.3354,1
acceptable7,YS2009-YS2009_09-intentional,YS2009,intentional,guilty,harm,0.5344,1
acceptable7,YS2009-YS2009_09-neutral,YS2009,neutral,innocent,no_harm,0.4285,1
acceptable7,YS2009-YS2009_10-accidental,YS2009,accidental,innocent,harm,0.9857,1
acceptable7,YS2009-YS2009_10-attempted,YS2009,attempted,guilty,no_harm,0.3608,1
acceptable7,YS2009-YS2009_10-intentional,YS2009,intentional,guilty,harm,0.9654,1
acceptable7,YS2009-YS2009_10-neutral,YS2009,neutral,innocent,no_harm,0.329,1
acceptable7,YS2009-YS2009_11-accidental,YS2009,accidental,innocent,harm,0.379,1
acceptable7,YS2009-YS2009_11-attempted,YS2009,attempted,guilty,no_harm,0.3326,1
acceptable7,YS2009-YS2009_11-intentional,YS2009,intentional,guilty,harm,0.3902,1
acceptable7,YS2009-YS2009_11-neutral,YS2009,neutral,innocent,no_harm,0.4085,1
acceptable7,YS2009-YS2009_12-accidental,YS2009,accidental,innocent,harm,0.5727,1
acceptable7,YS2009-YS2009_12-attempted,YS2009,attempted,guilty,no_harm,0.3168,1
acceptable7,YS2009-YS2009_12-intentional,YS2009,intentional,guilty,harm,0.4465,1
acceptable7,YS2009-YS2009_12-neutral,YS2009,neutral,innocent,no_harm,0.3247,1
acceptable7,YS2009-YS2009_13-accidental,YS2009,accidental,innocent,harm,0.723,1
acceptable7,YS2009-YS2009_13-attempted,YS2009,attempted,guilty,no_harm,0.4041,1
acceptable7,YS2009-YS2009_13-intentional,YS2009,intentional,guilty,harm,0.4657,1
acceptable7,YS2009-YS2009_13-neutral,YS2009,neutral,innocent,no_harm,0.4032,1
acceptable7,YS2009-YS2009_14-accidental,YS2009,accidental,innocent,harm,0.5155,1
acceptable7,YS2009-YS2009_14-attempted,YS2009,attempted,guilty,no_harm,0.3703,1
acceptable7,YS2009-YS2009_14-intentional,YS2009,intentional,guilty,harm,0.521,1
acceptable7,YS2009-YS2009_14-neutral,YS2009,neutral,innocent,no_harm,0.5316,1
acceptable7,YS2009-YS2009_15-accidental,YS2009,accidental,innocent,harm,0.4635,1
acceptable7,YS2009-YS2009_15-attempted,YS2009,attempted,guilty,no_harm,0.3944,1
acceptable7,YS2009-YS2009_15-intentional,YS2009,intentional,guilty,harm,0.3913,1
acceptable7,YS2009-YS2009_15-neutral,YS2009,neutral,innocent,no_harm,0.4447,1
acceptable7,YS2009-YS2009_16-accidental,YS2009,accidental,innocent,harm,0.4416,1
acceptable7,YS2009-YS2009_16-attempted,YS2009,attempted,guilty,no_harm,0.3513,1
acceptable7,YS2009-YS2009_16-intentional,YS2009,intentional,guilty,harm,0.4232,1
acceptable7,YS2009-YS2009_16-neutral,YS2009,neutral,innocent,no_harm,0.3428,1
acceptable7,YS2009-YS2009_17-accidental,YS2009,accidental,innocent,harm,0.8887,1
acceptable7,YS2009-YS2009_17-attempted,YS2009,attempted,guilty,no_harm,0.3285,1
acceptable7,YS2009-YS2009_17-intentional,YS2009,intentional,guilty,harm,0.9958,1
acceptable7,YS2009-YS2009_17-neutral,YS2009,neutral,innocent,no_harm,0.3983,1
acceptable7,YS2009-YS2009_18-accidental,YS2009,accidental,innocent,harm,0.4463,1
acceptable7,YS2009-YS2009_18-attempted,YS2009,attempted,guilty,no_harm,0.3892,1
acceptable7,YS2009-YS2009_18-intentional,YS2009,intentional,guilty,harm,0.3873,1
acceptable7,YS2009-YS2009_18-neutral,YS2009,neutral,innocent,no_harm,0.3548,1
acceptable7,YS2009-YS2009_19-accidental,YS2009,accidental,innocent,harm,0.4319,1
acceptable7,YS2009-YS2009_19-attempted,YS2009,attempted,guilty,no_harm,0.3876,1
acceptable7,YS2009-YS2009_19-intentional,YS2009,intentional,guilty,harm,0.4053,1
acceptable7,YS2009-YS2009_19-neutral,YS2009,neutral,innocent,no_harm,0.4502,1
acceptable7,YS2009-YS2009_20-accidental,YS2009,accidental,innocent,harm,0.7144,1
acceptable7,YS2009-YS2009_20-attempted,YS2009,attempted,guilty,no_harm,0.4402,1
acceptable7,YS2009-YS2009_20-intentional,YS2009,intentional,guilty,harm,0.7845,1
acceptable7,YS2009-YS2009_20-neutral,YS2009,neutral,innocent,no_harm,0.6554,1
acceptable7,YS2009-YS2009_21-accidental,YS2009,accidental,innocent,harm,0.9936,1
acceptable7,YS2009-YS2009_21-attempted,YS2009,attempted,guilty,no_harm,0.3298,1
acceptable7,YS2009-YS2009_21-intentional,YS2009,intentional,guilty,harm,0.9835,1
acceptable7,YS2009-YS2009_21-neutral,YS2009,neutral,innocent,no_harm,0.4734,1
acceptable7,YS2009-YS2009_22-accidental,YS2009,accidental,innocent,harm,0.6696,1
acceptable7,YS2009-YS2009_22-attempted,YS2009,attempted,guilty,no_harm,0.3321,1
acceptable7,YS2009-YS2009_22-intentional,YS2009,intentional,guilty,harm,0.4755,1
acceptable7,YS2009-YS2009_22-neutral,YS2009,neutral,innocent,no_harm,0.3879,1
acceptable7,YS2009-YS2009_23-accidental,YS2009,accidental,innocent,harm,0.3154,1
acceptable7,YS2009-YS2009_23-attempted,YS2009,attempted,guilty,no_harm,0.2985,1
acceptable7,YS2009-YS2009_23-intentional,YS2009,intentional,guilty,harm,0.3085,1
acceptable7,YS2009-YS2009_23-neutral,YS2009,neutral,innocent,no_harm,0.5077,1
acceptable7,YS2009-YS2009_24-accidental,YS2009,accidental,innocent,harm,0.867,1
acceptable7,YS2009-YS2009_24-attempted,YS2009,attempted,guilty,no_harm,0.3152,1
acceptable7,YS2009-YS2009_24-intentional,YS2009,intentional,guilty,harm,0.7249,1
acceptable7,YS2009-YS2009_24-neutral,YS2009,neutral,innocent,no_harm,0.2984,1
acceptable7,YS2011-Allergy-accidental,YS2011,accidental,innocent,harm,0.4181,1
acceptable7,YS2011-Allergy-intentional,YS2011,intentional,guilty,harm,0.6398,1
acceptable7,YS2011-Dog-accidental,YS2011,accidental,innocent,harm,0.8776,1
acceptable7,YS2011-Dog-intentional,YS2011,intentional,guilty,harm,0.8029,1
acceptable7,YS2011-Parent-accidental,YS2011,accidental,innocent,harm,0.3632,1
acceptable7,YS2011-Parent-intentional,YS2011,intentional,guilty,harm,0.3344,1
acceptable7,YS2011-Poison-accidental,YS2011,accidental,innocent,harm,0.7529,1
acceptable7,YS2011-Poison-intentional,YS2011,intentional,guilty,harm,0.9423,1
acceptable7,YS2011-Sibling-accidental,YS2011,accidental,innocent,harm,0.3771,1
acceptable7,YS2011-Sibling-intentional,YS2011,intentional,guilty,harm,0.2526,1
blame_w1,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,0.45,1
blame_w1,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,0.3032,1
blame_w1,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,0.4763,1
blame_w1,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,0.287,1
blame_w1,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,0.5425,1
blame_w1,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,0.317,1
blame_w1,YS2008-ASTHMA-intentional,YS2008,intentional,guilty,harm,0.5485,1
