template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
acceptable7,YS2008-HUNT-attempted,YS2008,attempted,guilty,no_harm,0.584,1
acceptable7,YS2008-HUNT-intentional,YS2008,intentional,guilty,harm,0.5664,1
acceptable7,YS2008-HUNT-neutral,YS2008,neutral,innocent,no_harm,0.3354,1
acceptable7,YS2008-IGLOO-accidental,YS2008,accidental,innocent,harm,0.9255,1
acceptable7,YS2008-IGLOO-attempted,YS2008,attempted,guilty,no_harm,0.4257,1
acceptable7,YS2008-IGLOO-intentional,YS2008,intentional,guilty,harm,0.9906,1
acceptable7,YS2008-IGLOO-neutral,YS2008,neutral,innocent,no_harm,0.0953,1
acceptable7,YS2008-IRON-accidental,YS2008,accidental,innocent,harm,0.9992,1
acceptable7,YS2008-IRON-attempted,YS2008,attempted,guilty,no_harm,0.4797,1
acceptable7,YS2008-IRON-intentional,YS2008,intentional,guilty,harm,0.998,1
acceptable7,YS2008-IRON-neutral,YS2008,neutral,innocent,no_harm,0.6106,1
acceptable7,YS2008-JELLYFISH-accidental,YS2008,accidental,innocent,harm,0.9792,1
acceptable7,YS2008-JELLYFISH-attempted,YS2008,attempted,guilty,no_harm,0.4681,1
acceptable7,YS2008-JELLYFISH-intentional,YS2008,intentional,guilty,harm,0.9751,1
acceptable7,YS2008-JELLYFISH-neutral,YS2008,neutral,innocent,no_harm,0.08,1
acceptable7,YS2008-LAB-accidental,YS2008,accidental,innocent,harm,0.7927,1
acceptable7,YS2008-LAB-attempted,YS2008,attempted,guilty,no_harm,0.3373,1
acceptable7,YS2008-LAB-intentional,YS2008,intentional,guilty,harm,0.8465,1
acceptable7,YS2008-LAB-neutral,YS2008,neutral,innocent,no_harm,0.1557,1
acceptable7,YS2008-LAPTOP-accidental,YS2008,accidental,innocent,harm,0.9986,1
acceptable7,YS2008-LAPTOP-attempted,YS2008,attempted,guilty,no_harm,0.8475,1
acceptable7,YS2008-LAPTOP-intentional,YS2008,intentional,guilty,harm,0.6727,1
acceptable7,YS2008-LAPTOP-neutral,YS2008,neutral,innocent,no_harm,0.4292,1
acceptable7,YS2008-LATEX-accidental,YS2008,accidental,innocent,harm,0.9947,1
acceptable7,YS2008-LATEX-attempted,YS2008,attempted,guilty,no_harm,0.8055,1
acceptable7,YS2008-LATEX-intentional,YS2008,intentional,guilty,harm,0.9967,1
acceptable7,YS2008-LATEX-neutral,YS2008,neutral,innocent,no_harm,0.0192,1
acceptable7,YS2008-LOGAN AIRPORT-accidental,YS2008,accidental,innocent,harm,0.116,1
acceptable7,YS2008-LOGAN AIRPORT-attempted,YS2008,attempted,guilty,no_harm,0.7109,1
acceptable7,YS2008-LOGAN AIRPORT-intentional,YS2008,intentional,guilty,harm,0.1276,1
acceptable7,YS2008-LOGAN AIRPORT-neutral,YS2008,neutral,innocent,no_harm,0.0299,1
acceptable7,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,0.8105,1
acceptable7,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,0.0906,1
acceptable7,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,0.83,1
acceptable7,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,0.008,1
acceptable7,YS2008-MEATLOAF-accidental,YS2008,accidental,innocent,harm,0.9992,1
acceptable7,YS2008-MEATLOAF-attempted,YS2008,attempted,guilty,no_harm,0.7082,1
acceptable7,YS2008-MEATLOAF-intentional,YS2008,intentional,guilty,harm,0.9981,1
acceptable7,YS2008-MEATLOAF-neutral,YS2008,neutral,innocent,no_harm,0.452,1
acceptable7,YS2008-MOTHER-accidental,YS2008,accidental,innocent,harm,0.4378,1
acceptable7,YS2008-MOTHER-attempted,YS2008,attempted,guilty,no_harm,0.3016,1
acceptable7,YS2008-MOTHER-intentional,YS2008,intentional,guilty,harm,0.7128,1
acceptable7,YS2008-MOTHER-neutral,YS2008,neutral,innocent,no_harm,0.0003,1
acceptable7,YS2008-MOTORBOAT-accidental,YS2008,accidental,innocent,harm,0.7052,1
acceptable7,YS2008-MOTORBOAT-attempted,YS2008,attempted,guilty,no_harm,0.5986,1
acceptable7,YS2008-MOTORBOAT-intentional,YS2008,intentional,guilty,harm,0.1551,1
acceptable7,YS2008-MOTORBOAT-neutral,YS2008,neutral,innocent,no_harm,0.0186,1
acceptable7,YS2008-MUSHROOMS-accidental,YS2008,accidental,innocent,harm,0.9876,1
acceptable7,YS2008-MUSHROOMS-attempted,YS2008,attempted,guilty,no_harm,0.8771,1
acceptable7,YS2008-MUSHROOMS-intentional,YS2008,intentional,guilty,harm,0.8961,1
acceptable7,YS2008-MUSHROOMS-neutral,YS2008,neutral,innocent,no_harm,0.3657,1
acceptable7,YS2008-PARACHUTES-accidental,YS2008,accidental,innocent,harm,0.9968,1
acceptable7,YS2008-PARACHUTES-attempted,YS2008,attempted,guilty,no_harm,0.3165,1
acceptable7,YS2008-PARACHUTES-intentional,YS2008,intentional,guilty,harm,0.9865,1
acceptable7,YS2008-PARACHUTES-neutral,YS2008,neutral,innocent,no_harm,0.0042,1
acceptable7,YS2008-PEANUT ALLERGY-accidental,YS2008,accidental,innocent,harm,0.9595,1
acceptable7,YS2008-PEANUT ALLERGY-attempted,YS2008,attempted,guilty,no_harm,0.6784,1
acceptable7,YS2008-PEANUT ALLERGY-intentional,YS2008,intentional,guilty,harm,0.7967,1
acceptable7,YS2008-PEANUT ALLERGY-neutral,YS2008,neutral,innocent,no_harm,0.3527,1
acceptable7,YS2008-POOL-accidental,YS2008,accidental,innocent,harm,0.8693,1
acceptable7,YS2008-POOL-attempted,YS2008,attempted,guilty,no_harm,0.4102,1
acceptable7,YS2008-POOL-intentional,YS2008,intentional,guilty,harm,0.4021,1
acceptable7,YS2008-POOL-neutral,YS2008,neutral,innocent,no_harm,0.4218,1
acceptable7,YS2008-POPCORN-accidental,YS2008,accidental,innocent,harm,0.9967,1
acceptable7,YS2008-POPCORN-attempted,YS2008,attempted,guilty,no_harm,0.3107,1
acceptable7,YS2008-POPCORN-intentional,YS2008,intentional,guilty,harm,0.7841,1
acceptable7,YS2008-POPCORN-neutral,YS2008,neutral,innocent,no_harm,0.0286,1
acceptable7,YS2008-PORRIDGE-accidental,YS2008,accidental,innocent,harm,0.9976,1
acceptable7,YS2008-PORRIDGE-attempted,YS2008,attempted,guilty,no_harm,0.3688,1
acceptable7,YS2008-PORRIDGE-intentional,YS2008,intentional,guilty,harm,0.9956,1
acceptable7,YS2008-PORRIDGE-neutral,YS2008,neutral,innocent,no_harm,0.1237,1
acceptable7,YS2008-RABIES-accidental,YS2008,accidental,innocent,harm,0.9916,1
acceptable7,YS2008-RABIES-attempted,YS2008,attempted,guilty,no_harm,0.9804,1
acceptable7,YS2008-RABIES-intentional,YS2008,intentional,guilty,harm,0.9896,1
acceptable7,YS2008-RABIES-neutral,YS2008,neutral,innocent,no_harm,0.0425,1
acceptable7,YS2008-RIVER-accidental,YS2008,accidental,innocent,harm,0.7773,1
acceptable7,YS2008-RIVER-attempted,YS2008,attempted,guilty,no_harm,0.2014,1
acceptable7,YS2008-RIVER-intentional,YS2008,intentional,guilty,harm,0.551,1
acceptable7,YS2008-RIVER-neutral,YS2008,neutral,innocent,no_harm,0.2002,1
acceptable7,YS2008-SAFETY CORD-accidental,YS2008,accidental,innocent,harm,0.9515,1
acceptable7,YS2008-SAFETY CORD-attempted,YS2008,attempted,guilty,no_harm,0.6595,1
acceptable7,YS2008-SAFETY CORD-intentional,YS2008,intentional,guilty,harm,0.988,1
acceptable7,YS2008-SAFETY CORD-neutral,YS2008,neutral,innocent,no_harm,0.0082,1
acceptable7,YS2008-SAFETY TOWN-accidental,YS2008,accidental,innocent,harm,0.9988,1
acceptable7,YS2008-SAFETY TOWN-attempted,YS2008,attempted,guilty,no_harm,0.6736,1
acceptable7,YS2008-SAFETY TOWN-intentional,YS2008,intentional,guilty,harm,0.995,1
acceptable7,YS2008-SAFETY TOWN-neutral,YS2008,neutral,innocent,no_harm,0.6149,1
acceptable7,YS2008-SEATBELT-accidental,YS2008,accidental,innocent,harm,0.9247,1
acceptable7,YS2008-SEATBELT-attempted,YS2008,attempted,guilty,no_harm,0.5254,1
acceptable7,YS2008-SEATBELT-intentional,YS2008,intentional,guilty,harm,0.7337,1
acceptable7,YS2008-SEATBELT-neutral,YS2008,neutral,innocent,no_harm,0.5521,1
acceptable7,YS2008-SESAME-accidental,YS2008,accidental,innocent,harm,0.9761,1
acceptable7,YS2008-SESAME-attempted,YS2008,attempted,guilty,no_harm,0.804,1
acceptable7,YS2008-SESAME-intentional,YS2008,intentional,guilty,harm,0.9728,1
acceptable7,YS2008-SESAME-neutral,YS2008,neutral,innocent,no_harm,0.2766,1
acceptable7,YS2008-SPINACH-accidental,YS2008,accidental,innocent,harm,0.7045,1
acceptable7,YS2008-SPINACH-attempted,YS2008,attempted,guilty,no_harm,0.4101,1
acceptable7,YS2008-SPINACH-intentional,YS2008,intentional,guilty,harm,0.6996,1
acceptable7,YS2008-SPINACH-neutral,YS2008,neutral,innocent,no_harm,0.2748,1
acceptable7,YS2008-SPRING BREAK-accidental,YS2008,accidental,innocent,harm,0.9759,1
acceptable7,YS2008-SPRING BREAK-attempted,YS2008,attempted,guilty,no_harm,0.6721,1
acceptable7,YS2008-SPRING BREAK-intentional,YS2008,intentional,guilty,harm,0.9347,1
acceptable7,YS2008-SPRING BREAK-neutral,YS2008,neutral,innocent,no_harm,0.3215,1
acceptable7,YS2008-SUSHI-accidental,YS2008,accidental,innocent,harm,0.7077,1
acceptable7,YS2008-SUSHI-attempted,YS2008,attempted,guilty,no_harm,0.7067,1
acceptable7,YS2008-SUSHI-intentional,YS2008,intentional,guilty,harm,0.8088,1
acceptable7,YS2008-SUSHI-neutral,YS2008,neutral,innocent,no_harm,0.0012,1
acceptable7,YS2008-TEENAGERS-accidental,YS2008,accidental,innocent,harm,0.8236,1
acceptable7,YS2008-TEENAGERS-attempted,YS2008,attempted,guilty,no_harm,0.4946,1
acceptable7,YS2008-TEENAGERS-intentional,YS2008,intentional,guilty,harm,0.7118,1
acceptable7,YS2008-TEENAGERS-neutral,YS2008,neutral,innocent,no_harm,0.4184,1
acceptable7,YS2008-TRACKS-accidental,YS2008,accidental,innocent,harm,0.9811,1
acceptable7,YS2008-TRACKS-attempted,YS2008,attempted,guilty,no_harm,0.5892,1
acceptable7,YS2008-TRACKS-intentional,YS2008,intentional,guilty,harm,0.9848,1
acceptable7,YS2008-TRACKS-neutral,YS2008,neutral,innocent,no_harm,0.3435,1
acceptable7,YS2008-TREE HOUSE-accidental,YS2008,accidental,innocent,harm,0.9654,1
acceptable7,YS2008-TREE HOUSE-attempted,YS2008,attempted,guilty,no_harm,0.4506,1
acceptable7,YS2008-TREE HOUSE-intentional,YS2008,intentional,guilty,harm,0.9755,1
acceptable7,YS2008-TREE HOUSE-neutral,YS2008,neutral,innocent,no_harm,0.379,1
acceptable7,YS2008-VET-accidental,YS2008,accidental,innocent,harm,0.9993,1
acceptable7,YS2008-VET-attempted,YS2008,attempted,guilty,no_harm,0.6355,1
acceptable7,YS2008-VET-intentional,YS2008,intentional,guilty,harm,0.9988,1
acceptable7,YS2008-VET-neutral,YS2008,neutral,innocent,no_harm,0.219,1
acceptable7,YS2008-VITAMIN-accidental,YS2008,accidental,innocent,harm,0.6874,1
acceptable7,YS2008-VITAMIN-attempted,YS2008,attempted,guilty,no_harm,0.5358,1
acceptable7,YS2008-VITAMIN-intentional,YS2008,intentional,guilty,harm,0.7379,1
acceptable7,YS2008-VITAMIN-neutral,YS2008,neutral,innocent,no_harm,0.3257,1
acceptable7,YS2008-WET FLOOR-accidental,YS2008,accidental,innocent,harm,0.6338,1
acceptable7,YS2008-WET FLOOR-attempted,YS2008,attempted,guilty,no_harm,0.3064,1
acceptable7,YS2008-WET FLOOR-intentional,YS2008,intentional,guilty,harm,0.6363,1
acceptable7,YS2008-WET FLOOR-neutral,YS2008,neutral,innocent,no_harm,0.2366,1
acceptable7,YS2008-ZOO-accidental,YS2008,accidental,innocent,harm,0.9961,1
acceptable7,YS2008-ZOO-attempted,YS2008,attempted,guilty,no_harm,0.5897,1
acceptable7,YS2008-ZOO-intentional,YS2008,intentional,guilty,harm,0.1113,1
acceptable7,YS2008-ZOO-neutral,YS2008,neutral,innocent,no_harm,0.2547,1
acceptable7,YS2009-YS2009_01-accidental,YS2009,accidental,innocent,harm,0.9967,1
acceptable7,YS2009-YS2009_01-attempted,YS2009,attempted,guilty,no_harm,0.3107,1
acceptable7,YS2009-YS2009_01-intentional,YS2009,intentional,guilty,harm,0.7841,1
acceptable7,YS2009-YS2009_01-neutral,YS2009,neutral,innocent,no_harm,0.0286,1
acceptable7,YS2009-YS2009_02-accidental,YS2009,accidental,innocent,harm,0.7077,1
acceptable7,YS2009-YS2009_02-attempted,YS2009,attempted,guilty,no_harm,0.7152,1
acceptable7,YS2009-YS2009_02-intentional,YS2009,intentional,guilty,harm,0.8088,1
acceptable7,YS2009-YS2009_02-neutral,YS2009,neutral,innocent,no_harm,0.0012,1
acceptable7,YS2009-YS2009_03-accidental,YS2009,accidental,innocent,harm,0.9988,1
acceptable7,YS2009-YS2009_03-attempted,YS2009,attempted,guilty,no_harm,0.6736,1
acceptable7,YS2009-YS2009_03-intentional,YS2009,intentional,guilty,harm,0.995,1
acceptable7,YS2009-YS2009_03-neutral,YS2009,neutral,innocent,no_harm,0.6149,1
acceptable7,YS2009-YS2009_04-accidental,YS2009,accidental,innocent,harm,0.8105,1
acceptable7,YS2009-YS2009_04-attempted,YS2009,attempted,guilty,no_harm,0.0906,1
acceptable7,YS2009-YS2009_04-intentional,YS2009,intentional,guilty,harm,0.83,1
acceptable7,YS2009-YS2009_04-neutral,YS2009,neutral,innocent,no_harm,0.008,1
acceptable7,YS2009-YS2009_05-accidental,YS2009,accidental,innocent,harm,0.9976,1
acceptable7,YS2009-YS2009_05-attempted,YS2009,attempted,guilty,no_harm,0.3688,1
acceptable7,YS2009-YS2009_05-intentional,YS2009,intentional,guilty,harm,0.9956,1
acceptable7,YS2009-YS2009_05-neutral,YS2009,neutral,innocent,no_harm,0.1237,1
acceptable7,YS2009-YS2009_06-accidental,YS2009,accidental,innocent,harm,0.7045,1
acceptable7,YS2009-YS2009_06-attempted,YS2009,attempted,guilty,no_harm,0.4101,1
acceptable7,YS2009-YS2009_06-intentional,YS2009,intentional,guilty,harm,0.6996,1
acceptable7,YS2009-YS2009_06-neutral,YS2009,neutral,innocent,no_harm,0.2748,1
acceptable7,YS2009-YS2009_07-accidental,YS2009,accidental,innocent,harm,0.9595,1
acceptable7,YS2009-YS2009_07-attempted,YS2009,attempted,guilty,no_harm,0.6784,1
acceptable7,YS2009-YS2009_07-intentional,YS2009,intentional,guilty,harm,0.7967,1
acceptable7,YS2009-YS2009_07-neutral,YS2009,neutral,innocent,no_harm,0.3527,1
acceptable7,YS2009-YS2009_08-accidental,YS2009,accidental,innocent,harm,0.9916,1
acceptable7,YS2009-YS2009_08-attempted,YS2009,attempted,guilty,no_harm,0.9804,1
acceptable7,YS2009-YS2009_08-intentional,YS2009,intentional,guilty,harm,0.9896,1
acceptable7,YS2009-YS2009_08-neutral,YS2009,neutral,innocent,no_harm,0.0425,1
acceptable7,YS2009-YS2009_09-accidental,YS2009,accidental,innocent,harm,0.9748,1
acceptable7,YS2009-YS2009_09-attempted,YS2009,attempted,guilty,no_harm,0.6355,1
acceptable7,YS2009-YS2009_09-intentional,YS2009,intentional,guilty,harm,0.9859,1
acceptable7,YS2009-YS2009_09-neutral,YS2009,neutral,innocent,no_harm,0.0743,1
acceptable7,YS2009-YS2009_10-accidental,YS2009,accidental,innocent,harm,0.9992,1
acceptable7,YS2009-YS2009_10-attempted,YS2009,attempted,guilty,no_harm,0.7082,1
acceptable7,YS2009-YS2009_10-intentional,YS2009,intentional,guilty,harm,0.9981,1
acceptable7,YS2009-YS2009_10-neutral,YS2009,neutral,innocent,no_harm,0.452,1
acceptable7,YS2009-YS2009_11-accidental,YS2009,accidental,innocent,harm,0.9654,1
acceptable7,YS2009-YS2009_11-attempted,YS2009,attempted,guilty,no_harm,0.4506,1
acceptable7,YS2009-YS2009_11-intentional,YS2009,intentional,guilty,harm,0.9755,1
acceptable7,YS2009-YS2009_11-neutral,YS2009,neutral,innocent,no_harm,0.379,1
acceptable7,YS2009-YS2009_12-accidental,YS2009,accidental,innocent,harm,0.9992,1
acceptable7,YS2009-YS2009_12-attempted,YS2009,attempted,guilty,no_harm,0.4797,1
acceptable7,YS2009-YS2009_12-intentional,YS2009,intentional,guilty,harm,0.998,1
acceptable7,YS2009-YS2009_12-neutral,YS2009,neutral,innocent,no_harm,0.6106,1
acceptable7,YS2009-YS2009_13-accidental,YS2009,accidental,innocent,harm,0.9247,1
acceptable7,YS2009-YS2009_13-attempted,YS2009,attempted,guilty,no_harm,0.5254,1
acceptable7,YS2009-YS2009_13-intentional,YS2009,intentional,guilty,harm,0.7337,1
acceptable7,YS2009-YS2009_13-neutral,YS2009,neutral,innocent,no_harm,0.5521,1
acceptable7,YS2009-YS2009_14-accidental,YS2009,accidental,innocent,harm,0.9255,1
acceptable7,YS2009-YS2009_14-attempted,YS2009,attempted,guilty,no_harm,0.4257,1
acceptable7,YS2009-YS2009_14-intentional,YS2009,intentional,guilty,harm,0.9906,1
acceptable7,YS2009-YS2009_14-neutral,YS2009,neutral,innocent,no_harm,0.0953,1
acceptable7,YS2009-YS2009_15-accidental,YS2009,accidental,innocent,harm,0.6338,1
acceptable7,YS2009-YS2009_15-attempted,YS2009,attempted,guilty,no_harm,0.3064,1
acceptable7,YS2009-YS2009_15-intentional,YS2009,intentional,guilty,harm,0.6363,1
acceptable7,YS2009-YS2009_15-neutral,YS2009,neutral,innocent,no_harm,0.2366,1
acceptable7,YS2009-YS2009_16-accidental,YS2009,accidental,innocent,harm,0.8236,1
acceptable7,YS2009-YS2009_16-attempted,YS2009,attempted,guilty,no_harm,0.4946,1
acceptable7,YS2009-YS2009_16-intentional,YS2009,intentional,guilty,harm,0.7118,1
acceptable7,YS2009-YS2009_16-neutral,YS2009,neutral,innocent,no_harm,0.4184,1
acceptable7,YS2009-YS2009_17-accidental,YS2009,accidental,innocent,harm,0.9323,1
acceptable7,YS2009-YS2009_17-attempted,YS2009,attempted,guilty,no_harm,0.1989,1
acceptable7,YS2009-YS2009_17-intentional,YS2009,intentional,guilty,harm,0.9747,1
acceptable7,YS2009-YS2009_17-neutral,YS2009,neutral,innocent,no_harm,0.0147,1
acceptable7,YS2009-YS2009_18-accidental,YS2009,accidental,innocent,harm,0.9986,1
acceptable7,YS2009-YS2009_18-attempted,YS2009,attempted,guilty,no_harm,0.8475,1
acceptable7,YS2009-YS2009_18-intentional,YS2009,intentional,guilty,harm,0.6727,1
acceptable7,YS2009-YS2009_18-neutral,YS2009,neutral,innocent,no_harm,0.4292,1
acceptable7,YS2009-YS2009_19-accidental,YS2009,accidental,innocent,harm,0.7662,1
acceptable7,YS2009-YS2009_19-attempted,YS2009,attempted,guilty,no_harm,0.4466,1
acceptable7,YS2009-YS2009_19-intentional,YS2009,intentional,guilty,harm,0.6643,1
acceptable7,YS2009-YS2009_19-neutral,YS2009,neutral,innocent,no_harm,0.3859,1
acceptable7,YS2009-YS2009_20-accidental,YS2009,accidental,innocent,harm,0.9515,1
acceptable7,YS2009-YS2009_20-attempted,YS2009,attempted,guilty,no_harm,0.6595,1
acceptable7,YS2009-YS2009_20-intentional,YS2009,intentional,guilty,harm,0.988,1
acceptable7,YS2009-YS2009_20-neutral,YS2009,neutral,innocent,no_harm,0.0082,1
acceptable7,YS2009-YS2009_21-accidental,YS2009,accidental,innocent,harm,0.9761,1
acceptable7,YS2009-YS2009_21-attempted,YS2009,attempted,guilty,no_harm,0.804,1
acceptable7,YS2009-YS2009_21-intentional,YS2009,intentional,guilty,harm,0.9728,1
acceptable7,YS2009-YS2009_21-neutral,YS2009,neutral,innocent,no_harm,0.2766,1
acceptable7,YS2009-YS2009_22-accidental,YS2009,accidental,innocent,harm,0.9987,1
acceptable7,YS2009-YS2009_22-attempted,YS2009,attempted,guilty,no_harm,0.5931,1
acceptable7,YS2009-YS2009_22-intentional,YS2009,intentional,guilty,harm,0.9141,1
acceptable7,YS2009-YS2009_22-neutral,YS2009,neutral,innocent,no_harm,0.0434,1
acceptable7,YS2009-YS2009_23-accidental,YS2009,accidental,innocent,harm,0.9961,1
acceptable7,YS2009-YS2009_23-attempted,YS2009,attempted,guilty,no_harm,0.5897,1
acceptable7,YS2009-YS2009_23-intentional,YS2009,intentional,guilty,harm,0.1113,1
acceptable7,YS2009-YS2009_23-neutral,YS2009,neutral,innocent,no_harm,0.2547,1
acceptable7,YS2009-YS2009_24-accidental,YS2009,accidental,innocent,harm,0.9792,1
acceptable7,YS2009-YS2009_24-attempted,YS2009,attempted,guilty,no_harm,0.4681,1
acceptable7,YS2009-YS2009_24-intentional,YS2009,intentional,guilty,harm,0.9751,1
acceptable7,YS2009-YS2009_24-neutral,YS2009,neutral,innocent,no_harm,0.08,1
acceptable7,YS2011-Allergy-accidental,YS2011,accidental,innocent,harm,0.9752,1
acceptable7,YS2011-Allergy-intentional,YS2011,intentional,guilty,harm,0.9915,1
acceptable7,YS2011-Dog-accidental,YS2011,accidental,innocent,harm,0.9765,1
acceptable7,YS2011-Dog-intentional,YS2011,intentional,guilty,harm,0.9929,1
acceptable7,YS2011-Parent-accidental,YS2011,accidental,innocent,harm,0.3451,1
acceptable7,YS2011-Parent-intentional,YS2011,intentional,guilty,harm,0.3587,1
acceptable7,YS2011-Poison-accidental,YS2011,accidental,innocent,harm,0.8604,1
acceptable7,YS2011-Poison-intentional,YS2011,intentional,guilty,harm,0.9665,1
acceptable7,YS2011-Sibling-accidental,YS2011,accidental,innocent,harm,0.7741,1
acceptable7,YS2011-Sibling-intentional,YS2011,intentional,guilty,harm,0.3708,1
blame_w1,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,0.7645,1
blame_w1,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,0.3077,1
blame_w1,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,0.5535,1
blame_w1,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,0.2829,1
blame_w1,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,0.7661,1
blame_w1,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,0.361,1
blame_w1,YS2008-ASTHMA-intentional,YS2008,intentional,guilty,harm,0.7227,1
