model,template,sample,story_id,source,condition,intent_label,outcome_label,raw_rating,norm_rating
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-LATEX-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-LATEX-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-LATEX-attempted,YS2008,attempted,guilty,no_harm,1.0004,0.0002
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-LATEX-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-MOTORBOAT-neutral,YS2008,neutral,innocent,no_harm,1.0001,0.0001
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-MOTORBOAT-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-MOTORBOAT-attempted,YS2008,attempted,guilty,no_harm,2.0,0.5
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-MOTORBOAT-intentional,YS2008,intentional,guilty,harm,2.9999,0.9999
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-ASTHMA-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,2.0,0.5
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-ASTHMA-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-VITAMIN-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-VITAMIN-accidental,YS2008,accidental,innocent,harm,2.9997,0.9998
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-VITAMIN-attempted,YS2008,attempted,guilty,no_harm,1.2125,0.1063
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-VITAMIN-intentional,YS2008,intentional,guilty,harm,2.9998,0.9999
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SESAME-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SESAME-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SESAME-attempted,YS2008,attempted,guilty,no_harm,2.7121,0.8561
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SESAME-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-BIKE-neutral,YS2008,neutral,innocent,no_harm,1.0001,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-BIKE-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-BIKE-attempted,YS2008,attempted,guilty,no_harm,1.0124,0.0062
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-BIKE-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-IRON-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-IRON-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-IRON-attempted,YS2008,attempted,guilty,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-IRON-intentional,YS2008,intentional,guilty,harm,2.9999,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-MEATLOAF-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-MEATLOAF-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-MEATLOAF-attempted,YS2008,attempted,guilty,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-MEATLOAF-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-RIVER-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-RIVER-accidental,YS2008,accidental,innocent,harm,2.562,0.781
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-RIVER-attempted,YS2008,attempted,guilty,no_harm,1.0315,0.0158
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-RIVER-intentional,YS2008,intentional,guilty,harm,2.9989,0.9994
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-LOGAN AIRPORT-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-LOGAN AIRPORT-accidental,YS2008,accidental,innocent,harm,2.0,0.5
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-LOGAN AIRPORT-attempted,YS2008,attempted,guilty,no_harm,1.0001,0.0001
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-LOGAN AIRPORT-intentional,YS2008,intentional,guilty,harm,2.0028,0.5014
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-TRACKS-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-TRACKS-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-TRACKS-attempted,YS2008,attempted,guilty,no_harm,1.0676,0.0338
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-TRACKS-intentional,YS2008,intentional,guilty,harm,2.9999,0.9999
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-HARNESS-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-HARNESS-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-HARNESS-attempted,YS2008,attempted,guilty,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-HARNESS-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-IGLOO-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-IGLOO-accidental,YS2008,accidental,innocent,harm,2.023,0.5115
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-IGLOO-attempted,YS2008,attempted,guilty,no_harm,1.0087,0.0044
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-IGLOO-intentional,YS2008,intentional,guilty,harm,2.9999,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-HAM-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-HAM-accidental,YS2008,accidental,innocent,harm,2.4378,0.7189
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-HAM-attempted,YS2008,attempted,guilty,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-HAM-intentional,YS2008,intentional,guilty,harm,2.9987,0.9993
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-POPCORN-neutral,YS2008,neutral,innocent,no_harm,1.0001,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-POPCORN-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-POPCORN-attempted,YS2008,attempted,guilty,no_harm,1.0041,0.002
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-POPCORN-intentional,YS2008,intentional,guilty,harm,2.9908,0.9954
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-VET-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-VET-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-VET-attempted,YS2008,attempted,guilty,no_harm,1.1418,0.0709
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-VET-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-CHAIRLIFT-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-CHAIRLIFT-accidental,YS2008,accidental,innocent,harm,2.9999,0.9999
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-CHAIRLIFT-attempted,YS2008,attempted,guilty,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-CHAIRLIFT-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SAFETY TOWN-neutral,YS2008,neutral,innocent,no_harm,2.2105,0.6052
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SAFETY TOWN-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SAFETY TOWN-attempted,YS2008,attempted,guilty,no_harm,2.9998,0.9999
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SAFETY TOWN-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,1.9992,0.4996
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,2.0083,0.5041
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,2.9999,0.9999
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-HUNT-neutral,YS2008,neutral,innocent,no_harm,1.0601,0.0301
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-HUNT-accidental,YS2008,accidental,innocent,harm,2.3765,0.6883
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-HUNT-attempted,YS2008,attempted,guilty,no_harm,1.8358,0.4179
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-HUNT-intentional,YS2008,intentional,guilty,harm,2.1398,0.5699
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SPINACH-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SPINACH-accidental,YS2008,accidental,innocent,harm,2.0003,0.5001
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SPINACH-attempted,YS2008,attempted,guilty,no_harm,1.0759,0.0379
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SPINACH-intentional,YS2008,intentional,guilty,harm,2.9978,0.9989
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-PEANUT ALLERGY-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-PEANUT ALLERGY-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-PEANUT ALLERGY-attempted,YS2008,attempted,guilty,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-PEANUT ALLERGY-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,2.0001,0.5
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,2.0,0.5
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SAFETY CORD-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SAFETY CORD-accidental,YS2008,accidental,innocent,harm,2.9909,0.9954
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SAFETY CORD-attempted,YS2008,attempted,guilty,no_harm,1.0008,0.0004
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SAFETY CORD-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-ZOO-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-ZOO-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-ZOO-attempted,YS2008,attempted,guilty,no_harm,1.0004,0.0002
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-ZOO-intentional,YS2008,intentional,guilty,harm,2.998,0.999
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-BAR-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-BAR-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-BAR-attempted,YS2008,attempted,guilty,no_harm,1.018,0.009
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-BAR-intentional,YS2008,intentional,guilty,harm,2.9808,0.9904
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SUSHI-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SUSHI-accidental,YS2008,accidental,innocent,harm,2.0,0.5
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SUSHI-attempted,YS2008,attempted,guilty,no_harm,2.018,0.509
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SUSHI-intentional,YS2008,intentional,guilty,harm,2.0159,0.5079
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-CAYO-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-CAYO-accidental,YS2008,accidental,innocent,harm,2.9974,0.9987
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-CAYO-attempted,YS2008,attempted,guilty,no_harm,2.9998,0.9999
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-CAYO-intentional,YS2008,intentional,guilty,harm,2.9998,0.9999
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-FUMIGATION-neutral,YS2008,neutral,innocent,no_harm,1.0002,0.0001
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-FUMIGATION-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-FUMIGATION-attempted,YS2008,attempted,guilty,no_harm,1.0044,0.0022
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-FUMIGATION-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-PORRIDGE-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-PORRIDGE-accidental,YS2008,accidental,innocent,harm,2.9999,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-PORRIDGE-attempted,YS2008,attempted,guilty,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-PORRIDGE-intentional,YS2008,intentional,guilty,harm,2.9999,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-BOUNCY BALL-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-BOUNCY BALL-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-BOUNCY BALL-attempted,YS2008,attempted,guilty,no_harm,1.0003,0.0001
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-BOUNCY BALL-intentional,YS2008,intentional,guilty,harm,2.9999,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-PARACHUTES-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-PARACHUTES-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-PARACHUTES-attempted,YS2008,attempted,guilty,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-PARACHUTES-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-RABIES-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-RABIES-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-RABIES-attempted,YS2008,attempted,guilty,no_harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-RABIES-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-FRAT-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-FRAT-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-FRAT-attempted,YS2008,attempted,guilty,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-FRAT-intentional,YS2008,intentional,guilty,harm,2.9999,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-TREE HOUSE-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-TREE HOUSE-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-TREE HOUSE-attempted,YS2008,attempted,guilty,no_harm,1.0003,0.0002
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-TREE HOUSE-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SPRING BREAK-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SPRING BREAK-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SPRING BREAK-attempted,YS2008,attempted,guilty,no_harm,1.0606,0.0303
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SPRING BREAK-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-CPR-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-CPR-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-CPR-attempted,YS2008,attempted,guilty,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-CPR-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-MOTHER-neutral,YS2008,neutral,innocent,no_harm,1.0045,0.0022
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-MOTHER-accidental,YS2008,accidental,innocent,harm,2.9999,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-MOTHER-attempted,YS2008,attempted,guilty,no_harm,1.021,0.0105
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-MOTHER-intentional,YS2008,intentional,guilty,harm,2.9999,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SEATBELT-neutral,YS2008,neutral,innocent,no_harm,1.0011,0.0005
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SEATBELT-accidental,YS2008,accidental,innocent,harm,2.9994,0.9997
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SEATBELT-attempted,YS2008,attempted,guilty,no_harm,1.6515,0.3257
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-SEATBELT-intentional,YS2008,intentional,guilty,harm,2.0117,0.5058
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-WET FLOOR-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-WET FLOOR-accidental,YS2008,accidental,innocent,harm,2.9998,0.9999
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-WET FLOOR-attempted,YS2008,attempted,guilty,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-WET FLOOR-intentional,YS2008,intentional,guilty,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-TEENAGERS-neutral,YS2008,neutral,innocent,no_harm,1.0,0.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-TEENAGERS-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-TEENAGERS-attempted,YS2008,attempted,guilty,no_harm,2.9839,0.9919
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-TEENAGERS-intentional,YS2008,intentional,guilty,harm,2.9997,0.9998
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-LAPTOP-neutral,YS2008,neutral,innocent,no_harm,1.6225,0.3112
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-LAPTOP-accidental,YS2008,accidental,innocent,harm,3.0,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-LAPTOP-attempted,YS2008,attempted,guilty,no_harm,1.1403,0.0702
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2008-LAPTOP-intentional,YS2008,intentional,guilty,harm,2.9999,1.0
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2009-YS2009_01-neutral,YS2009,neutral,innocent,no_harm,1.0191,0.0064
HuggingFaceH4/zephyr-7b-beta,human_verbatim,0,YS2009-YS2009_01-accidental,YS2009,accidental,innocent,harm,3.5875,0.8625
