template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
acceptable7,YS2008-HUNT-neutral,YS2008,neutral,innocent,no_harm,0.2714,1
acceptable7,YS2008-IGLOO-accidental,YS2008,accidental,innocent,harm,0.3753,1
acceptable7,YS2008-IGLOO-attempted,YS2008,attempted,guilty,no_harm,0.272,1
acceptable7,YS2008-IGLOO-intentional,YS2008,intentional,guilty,harm,0.2826,1
acceptable7,YS2008-IGLOO-neutral,YS2008,neutral,innocent,no_harm,0.1966,1
acceptable7,YS2008-IRON-accidental,YS2008,accidental,innocent,harm,0.3096,1
acceptable7,YS2008-IRON-attempted,YS2008,attempted,guilty,no_harm,0.1826,1
acceptable7,YS2008-IRON-intentional,YS2008,intentional,guilty,harm,0.2463,1
acceptable7,YS2008-IRON-neutral,YS2008,neutral,innocent,no_harm,0.1525,1
acceptable7,YS2008-JELLYFISH-accidental,YS2008,accidental,innocent,harm,0.2699,1
acceptable7,YS2008-JELLYFISH-attempted,YS2008,attempted,guilty,no_harm,0.2437,1
acceptable7,YS2008-JELLYFISH-intentional,YS2008,intentional,guilty,harm,0.266,1
acceptable7,YS2008-JELLYFISH-neutral,YS2008,neutral,innocent,no_harm,0.2017,1
acceptable7,YS2008-LAB-accidental,YS2008,accidental,innocent,harm,0.4552,1
acceptable7,YS2008-LAB-attempted,YS2008,attempted,guilty,no_harm,0.2407,1
acceptable7,YS2008-LAB-intentional,YS2008,intentional,guilty,harm,0.4072,1
acceptable7,YS2008-LAB-neutral,YS2008,neutral,innocent,no_harm,0.2029,1
acceptable7,YS2008-LAPTOP-accidental,YS2008,accidental,innocent,harm,0.5638,1
acceptable7,YS2008-LAPTOP-attempted,YS2008,attempted,guilty,no_harm,0.2542,1
acceptable7,YS2008-LAPTOP-intentional,YS2008,intentional,guilty,harm,0.4212,1
acceptable7,YS2008-LAPTOP-neutral,YS2008,neutral,innocent,no_harm,0.2551,1
acceptable7,YS2008-LATEX-accidental,YS2008,accidental,innocent,harm,0.3686,1
acceptable7,YS2008-LATEX-attempted,YS2008,attempted,guilty,no_harm,0.3353,1
acceptable7,YS2008-LATEX-intentional,YS2008,intentional,guilty,harm,0.4557,1
acceptable7,YS2008-LATEX-neutral,YS2008,neutral,innocent,no_harm,0.1854,1
acceptable7,YS2008-LOGAN AIRPORT-accidental,YS2008,accidental,innocent,harm,0.3334,1
acceptable7,YS2008-LOGAN AIRPORT-attempted,YS2008,attempted,guilty,no_harm,0.2715,1
acceptable7,YS2008-LOGAN AIRPORT-intentional,YS2008,intentional,guilty,harm,0.3543,1
acceptable7,YS2008-LOGAN AIRPORT-neutral,YS2008,neutral,innocent,no_harm,0.2154,1
acceptable7,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,0.2965,1
acceptable7,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,0.1861,1
acceptable7,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,0.2653,1
acceptable7,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,0.2084,1
acceptable7,YS2008-MEATLOAF-accidental,YS2008,accidental,innocent,harm,0.3808,1
acceptable7,YS2008-MEATLOAF-attempted,YS2008,attempted,guilty,no_harm,0.2212,1
acceptable7,YS2008-MEATLOAF-intentional,YS2008,intentional,guilty,harm,0.3036,1
acceptable7,YS2008-MEATLOAF-neutral,YS2008,neutral,innocent,no_harm,0.2299,1
acceptable7,YS2008-MOTHER-accidental,YS2008,accidental,innocent,harm,0.2728,1
acceptable7,YS2008-MOTHER-attempted,YS2008,attempted,guilty,no_harm,0.2503,1
acceptable7,YS2008-MOTHER-intentional,YS2008,intentional,guilty,harm,0.2677,1
acceptable7,YS2008-MOTHER-neutral,YS2008,neutral,innocent,no_harm,0.2296,1
acceptable7,YS2008-MOTORBOAT-accidental,YS2008,accidental,innocent,harm,0.3877,1
acceptable7,YS2008-MOTORBOAT-attempted,YS2008,attempted,guilty,no_harm,0.3207,1
acceptable7,YS2008-MOTORBOAT-intentional,YS2008,intentional,guilty,harm,0.3835,1
acceptable7,YS2008-MOTORBOAT-neutral,YS2008,neutral,innocent,no_harm,0.2224,1
acceptable7,YS2008-MUSHROOMS-accidental,YS2008,accidental,innocent,harm,0.3898,1
acceptable7,YS2008-MUSHROOMS-attempted,YS2008,attempted,guilty,no_harm,0.253,1
acceptable7,YS2008-MUSHROOMS-intentional,YS2008,intentional,guilty,harm,0.2793,1
acceptable7,YS2008-MUSHROOMS-neutral,YS2008,neutral,innocent,no_harm,0.1667,1
acceptable7,YS2008-PARACHUTES-accidental,YS2008,accidental,innocent,harm,0.3859,1
acceptable7,YS2008-PARACHUTES-attempted,YS2008,attempted,guilty,no_harm,0.1636,1
acceptable7,YS2008-PARACHUTES-intentional,YS2008,intentional,guilty,harm,0.3296,1
acceptable7,YS2008-PARACHUTES-neutral,YS2008,neutral,innocent,no_harm,0.1871,1
acceptable7,YS2008-PEANUT ALLERGY-accidental,YS2008,accidental,innocent,harm,0.3245,1
acceptable7,YS2008-PEANUT ALLERGY-attempted,YS2008,attempted,guilty,no_harm,0.2756,1
acceptable7,YS2008-PEANUT ALLERGY-intentional,YS2008,intentional,guilty,harm,0.3009,1
acceptable7,YS2008-PEANUT ALLERGY-neutral,YS2008,neutral,innocent,no_harm,0.2572,1
acceptable7,YS2008-POOL-accidental,YS2008,accidental,innocent,harm,0.3638,1
acceptable7,YS2008-POOL-attempted,YS2008,attempted,guilty,no_harm,0.2734,1
acceptable7,YS2008-POOL-intentional,YS2008,intentional,guilty,harm,0.425,1
acceptable7,YS2008-POOL-neutral,YS2008,neutral,innocent,no_harm,0.2472,1
acceptable7,YS2008-POPCORN-accidental,YS2008,accidental,innocent,harm,0.2834,1
acceptable7,YS2008-POPCORN-attempted,YS2008,attempted,guilty,no_harm,0.2262,1
acceptable7,YS2008-POPCORN-intentional,YS2008,intentional,guilty,harm,0.2868,1
acceptable7,YS2008-POPCORN-neutral,YS2008,neutral,innocent,no_harm,0.2435,1
acceptable7,YS2008-PORRIDGE-accidental,YS2008,accidental,innocent,harm,0.3576,1
acceptable7,YS2008-PORRIDGE-attempted,YS2008,attempted,guilty,no_harm,0.3174,1
acceptable7,YS2008-PORRIDGE-intentional,YS2008,intentional,guilty,harm,0.3141,1
acceptable7,YS2008-PORRIDGE-neutral,YS2008,neutral,innocent,no_harm,0.2805,1
acceptable7,YS2008-RABIES-accidental,YS2008,accidental,innocent,harm,0.3334,1
acceptable7,YS2008-RABIES-attempted,YS2008,attempted,guilty,no_harm,0.1793,1
acceptable7,YS2008-RABIES-intentional,YS2008,intentional,guilty,harm,0.3159,1
acceptable7,YS2008-RABIES-neutral,YS2008,neutral,innocent,no_harm,0.1635,1
acceptable7,YS2008-RIVER-accidental,YS2008,accidental,innocent,harm,0.3184,1
acceptable7,YS2008-RIVER-attempted,YS2008,attempted,guilty,no_harm,0.1775,1
acceptable7,YS2008-RIVER-intentional,YS2008,intentional,guilty,harm,0.2645,1
acceptable7,YS2008-RIVER-neutral,YS2008,neutral,innocent,no_harm,0.1956,1
acceptable7,YS2008-SAFETY CORD-accidental,YS2008,accidental,innocent,harm,0.3024,1
acceptable7,YS2008-SAFETY CORD-attempted,YS2008,attempted,guilty,no_harm,0.1741,1
acceptable7,YS2008-SAFETY CORD-intentional,YS2008,intentional,guilty,harm,0.2671,1
acceptable7,YS2008-SAFETY CORD-neutral,YS2008,neutral,innocent,no_harm,0.1343,1
acceptable7,YS2008-SAFETY TOWN-accidental,YS2008,accidental,innocent,harm,0.3772,1
acceptable7,YS2008-SAFETY TOWN-attempted,YS2008,attempted,guilty,no_harm,0.2814,1
acceptable7,YS2008-SAFETY TOWN-intentional,YS2008,intentional,guilty,harm,0.3814,1
acceptable7,YS2008-SAFETY TOWN-neutral,YS2008,neutral,innocent,no_harm,0.2924,1
acceptable7,YS2008-SEATBELT-accidental,YS2008,accidental,innocent,harm,0.2942,1
acceptable7,YS2008-SEATBELT-attempted,YS2008,attempted,guilty,no_harm,0.2305,1
acceptable7,YS2008-SEATBELT-intentional,YS2008,intentional,guilty,harm,0.2896,1
acceptable7,YS2008-SEATBELT-neutral,YS2008,neutral,innocent,no_harm,0.1976,1
acceptable7,YS2008-SESAME-accidental,YS2008,accidental,innocent,harm,0.4755,1
acceptable7,YS2008-SESAME-attempted,YS2008,attempted,guilty,no_harm,0.2981,1
acceptable7,YS2008-SESAME-intentional,YS2008,intentional,guilty,harm,0.4819,1
acceptable7,YS2008-SESAME-neutral,YS2008,neutral,innocent,no_harm,0.1629,1
acceptable7,YS2008-SPINACH-accidental,YS2008,accidental,innocent,harm,0.2715,1
acceptable7,YS2008-SPINACH-attempted,YS2008,attempted,guilty,no_harm,0.2338,1
acceptable7,YS2008-SPINACH-intentional,YS2008,intentional,guilty,harm,0.2581,1
acceptable7,YS2008-SPINACH-neutral,YS2008,neutral,innocent,no_harm,0.2448,1
acceptable7,YS2008-SPRING BREAK-accidental,YS2008,accidental,innocent,harm,0.2844,1
acceptable7,YS2008-SPRING BREAK-attempted,YS2008,attempted,guilty,no_harm,0.2323,1
acceptable7,YS2008-SPRING BREAK-intentional,YS2008,intentional,guilty,harm,0.2921,1
acceptable7,YS2008-SPRING BREAK-neutral,YS2008,neutral,innocent,no_harm,0.1755,1
acceptable7,YS2008-SUSHI-accidental,YS2008,accidental,innocent,harm,0.3267,1
acceptable7,YS2008-SUSHI-attempted,YS2008,attempted,guilty,no_harm,0.3124,1
acceptable7,YS2008-SUSHI-intentional,YS2008,intentional,guilty,harm,0.2852,1
acceptable7,YS2008-SUSHI-neutral,YS2008,neutral,innocent,no_harm,0.2586,1
acceptable7,YS2008-TEENAGERS-accidental,YS2008,accidental,innocent,harm,0.3013,1
acceptable7,YS2008-TEENAGERS-attempted,YS2008,attempted,guilty,no_harm,0.2691,1
acceptable7,YS2008-TEENAGERS-intentional,YS2008,intentional,guilty,harm,0.3011,1
acceptable7,YS2008-TEENAGERS-neutral,YS2008,neutral,innocent,no_harm,0.236,1
acceptable7,YS2008-TRACKS-accidental,YS2008,accidental,innocent,harm,0.2681,1
acceptable7,YS2008-TRACKS-attempted,YS2008,attempted,guilty,no_harm,0.2206,1
acceptable7,YS2008-TRACKS-intentional,YS2008,intentional,guilty,harm,0.2916,1
acceptable7,YS2008-TRACKS-neutral,YS2008,neutral,innocent,no_harm,0.192,1
acceptable7,YS2008-TREE HOUSE-accidental,YS2008,accidental,innocent,harm,0.6608,1
acceptable7,YS2008-TREE HOUSE-attempted,YS2008,attempted,guilty,no_harm,0.2112,1
acceptable7,YS2008-TREE HOUSE-intentional,YS2008,intentional,guilty,harm,0.6178,1
acceptable7,YS2008-TREE HOUSE-neutral,YS2008,neutral,innocent,no_harm,0.2097,1
acceptable7,YS2008-VET-accidental,YS2008,accidental,innocent,harm,0.3265,1
acceptable7,YS2008-VET-attempted,YS2008,attempted,guilty,no_harm,0.2082,1
acceptable7,YS2008-VET-intentional,YS2008,intentional,guilty,harm,0.2915,1
acceptable7,YS2008-VET-neutral,YS2008,neutral,innocent,no_harm,0.18,1
acceptable7,YS2008-VITAMIN-accidental,YS2008,accidental,innocent,harm,0.3226,1
acceptable7,YS2008-VITAMIN-attempted,YS2008,attempted,guilty,no_harm,0.2779,1
acceptable7,YS2008-VITAMIN-intentional,YS2008,intentional,guilty,harm,0.3084,1
acceptable7,YS2008-VITAMIN-neutral,YS2008,neutral,innocent,no_harm,0.1966,1
acceptable7,YS2008-WET FLOOR-accidental,YS2008,accidental,innocent,harm,0.2363,1
acceptable7,YS2008-WET FLOOR-attempted,YS2008,attempted,guilty,no_harm,0.2085,1
acceptable7,YS2008-WET FLOOR-intentional,YS2008,intentional,guilty,harm,0.2403,1
acceptable7,YS2008-WET FLOOR-neutral,YS2008,neutral,innocent,no_harm,0.1829,1
acceptable7,YS2008-ZOO-accidental,YS2008,accidental,innocent,harm,0.4334,1
acceptable7,YS2008-ZOO-attempted,YS2008,attempted,guilty,no_harm,0.2747,1
acceptable7,YS2008-ZOO-intentional,YS2008,intentional,guilty,harm,0.3781,1
acceptable7,YS2008-ZOO-neutral,YS2008,neutral,innocent,no_harm,0.25,1
acceptable7,YS2009-YS2009_01-accidental,YS2009,accidental,innocent,harm,0.2834,1
acceptable7,YS2009-YS2009_01-attempted,YS2009,attempted,guilty,no_harm,0.2262,1
acceptable7,YS2009-YS2009_01-intentional,YS2009,intentional,guilty,harm,0.2868,1
acceptable7,YS2009-YS2009_01-neutral,YS2009,neutral,innocent,no_harm,0.2435,1
acceptable7,YS2009-YS2009_02-accidental,YS2009,accidental,innocent,harm,0.3267,1
acceptable7,YS2009-YS2009_02-attempted,YS2009,attempted,guilty,no_harm,0.3126,1
acceptable7,YS2009-YS2009_02-intentional,YS2009,intentional,guilty,harm,0.2852,1
acceptable7,YS2009-YS2009_02-neutral,YS2009,neutral,innocent,no_harm,0.2537,1
acceptable7,YS2009-YS2009_03-accidental,YS2009,accidental,innocent,harm,0.3772,1
acceptable7,YS2009-YS2009_03-attempted,YS2009,attempted,guilty,no_harm,0.2814,1
acceptable7,YS2009-YS2009_03-intentional,YS2009,intentional,guilty,harm,0.3814,1
acceptable7,YS2009-YS2009_03-neutral,YS2009,neutral,innocent,no_harm,0.2924,1
acceptable7,YS2009-YS2009_04-accidental,YS2009,accidental,innocent,harm,0.2965,1
acceptable7,YS2009-YS2009_04-attempted,YS2009,attempted,guilty,no_harm,0.1861,1
acceptable7,YS2009-YS2009_04-intentional,YS2009,intentional,guilty,harm,0.2653,1
acceptable7,YS2009-YS2009_04-neutral,YS2009,neutral,innocent,no_harm,0.2084,1
acceptable7,YS2009-YS2009_05-accidental,YS2009,accidental,innocent,harm,0.3576,1
acceptable7,YS2009-YS2009_05-attempted,YS2009,attempted,guilty,no_harm,0.3174,1
acceptable7,YS2009-YS2009_05-intentional,YS2009,intentional,guilty,harm,0.3141,1
acceptable7,YS2009-YS2009_05-neutral,YS2009,neutral,innocent,no_harm,0.2805,1
acceptable7,YS2009-YS2009_06-accidental,YS2009,accidental,innocent,harm,0.2715,1
acceptable7,YS2009-YS2009_06-attempted,YS2009,attempted,guilty,no_harm,0.2338,1
acceptable7,YS2009-YS2009_06-intentional,YS2009,intentional,guilty,harm,0.2581,1
acceptable7,YS2009-YS2009_06-neutral,YS2009,neutral,innocent,no_harm,0.2448,1
acceptable7,YS2009-YS2009_07-accidental,YS2009,accidental,innocent,harm,0.3245,1
acceptable7,YS2009-YS2009_07-attempted,YS2009,attempted,guilty,no_harm,0.2756,1
acceptable7,YS2009-YS2009_07-intentional,YS2009,intentional,guilty,harm,0.3009,1
acceptable7,YS2009-YS2009_07-neutral,YS2009,neutral,innocent,no_harm,0.2572,1
acceptable7,YS2009-YS2009_08-accidental,YS2009,accidental,innocent,harm,0.3334,1
acceptable7,YS2009-YS2009_08-attempted,YS2009,attempted,guilty,no_harm,0.1793,1
acceptable7,YS2009-YS2009_08-intentional,YS2009,intentional,guilty,harm,0.3159,1
acceptable7,YS2009-YS2009_08-neutral,YS2009,neutral,innocent,no_harm,0.1635,1
acceptable7,YS2009-YS2009_09-accidental,YS2009,accidental,innocent,harm,0.4551,1
acceptable7,YS2009-YS2009_09-attempted,YS2009,attempted,guilty,no_harm,0.3239,1
acceptable7,YS2009-YS2009_09-intentional,YS2009,intentional,guilty,harm,0.498,1
acceptable7,YS2009-YS2009_09-neutral,YS2009,neutral,innocent,no_harm,0.2609,1
acceptable7,YS2009-YS2009_10-accidental,YS2009,accidental,innocent,harm,0.3808,1
acceptable7,YS2009-YS2009_10-attempted,YS2009,attempted,guilty,no_harm,0.2212,1
acceptable7,YS2009-YS2009_10-intentional,YS2009,intentional,guilty,harm,0.3036,1
acceptable7,YS2009-YS2009_10-neutral,YS2009,neutral,innocent,no_harm,0.2299,1
acceptable7,YS2009-YS2009_11-accidental,YS2009,accidental,innocent,harm,0.6608,1
acceptable7,YS2009-YS2009_11-attempted,YS2009,attempted,guilty,no_harm,0.2112,1
acceptable7,YS2009-YS2009_11-intentional,YS2009,intentional,guilty,harm,0.6178,1
acceptable7,YS2009-YS2009_11-neutral,YS2009,neutral,innocent,no_harm,0.2097,1
acceptable7,YS2009-YS2009_12-accidental,YS2009,accidental,innocent,harm,0.3096,1
acceptable7,YS2009-YS2009_12-attempted,YS2009,attempted,guilty,no_harm,0.1826,1
acceptable7,YS2009-YS2009_12-intentional,YS2009,intentional,guilty,harm,0.2463,1
acceptable7,YS2009-YS2009_12-neutral,YS2009,neutral,innocent,no_harm,0.1525,1
acceptable7,YS2009-YS2009_13-accidental,YS2009,accidental,innocent,harm,0.2942,1
acceptable7,YS2009-YS2009_13-attempted,YS2009,attempted,guilty,no_harm,0.2305,1
acceptable7,YS2009-YS2009_13-intentional,YS2009,intentional,guilty,harm,0.2896,1
acceptable7,YS2009-YS2009_13-neutral,YS2009,neutral,innocent,no_harm,0.1976,1
acceptable7,YS2009-YS2009_14-accidental,YS2009,accidental,innocent,harm,0.3753,1
acceptable7,YS2009-YS2009_14-attempted,YS2009,attempted,guilty,no_harm,0.272,1
acceptable7,YS2009-YS2009_14-intentional,YS2009,intentional,guilty,harm,0.2826,1
acceptable7,YS2009-YS2009_14-neutral,YS2009,neutral,innocent,no_harm,0.1966,1
acceptable7,YS2009-YS2009_15-accidental,YS2009,accidental,innocent,harm,0.2363,1
acceptable7,YS2009-YS2009_15-attempted,YS2009,attempted,guilty,no_harm,0.2085,1
acceptable7,YS2009-YS2009_15-intentional,YS2009,intentional,guilty,harm,0.2403,1
acceptable7,YS2009-YS2009_15-neutral,YS2009,neutral,innocent,no_harm,0.1829,1
acceptable7,YS2009-YS2009_16-accidental,YS2009,accidental,innocent,harm,0.3013,1
acceptable7,YS2009-YS2009_16-attempted,YS2009,attempted,guilty,no_harm,0.2691,1
acceptable7,YS2009-YS2009_16-intentional,YS2009,intentional,guilty,harm,0.3011,1
acceptable7,YS2009-YS2009_16-neutral,YS2009,neutral,innocent,no_harm,0.236,1
acceptable7,YS2009-YS2009_17-accidental,YS2009,accidental,innocent,harm,0.4931,1
acceptable7,YS2009-YS2009_17-attempted,YS2009,attempted,guilty,no_harm,0.31,1
acceptable7,YS2009-YS2009_17-intentional,YS2009,intentional,guilty,harm,0.433,1
acceptable7,YS2009-YS2009_17-neutral,YS2009,neutral,innocent,no_harm,0.33,1
acceptable7,YS2009-YS2009_18-accidental,YS2009,accidental,innocent,harm,0.5638,1
acceptable7,YS2009-YS2009_18-attempted,YS2009,attempted,guilty,no_harm,0.2542,1
acceptable7,YS2009-YS2009_18-intentional,YS2009,intentional,guilty,harm,0.4212,1
acceptable7,YS2009-YS2009_18-neutral,YS2009,neutral,innocent,no_harm,0.2551,1
acceptable7,YS2009-YS2009_19-accidental,YS2009,accidental,innocent,harm,0.2641,1
acceptable7,YS2009-YS2009_19-attempted,YS2009,attempted,guilty,no_harm,0.1863,1
acceptable7,YS2009-YS2009_19-intentional,YS2009,intentional,guilty,harm,0.2764,1
acceptable7,YS2009-YS2009_19-neutral,YS2009,neutral,innocent,no_harm,0.177,1
acceptable7,YS2009-YS2009_20-accidental,YS2009,accidental,innocent,harm,0.3024,1
acceptable7,YS2009-YS2009_20-attempted,YS2009,attempted,guilty,no_harm,0.1741,1
acceptable7,YS2009-YS2009_20-intentional,YS2009,intentional,guilty,harm,0.2671,1
acceptable7,YS2009-YS2009_20-neutral,YS2009,neutral,innocent,no_harm,0.1343,1
acceptable7,YS2009-YS2009_21-accidental,YS2009,accidental,innocent,harm,0.4755,1
acceptable7,YS2009-YS2009_21-attempted,YS2009,attempted,guilty,no_harm,0.2981,1
acceptable7,YS2009-YS2009_21-intentional,YS2009,intentional,guilty,harm,0.4819,1
acceptable7,YS2009-YS2009_21-neutral,YS2009,neutral,innocent,no_harm,0.1629,1
acceptable7,YS2009-YS2009_22-accidental,YS2009,accidental,innocent,harm,0.2724,1
acceptable7,YS2009-YS2009_22-attempted,YS2009,attempted,guilty,no_harm,0.2233,1
acceptable7,YS2009-YS2009_22-intentional,YS2009,intentional,guilty,harm,0.2822,1
acceptable7,YS2009-YS2009_22-neutral,YS2009,neutral,innocent,no_harm,0.2028,1
acceptable7,YS2009-YS2009_23-accidental,YS2009,accidental,innocent,harm,0.4334,1
acceptable7,YS2009-YS2009_23-attempted,YS2009,attempted,guilty,no_harm,0.2747,1
acceptable7,YS2009-YS2009_23-intentional,YS2009,intentional,guilty,harm,0.3781,1
acceptable7,YS2009-YS2009_23-neutral,YS2009,neutral,innocent,no_harm,0.25,1
acceptable7,YS2009-YS2009_24-accidental,YS2009,accidental,innocent,harm,0.2699,1
acceptable7,YS2009-YS2009_24-attempted,YS2009,attempted,guilty,no_harm,0.2437,1
acceptable7,YS2009-YS2009_24-intentional,YS2009,intentional,guilty,harm,0.266,1
acceptable7,YS2009-YS2009_24-neutral,YS2009,neutral,innocent,no_harm,0.2017,1
acceptable7,YS2011-Allergy-accidental,YS2011,accidental,innocent,harm,0.5109,1
acceptable7,YS2011-Allergy-intentional,YS2011,intentional,guilty,harm,0.4748,1
acceptable7,YS2011-Dog-accidental,YS2011,accidental,innocent,harm,0.3639,1
acceptable7,YS2011-Dog-intentional,YS2011,intentional,guilty,harm,0.5306,1
acceptable7,YS2011-Parent-accidental,YS2011,accidental,innocent,harm,0.2731,1
acceptable7,YS2011-Parent-intentional,YS2011,intentional,guilty,harm,0.2616,1
acceptable7,YS2011-Poison-accidental,YS2011,accidental,innocent,harm,0.4673,1
acceptable7,YS2011-Poison-intentional,YS2011,intentional,guilty,harm,0.4466,1
acceptable7,YS2011-Sibling-accidental,YS2011,accidental,innocent,harm,0.3373,1
acceptable7,YS2011-Sibling-intentional,YS2011,intentional,guilty,harm,0.2916,1
human_verbatim,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,0.2198,1
human_verbatim,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,0.2073,1
human_verbatim,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,0.2132,1
human_verbatim,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,0.2073,1
human_verbatim,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,0.2704,1
human_verbatim,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,0.2406,1
human_verbatim,YS2008-ASTHMA-intentional,YS2008,intentional,guilty,harm,0.275,1
